"Estacion","Fecha inicial","Fecha final","CO"
"DITAIRES","2010-07-23","","1.01890446"
"DITAIRES","2010-07-22","","1.1052531"
"DITAIRES","2010-07-21","","0.90278555"
"DITAIRES","2010-07-20","","0.72309649"
"DITAIRES","2010-07-19","","0.77315163"
"DITAIRES","2010-07-18","","0.93743861"
"DITAIRES","2010-07-17","","1.18291219"
"DITAIRES","2010-07-16","","0.89551004"
"DITAIRES","2010-07-15","","0.81036422"
"DITAIRES","2010-07-14","","0.80997007"
"DITAIRES","2010-07-13","","1.00407115"
"DITAIRES","2010-07-12","","1.07171663"
"DITAIRES","2010-07-11","","0.88905697"
"DITAIRES","2010-07-10","","0.81144245"
"DITAIRES","2010-07-09","","0.99820938"
"DITAIRES","2010-07-08","","1.05931518"
"DITAIRES","2010-07-07","","0.96232924"
"DITAIRES","2010-07-06","","0.79406703"
"DITAIRES","2010-07-05","","0.69865345"
"DITAIRES","2010-07-04","","0.81646027"
"DITAIRES","2010-07-03","","1.05233508"
"DITAIRES","2010-07-02","","0.87946252"
"DITAIRES","2010-07-01","","0.94262738"
"DITAIRES","2010-06-30","","0.90520468"
"DITAIRES","2010-06-29","","0.8319571"
"DITAIRES","2010-06-28","","1.13071271"
"DITAIRES","2010-06-27","","0.79708187"
"DITAIRES","2010-06-26","","0.86080283"
"DITAIRES","2010-06-25","","0.85643375"
"DITAIRES","2010-06-24","","0.5834544"
"DITAIRES","2010-06-23","","0.7669748"
"DITAIRES","2010-06-22","","0.71551033"
"DITAIRES","2010-06-21","","0.7074203"
"DITAIRES","2010-06-20","","0.49236595"
"DITAIRES","2010-06-19","","0.4767269"
"DITAIRES","2010-06-18","","0.7123232"
"DITAIRES","2010-06-17","","0.84780915"
"DITAIRES","2010-06-16","","1.16637758"
"DITAIRES","2010-06-15","","1.26972833"
"DITAIRES","2010-06-13","","0.90082731"
"DITAIRES","2010-06-12","","0.95226445"
"DITAIRES","2010-06-11","","0.89761339"
"DITAIRES","2010-06-10","","0.76277271"
"DITAIRES","2010-06-09","","1.07866046"
"DITAIRES","2010-06-08","","0.7073163"
"DITAIRES","2010-06-07","","0.64402829"
"DITAIRES","2010-06-06","","0.69458243"
"DITAIRES","2010-06-05","","0.82656133"
"DITAIRES","2010-06-04","","0.82442894"
"DITAIRES","2010-06-03","","0.73610786"
"DITAIRES","2010-06-02","","0.71712992"
"DITAIRES","2010-06-01","","0.80060272"
"DITAIRES","2010-05-31","","0.71284868"
"DITAIRES","2010-05-30","","0.68093022"
"DITAIRES","2010-05-29","","1.29248057"
"DITAIRES","2010-05-28","","0.6336903"
"DITAIRES","2010-05-27","","0.71876553"
"DITAIRES","2010-05-26","","0.67196739"
"DITAIRES","2010-05-25","","0.750951"
"DITAIRES","2010-05-24","","1.13729148"
"DITAIRES","2010-05-23","","1.14507324"
"DITAIRES","2010-05-22","","1.03864335"
"DITAIRES","2010-05-21","","1.20951858"
"DITAIRES","2010-05-20","","1.07594357"
"DITAIRES","2010-05-19","","1.0336782"
"DITAIRES","2010-05-18","","0.98064899"
"DITAIRES","2010-05-17","","0.86876232"
"DITAIRES","2010-05-16","","0.92145222"
"DITAIRES","2010-05-15","","0.9027723"
"DITAIRES","2010-05-14","","0.99742439"
"DITAIRES","2010-05-13","","0.969043"
"DITAIRES","2010-05-12","","0.85201046"
"DITAIRES","2010-05-11","","0.89329959"
"DITAIRES","2010-05-10","","0.84481175"
"DITAIRES","2010-05-09","","1.1506805"
"DITAIRES","2010-05-08","","0.99389176"
"DITAIRES","2010-05-07","","1.13021112"
"DITAIRES","2010-05-06","","1.1247704"
"DITAIRES","2010-05-05","","0.91081974"
"DITAIRES","2010-05-04","","0.5942679"
"DITAIRES","2010-05-03","","0.86404097"
"DITAIRES","2010-05-02","","0.83100872"
"DITAIRES","2010-05-01","","0.94945544"
"DITAIRES","2010-04-30","","1.14001739"
"DITAIRES","2010-04-29","","0.78540268"
"DITAIRES","2010-04-28","","0.97780101"
"DITAIRES","2010-04-27","","0.83661714"
"DITAIRES","2010-04-26","","0.74141988"
"DITAIRES","2010-04-25","","0.63200639"
