"Estacion","Fecha inicial","Fecha final","VViento"
"I.E. COLOMBIA - GIRARDOTA","2020-05-01","","1.18416667"
"I.E. COLOMBIA - GIRARDOTA","2020-04-30","","1.51916667"
"I.E. COLOMBIA - GIRARDOTA","2020-04-29","","1.88708333"
"I.E. COLOMBIA - GIRARDOTA","2020-04-28","","1.52111111"
"I.E. COLOMBIA - GIRARDOTA","2020-04-27","","1.765"
"I.E. COLOMBIA - GIRARDOTA","2020-04-26","","1.6673913"
"I.E. COLOMBIA - GIRARDOTA","2020-04-25","","1.44541667"
"I.E. COLOMBIA - GIRARDOTA","2020-04-24","","1.58708333"
"I.E. COLOMBIA - GIRARDOTA","2020-04-23","","1.45208333"
"I.E. COLOMBIA - GIRARDOTA","2020-04-22","","1.57208333"
"I.E. COLOMBIA - GIRARDOTA","2020-04-21","","1.63291667"
"I.E. COLOMBIA - GIRARDOTA","2020-04-20","","1.81958333"
"I.E. COLOMBIA - GIRARDOTA","2020-04-19","","0.99333333"
"I.E. COLOMBIA - GIRARDOTA","2020-04-18","","1.43875"
"I.E. COLOMBIA - GIRARDOTA","2020-04-17","","1.89458333"
"I.E. COLOMBIA - GIRARDOTA","2020-04-16","","1.98041667"
"I.E. COLOMBIA - GIRARDOTA","2020-04-15","","2.24375"
"I.E. COLOMBIA - GIRARDOTA","2020-04-14","","1.63636364"
"I.E. COLOMBIA - GIRARDOTA","2020-04-13","","1.84"
"I.E. COLOMBIA - GIRARDOTA","2020-04-12","","1.87791667"
"I.E. COLOMBIA - GIRARDOTA","2020-04-11","","1.525"
"I.E. COLOMBIA - GIRARDOTA","2020-04-10","","1.82541667"
"I.E. COLOMBIA - GIRARDOTA","2020-04-09","","1.27375"
"I.E. COLOMBIA - GIRARDOTA","2020-04-08","","1.91565217"
"I.E. COLOMBIA - GIRARDOTA","2020-04-07","","2.335"
"I.E. COLOMBIA - GIRARDOTA","2020-04-06","","1.90125"
"I.E. COLOMBIA - GIRARDOTA","2020-04-05","","1.79416667"
"I.E. COLOMBIA - GIRARDOTA","2020-04-04","","2.81458333"
"I.E. COLOMBIA - GIRARDOTA","2020-04-03","","2.4325"
"I.E. COLOMBIA - GIRARDOTA","2020-04-02","","2.21958333"
"I.E. COLOMBIA - GIRARDOTA","2020-04-01","","1.4275"
"I.E. COLOMBIA - GIRARDOTA","2020-03-31","","1.68791667"
"I.E. COLOMBIA - GIRARDOTA","2020-03-30","","1.98625"
"I.E. COLOMBIA - GIRARDOTA","2020-03-29","","2.37166667"
"I.E. COLOMBIA - GIRARDOTA","2020-03-28","","2.15833333"
"I.E. COLOMBIA - GIRARDOTA","2020-03-27","","2.19791667"
"I.E. COLOMBIA - GIRARDOTA","2020-03-26","","2.07583333"
"I.E. COLOMBIA - GIRARDOTA","2020-03-25","","1.9025"
"I.E. COLOMBIA - GIRARDOTA","2020-03-24","","1.35333333"
"I.E. COLOMBIA - GIRARDOTA","2020-03-23","","2.06666667"
"I.E. COLOMBIA - GIRARDOTA","2020-03-22","","2.01708333"
"I.E. COLOMBIA - GIRARDOTA","2020-03-21","","1.58"
"I.E. COLOMBIA - GIRARDOTA","2020-03-20","","1.69958333"
"I.E. COLOMBIA - GIRARDOTA","2020-03-19","","1.83708333"
"I.E. COLOMBIA - GIRARDOTA","2020-03-18","","2.27791667"
"I.E. COLOMBIA - GIRARDOTA","2020-03-17","","2.43333333"
"I.E. COLOMBIA - GIRARDOTA","2020-03-16","","2.30791667"
"I.E. COLOMBIA - GIRARDOTA","2020-03-15","","1.78894737"
"I.E. COLOMBIA - GIRARDOTA","2020-03-14","","2.32434783"
"I.E. COLOMBIA - GIRARDOTA","2020-03-13","","2.71"
"I.E. COLOMBIA - GIRARDOTA","2020-03-12","","2.45625"
"I.E. COLOMBIA - GIRARDOTA","2020-03-11","","2.18125"
"I.E. COLOMBIA - GIRARDOTA","2020-03-10","","2.14958333"
"I.E. COLOMBIA - GIRARDOTA","2020-03-09","","2.37291667"
"I.E. COLOMBIA - GIRARDOTA","2020-03-08","","2.27083333"
"I.E. COLOMBIA - GIRARDOTA","2020-03-07","","2.18083333"
"I.E. COLOMBIA - GIRARDOTA","2020-03-06","","2.05375"
"I.E. COLOMBIA - GIRARDOTA","2020-03-05","","2.265"
"I.E. COLOMBIA - GIRARDOTA","2020-03-04","","1.73761905"
"I.E. COLOMBIA - GIRARDOTA","2020-03-03","","2.11625"
"I.E. COLOMBIA - GIRARDOTA","2020-03-02","","1.8675"
"I.E. COLOMBIA - GIRARDOTA","2020-03-01","","2.49666667"
"I.E. COLOMBIA - GIRARDOTA","2020-02-29","","2.17391304"
"I.E. COLOMBIA - GIRARDOTA","2020-02-28","","2.23285714"
"I.E. COLOMBIA - GIRARDOTA","2020-02-27","","2.49333333"
"I.E. COLOMBIA - GIRARDOTA","2020-02-26","","1.99764706"
"I.E. COLOMBIA - GIRARDOTA","2020-02-25","","2.2165"
"I.E. COLOMBIA - GIRARDOTA","2020-02-24","","2.27722222"
"I.E. COLOMBIA - GIRARDOTA","2020-02-23","","1.69875"
"I.E. COLOMBIA - GIRARDOTA","2020-02-22","","1.88111111"
"I.E. COLOMBIA - GIRARDOTA","2020-02-21","","1.77375"
"I.E. COLOMBIA - GIRARDOTA","2020-02-20","","1.9825"
"I.E. COLOMBIA - GIRARDOTA","2020-02-19","","1.96708333"
"I.E. COLOMBIA - GIRARDOTA","2020-02-18","","2.2325"
"I.E. COLOMBIA - GIRARDOTA","2020-02-17","","2.75882353"
"I.E. COLOMBIA - GIRARDOTA","2020-02-16","","1.308"
"I.E. COLOMBIA - GIRARDOTA","2020-02-15","","1.15458333"
"I.E. COLOMBIA - GIRARDOTA","2020-02-14","","2.04541667"
"I.E. COLOMBIA - GIRARDOTA","2020-02-13","","2.09041667"
"I.E. COLOMBIA - GIRARDOTA","2020-02-12","","1.78375"
"I.E. COLOMBIA - GIRARDOTA","2020-02-11","","2.02318182"
"I.E. COLOMBIA - GIRARDOTA","2020-02-10","","1.6075"
"I.E. COLOMBIA - GIRARDOTA","2020-02-09","","1.99625"
"I.E. COLOMBIA - GIRARDOTA","2020-02-08","","2.35666667"
"I.E. COLOMBIA - GIRARDOTA","2020-02-07","","2.19291667"
"I.E. COLOMBIA - GIRARDOTA","2020-02-06","","1.68041667"
"I.E. COLOMBIA - GIRARDOTA","2020-02-05","","1.95333333"
"I.E. COLOMBIA - GIRARDOTA","2020-02-04","","1.96375"
"I.E. COLOMBIA - GIRARDOTA","2020-02-03","","1.53291667"
"I.E. COLOMBIA - GIRARDOTA","2020-02-02","","1.84375"
"I.E. COLOMBIA - GIRARDOTA","2020-02-01","","2.41916667"
"I.E. COLOMBIA - GIRARDOTA","2020-01-31","","2.11166667"
"I.E. COLOMBIA - GIRARDOTA","2020-01-30","","2.05416667"
"I.E. COLOMBIA - GIRARDOTA","2020-01-29","","2.24434783"
"I.E. COLOMBIA - GIRARDOTA","2020-01-28","","2.15083333"
"I.E. COLOMBIA - GIRARDOTA","2020-01-27","","1.53190476"
"I.E. COLOMBIA - GIRARDOTA","2020-01-26","","2.00333333"
"I.E. COLOMBIA - GIRARDOTA","2020-01-25","","2.29375"
"I.E. COLOMBIA - GIRARDOTA","2020-01-24","","1.82916667"
"I.E. COLOMBIA - GIRARDOTA","2020-01-23","","1.80416667"
"I.E. COLOMBIA - GIRARDOTA","2020-01-22","","0.89666667"
"I.E. COLOMBIA - GIRARDOTA","2020-01-21","","1.61166667"
"I.E. COLOMBIA - GIRARDOTA","2020-01-20","","1.29173913"
"I.E. COLOMBIA - GIRARDOTA","2020-01-19","","1.84291667"
"I.E. COLOMBIA - GIRARDOTA","2020-01-18","","1.57541667"
"I.E. COLOMBIA - GIRARDOTA","2020-01-17","","1.41958333"
"I.E. COLOMBIA - GIRARDOTA","2020-01-16","","1.61"
