"Estacion","Fecha inicial","Fecha final","NOx"
"Universidad Nacional de Colombia M2","2013-03-05","","35.125"
"Universidad Nacional de Colombia M2","2013-03-04","","51.41666667"
"Universidad Nacional de Colombia M2","2013-03-03","","17.58333333"
"Universidad Nacional de Colombia M2","2013-03-02","","39.70833333"
"Universidad Nacional de Colombia M2","2013-03-01","","68.09756098"
"Universidad Nacional de Colombia M2","2013-02-28","","31.41666667"
"Universidad Nacional de Colombia M2","2013-02-27","","32.125"
"Universidad Nacional de Colombia M2","2013-02-26","","60.04166667"
"Universidad Nacional de Colombia M2","2013-02-25","","50.29166667"
"Universidad Nacional de Colombia M2","2013-02-24","","42.95833333"
"Universidad Nacional de Colombia M2","2013-02-23","","32.75"
"Universidad Nacional de Colombia M2","2013-02-22","","48.58333333"
"Universidad Nacional de Colombia M2","2013-02-21","","37.16666667"
"Universidad Nacional de Colombia M2","2013-02-20","","35.08333333"
"Universidad Nacional de Colombia M2","2013-02-19","","40.04166667"
"Universidad Nacional de Colombia M2","2013-02-18","","48.41666667"
"Universidad Nacional de Colombia M2","2013-02-17","","31.08333333"
"Universidad Nacional de Colombia M2","2013-02-16","","37.20833333"
"Universidad Nacional de Colombia M2","2013-02-15","","55.79166667"
"Universidad Nacional de Colombia M2","2013-02-14","","70.75"
"Universidad Nacional de Colombia M2","2013-02-13","","66.04166667"
"Universidad Nacional de Colombia M2","2013-02-12","","90.83333333"
"Universidad Nacional de Colombia M2","2013-02-11","","74.125"
"Universidad Nacional de Colombia M2","2013-02-10","","44.20833333"
"Universidad Nacional de Colombia M2","2013-02-09","","60.375"
"Universidad Nacional de Colombia M2","2013-02-08","","104.625"
"Universidad Nacional de Colombia M2","2013-02-07","","42.20833333"
"Universidad Nacional de Colombia M2","2013-02-06","","67.20833333"
"Universidad Nacional de Colombia M2","2013-02-05","","159.1875"
"Universidad Nacional de Colombia M2","2013-02-01","","16.36203333"
"Universidad Nacional de Colombia M2","2013-01-31","","29.81440417"
"Universidad Nacional de Colombia M2","2013-01-30","","31.19405417"
"Universidad Nacional de Colombia M2","2013-01-29","","52.6889875"
"Universidad Nacional de Colombia M2","2013-01-28","","41.56428333"
"Universidad Nacional de Colombia M2","2013-01-27","","22.073475"
"Universidad Nacional de Colombia M2","2013-01-26","","61.30902083"
"Universidad Nacional de Colombia M2","2013-01-25","","40.09108333"
"Universidad Nacional de Colombia M2","2013-01-24","","26.9589125"
"Universidad Nacional de Colombia M2","2013-01-23","","37.03592917"
"Universidad Nacional de Colombia M2","2013-01-22","","64.67793333"
"Universidad Nacional de Colombia M2","2013-01-21","","54.5231375"
"Universidad Nacional de Colombia M2","2013-01-20","","20.00709583"
"Universidad Nacional de Colombia M2","2013-01-19","","31.83424583"
"Universidad Nacional de Colombia M2","2013-01-18","","18.31730417"
"Universidad Nacional de Colombia M2","2013-01-17","","26.68649583"
"Universidad Nacional de Colombia M2","2013-01-16","","28.622225"
"Universidad Nacional de Colombia M2","2013-01-15","","17.23785"
"Universidad Nacional de Colombia M2","2013-01-14","","22.4928625"
"Universidad Nacional de Colombia M2","2013-01-13","","24.60593333"
"Universidad Nacional de Colombia M2","2013-01-12","","56.1002375"
"Universidad Nacional de Colombia M2","2013-01-11","","38.85628333"
"Universidad Nacional de Colombia M2","2013-01-10","","41.0731125"
"Universidad Nacional de Colombia M2","2013-01-09","","59.81966667"
"Universidad Nacional de Colombia M2","2013-01-08","","48.66564167"
"Universidad Nacional de Colombia M2","2013-01-07","","24.01785417"
"Universidad Nacional de Colombia M2","2013-01-06","","22.8050875"
"Universidad Nacional de Colombia M2","2013-01-05","","36.95654167"
"Universidad Nacional de Colombia M2","2013-01-04","","22.19022083"
"Universidad Nacional de Colombia M2","2013-01-03","","28.30416667"
"Universidad Nacional de Colombia M2","2013-01-02","","28.13636364"
"Universidad Nacional de Colombia M2","2013-01-01","","21.12708333"
"Universidad Nacional de Colombia M2","2012-12-31","","29.83333333"
"Universidad Nacional de Colombia M2","2012-12-30","","27.16666667"
"Universidad Nacional de Colombia M2","2012-12-29","","35.79166667"
"Universidad Nacional de Colombia M2","2012-12-28","","44.375"
"Universidad Nacional de Colombia M2","2012-12-27","","31.58333333"
"Universidad Nacional de Colombia M2","2012-12-26","","34.5"
"Universidad Nacional de Colombia M2","2012-12-25","","27.66666667"
"Universidad Nacional de Colombia M2","2012-12-24","","78.41666667"
"Universidad Nacional de Colombia M2","2012-12-23","","23.95833333"
"Universidad Nacional de Colombia M2","2012-12-22","","44.16666667"
"Universidad Nacional de Colombia M2","2012-12-21","","35.45833333"
"Universidad Nacional de Colombia M2","2012-12-20","","43.54166667"
"Universidad Nacional de Colombia M2","2012-12-19","","42.20833333"
"Universidad Nacional de Colombia M2","2012-12-18","","52.91666667"
"Universidad Nacional de Colombia M2","2012-12-17","","67.08333333"
"Universidad Nacional de Colombia M2","2012-12-16","","39.95833333"
"Universidad Nacional de Colombia M2","2012-12-15","","73.20833333"
"Universidad Nacional de Colombia M2","2012-12-14","","86.125"
"Universidad Nacional de Colombia M2","2012-12-13","","66.41666667"
"Universidad Nacional de Colombia M2","2012-12-12","","38.875"
"Universidad Nacional de Colombia M2","2012-12-11","","48.625"
"Universidad Nacional de Colombia M2","2012-12-10","","40.58333333"
"Universidad Nacional de Colombia M2","2012-12-09","","56.41666667"
"Universidad Nacional de Colombia M2","2012-12-08","","57.625"
"Universidad Nacional de Colombia M2","2012-12-07","","57.75"
"Universidad Nacional de Colombia M2","2012-12-06","","52.91666667"
"Universidad Nacional de Colombia M2","2012-12-05","","42.875"
"Universidad Nacional de Colombia M2","2012-12-04","","30.91666667"
"Universidad Nacional de Colombia M2","2012-12-03","","48.16666667"
"Universidad Nacional de Colombia M2","2012-12-02","","48.375"
"Universidad Nacional de Colombia M2","2012-12-01","","91.16666667"
"Universidad Nacional de Colombia M2","2012-11-30","","88.375"
"Universidad Nacional de Colombia M2","2012-11-29","","52.41666667"
"Universidad Nacional de Colombia M2","2012-11-28","","34.375"
"Universidad Nacional de Colombia M2","2012-11-27","","40.91666667"
"Universidad Nacional de Colombia M2","2012-11-26","","36.875"
"Universidad Nacional de Colombia M2","2012-11-25","","28.75"
"Universidad Nacional de Colombia M2","2012-11-24","","35.79166667"
"Universidad Nacional de Colombia M2","2012-11-23","","52.625"
"Universidad Nacional de Colombia M2","2012-11-22","","89.16666667"
"Universidad Nacional de Colombia M2","2012-11-21","","67.0"
"Universidad Nacional de Colombia M2","2012-11-20","","28.0"
"Universidad Nacional de Colombia M2","2012-11-19","","72.58333333"
"Universidad Nacional de Colombia M2","2012-11-18","","89.33333333"
"Universidad Nacional de Colombia M2","2012-11-17","","81.625"
"Universidad Nacional de Colombia M2","2012-11-16","","55.91666667"
"Universidad Nacional de Colombia M2","2012-11-15","","82.08333333"
"Universidad Nacional de Colombia M2","2012-11-14","","79.16666667"
"Universidad Nacional de Colombia M2","2012-11-13","","80.33333333"
"Universidad Nacional de Colombia M2","2012-11-12","","42.375"
"Universidad Nacional de Colombia M2","2012-11-11","","51.5"
"Universidad Nacional de Colombia M2","2012-11-10","","45.5"
"Universidad Nacional de Colombia M2","2012-11-09","","43.79166667"
"Universidad Nacional de Colombia M2","2012-11-08","","41.08333333"
"Universidad Nacional de Colombia M2","2012-11-07","","42.29166667"
"Universidad Nacional de Colombia M2","2012-11-06","","65.58333333"
"Universidad Nacional de Colombia M2","2012-11-05","","41.66666667"
"Universidad Nacional de Colombia M2","2012-11-04","","31.25"
"Universidad Nacional de Colombia M2","2012-11-03","","38.04166667"
"Universidad Nacional de Colombia M2","2012-11-02","","32.41176471"
"Universidad Nacional de Colombia M2","2012-11-01","","65.625"
