"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-23","","22.66626389"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-22","","21.51335417"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-21","","22.44059028"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-20","","23.55593056"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-19","","22.44445139"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-18","","21.2495625"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-17","","20.22472917"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-16","","20.57936111"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-15","","21.10815972"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-14","","20.5166533"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-13","","21.02002157"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-12","","21.1396875"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-11","","20.58063889"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-10","","21.24804167"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-09","","20.24336111"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-08","","21.24475695"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-07","","21.60113889"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-06","","22.72131944"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-05","","20.8080625"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-04","","21.82768056"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-03","","23.1200625"
