"Estacion","Fecha inicial","Fecha final","NO2"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-29","","33.89533115"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-28","","46.47524312"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-27","","49.06915269"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-26","","43.3222653"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-25","","37.33137884"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-24","","36.77234512"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-23","","24.0301214"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-22","","27.40433456"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-21","","28.22006936"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-20","","33.286098"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-19","","33.01158776"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-18","","35.29771836"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-17","","33.46726096"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-16","","37.52324454"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-15","","23.23486753"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-14","","31.57096529"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-13","","23.6282596"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-12","","37.13016588"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-11","","53.60098078"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-10","","40.19763524"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-09","","44.20484224"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-06","","33.69155872"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-05","","45.70708299"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-04","","47.84193011"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-03","","39.65497685"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-02","","19.14686977"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-06-01","","28.17703121"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-31","","40.91328493"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-30","","42.55766642"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-29","","32.04181473"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-28","","32.3834851"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-27","","33.91422938"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-26","","28.18623744"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-25","","17.33457411"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-24","","19.22245489"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-23","","36.47936757"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-22","","30.18466352"
