"Estacion","Fecha inicial","Fecha final","NO"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-19","","34.21526088"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-18","","43.63225472"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-17","","32.38122918"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-16","","75.80857732"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-15","","74.70666466"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-14","","34.51031164"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-13","","32.85686265"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-12","","35.10997141"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-11","","32.78322874"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-10","","32.89316602"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-09","","71.3988775"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-08","","57.64965965"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-07","","49.31544458"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-06","","43.47109937"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-05","","36.72917749"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-10","","113.61880274"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-09","","106.93484631"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-08","","94.48107814"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-07","","83.00281844"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-06","","75.88779676"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-05","","64.99651393"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-04","","71.13365437"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-03","","64.43749104"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-02","","36.54195143"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-01","","24.91789646"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-31","","59.95509027"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-30","","50.53635503"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-29","","66.06905274"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-28","","64.11689812"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-27","","46.15951426"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-26","","59.74586773"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-25","","31.59882608"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-24","","30.92188877"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-21","","49.6483461"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-20","","21.79615386"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-19","","27.94544142"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-18","","37.1700579"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-17","","38.2003165"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-16","","22.69167284"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-15","","20.37410821"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-14","","39.54977585"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-13","","51.55223624"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-12","","39.67588714"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-11","","36.25676758"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-10","","28.37513354"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-09","","10.8303275"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-08","","20.68340233"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-07","","39.05495841"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-06","","35.85902488"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-05","","44.11040755"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-04","","92.8334285"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-03","","37.86100466"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-02","","19.71021476"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-01","","48.59633731"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-28","","80.10581938"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-27","","27.97365523"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-26","","48.68874636"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-25","","74.41988642"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-24","","62.01020377"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-23","","15.39491456"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-22","","43.57899036"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-21","","35.47171225"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-20","","31.20494674"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-19","","9.20597129"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-13","","149.37632077"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-12","","60.54943145"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-11","","36.28042237"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-10","","50.57655754"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-09","","27.04577801"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-08","","37.61729067"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-07","","40.42503771"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-06","","33.15430604"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-05","","43.08804651"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-04","","32.58458735"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-03","","26.01827603"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-02","","13.00922489"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-01","","24.35958901"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-31","","25.40309881"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-30","","27.33050705"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-29","","24.12482822"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-28","","26.1728679"
