"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-20","","22.08346528"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-19","","21.85188889"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-18","","21.11611806"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-17","","21.35170833"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-16","","21.17261111"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-15","","20.75508333"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-14","","22.51995833"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-13","","23.45864583"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-12","","24.97980556"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-11","","23.84627778"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-10","","24.48175694"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-09","","22.28145139"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-08","","20.70416667"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-07","","20.86983333"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-06","","20.23443056"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-05","","20.94454861"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-04","","21.21963889"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-03","","22.46286806"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-02","","21.22599306"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-05-01","","20.70034028"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-30","","21.61691304"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-29","","20.94923611"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-28","","21.44239583"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-27","","21.23657639"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-26","","21.49345139"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-25","","21.47721528"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-24","","21.32242361"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-23","","22.74543056"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-22","","21.67022917"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-21","","21.99158592"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-20","","21.44883333"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-19","","24.12395833"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-18","","24.85665278"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-17","","23.18925"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-16","","24.72878472"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-15","","25.09676389"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-14","","24.67554167"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-13","","24.83363194"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-12","","23.06889583"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-11","","21.75374306"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-10","","20.58722222"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-09","","22.40702778"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-08","","22.34609722"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-07","","22.34260417"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-06","","21.10224306"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-05","","22.07099306"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-04","","21.04533333"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-03","","21.21540972"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-02","","22.01802778"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-04-01","","22.50986806"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-31","","21.54085507"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-30","","21.73563889"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-29","","21.23495833"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-28","","20.93524306"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-27","","22.49582639"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-26","","23.2683125"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-25","","22.81013889"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-24","","24.744375"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-23","","24.76822917"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-22","","24.61083333"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-21","","23.39373188"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-20","","23.88828472"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-19","","23.48370139"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-18","","22.04961111"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-17","","22.0025"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-16","","22.10930556"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-15","","22.86400694"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-14","","22.01850695"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-13","","21.52836806"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-12","","22.07552778"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-11","","21.87554167"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-10","","23.59883333"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-09","","24.08192361"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-08","","23.36780061"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-07","","21.67049306"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-06","","22.37728472"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-05","","22.21086111"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-04","","21.51083333"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-03","","22.27706945"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-02","","23.2136875"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-03-01","","22.91012568"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-28","","21.69696539"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-27","","23.46851036"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-26","","23.25060024"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-25","","21.36558091"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-24","","21.45327576"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-23","","22.60756649"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-22","","21.73671254"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-21","","22.62800484"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-20","","23.61011859"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-19","","22.5361588"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-18","","21.81525781"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-17","","21.01808422"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-16","","20.88804611"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-15","","21.88535531"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-14","","21.78714783"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-13","","21.81156719"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-12","","21.49797512"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-11","","20.69051477"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-10","","21.99968056"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-09","","20.91796528"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-08","","21.70390278"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-07","","22.50452083"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-06","","22.53967361"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-05","","21.04579167"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-04","","21.6175113"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-03","","23.41027083"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-02","","23.77341092"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-02-01","","24.39625"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-31","","24.28298551"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-30","","24.24254861"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-29","","24.3879375"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-28","","23.91407639"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-27","","23.72907639"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-26","","22.74094444"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-25","","22.66604455"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-24","","22.06998794"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-23","","23.32658333"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-22","","23.40001389"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-21","","23.25278472"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-20","","22.58536111"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-19","","22.79856944"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-18","","22.91220833"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-17","","22.80289583"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-16","","23.05649306"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-15","","22.8110625"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-14","","23.08184028"
