"Estacion","Fecha inicial","Fecha final","NO2"
"TANQUES EPM - GIRARDOTA","2025-03-04","","24.16418092"
"TANQUES EPM - GIRARDOTA","2025-03-03","","14.36060088"
"TANQUES EPM - GIRARDOTA","2025-03-02","","11.41852788"
"TANQUES EPM - GIRARDOTA","2025-03-01","","18.94010172"
"TANQUES EPM - GIRARDOTA","2025-02-28","","22.89876778"
"TANQUES EPM - GIRARDOTA","2025-02-27","","13.77099535"
"TANQUES EPM - GIRARDOTA","2025-02-26","","10.51654084"
"TANQUES EPM - GIRARDOTA","2025-02-25","","26.00105703"
"TANQUES EPM - GIRARDOTA","2025-02-24","","16.30643641"
"TANQUES EPM - GIRARDOTA","2025-02-23","","13.58130866"
"TANQUES EPM - GIRARDOTA","2025-02-22","","15.3287517"
"TANQUES EPM - GIRARDOTA","2025-02-21","","15.26079013"
"TANQUES EPM - GIRARDOTA","2025-02-20","","12.78675361"
"TANQUES EPM - GIRARDOTA","2025-02-19","","14.85104124"
"TANQUES EPM - GIRARDOTA","2025-02-18","","17.24436871"
"TANQUES EPM - GIRARDOTA","2025-02-17","","18.3799604"
"TANQUES EPM - GIRARDOTA","2025-02-16","","15.06764799"
"TANQUES EPM - GIRARDOTA","2025-02-15","","13.42183165"
"TANQUES EPM - GIRARDOTA","2025-02-14","","16.6100476"
"TANQUES EPM - GIRARDOTA","2025-02-13","","19.66126698"
"TANQUES EPM - GIRARDOTA","2025-02-12","","18.32426359"
"TANQUES EPM - GIRARDOTA","2025-02-11","","20.24216687"
"TANQUES EPM - GIRARDOTA","2025-02-10","","13.99658613"
"TANQUES EPM - GIRARDOTA","2025-02-09","","21.9634987"
"TANQUES EPM - GIRARDOTA","2025-02-08","","23.6131222"
"TANQUES EPM - GIRARDOTA","2025-02-07","","14.33638262"
"TANQUES EPM - GIRARDOTA","2025-02-06","","17.96660737"
"TANQUES EPM - GIRARDOTA","2025-02-05","","27.46544044"
"TANQUES EPM - GIRARDOTA","2025-02-04","","17.14650842"
"TANQUES EPM - GIRARDOTA","2025-02-03","","15.99891052"
"TANQUES EPM - GIRARDOTA","2025-02-02","","14.30048223"
"TANQUES EPM - GIRARDOTA","2025-02-01","","17.35607075"
"TANQUES EPM - GIRARDOTA","2025-01-31","","15.29104787"
"TANQUES EPM - GIRARDOTA","2025-01-30","","15.18813349"
"TANQUES EPM - GIRARDOTA","2025-01-29","","15.7018885"
"TANQUES EPM - GIRARDOTA","2025-01-28","","18.02839531"
"TANQUES EPM - GIRARDOTA","2025-01-27","","21.49264735"
"TANQUES EPM - GIRARDOTA","2025-01-26","","19.34020958"
"TANQUES EPM - GIRARDOTA","2025-01-25","","20.35501098"
"TANQUES EPM - GIRARDOTA","2025-01-24","","26.97689868"
"TANQUES EPM - GIRARDOTA","2025-01-23","","17.2257635"
"TANQUES EPM - GIRARDOTA","2025-01-22","","15.6257187"
"TANQUES EPM - GIRARDOTA","2025-01-21","","16.07016996"
"TANQUES EPM - GIRARDOTA","2025-01-20","","17.51898365"
"TANQUES EPM - GIRARDOTA","2025-01-19","","20.8379492"
"TANQUES EPM - GIRARDOTA","2025-01-18","","13.97309035"
"TANQUES EPM - GIRARDOTA","2025-01-17","","17.11580494"
"TANQUES EPM - GIRARDOTA","2025-01-16","","17.76706558"
"TANQUES EPM - GIRARDOTA","2025-01-15","","14.84429394"
"TANQUES EPM - GIRARDOTA","2025-01-14","","17.54604007"
"TANQUES EPM - GIRARDOTA","2025-01-13","","16.11894981"
"TANQUES EPM - GIRARDOTA","2025-01-12","","16.49451547"
"TANQUES EPM - GIRARDOTA","2025-01-11","","19.05928211"
"TANQUES EPM - GIRARDOTA","2025-01-10","","19.17202824"
"TANQUES EPM - GIRARDOTA","2025-01-09","","18.16446407"
"TANQUES EPM - GIRARDOTA","2025-01-08","","15.65786184"
"TANQUES EPM - GIRARDOTA","2025-01-07","","15.81684295"
"TANQUES EPM - GIRARDOTA","2025-01-06","","14.01773843"
"TANQUES EPM - GIRARDOTA","2025-01-05","","13.20892018"
"TANQUES EPM - GIRARDOTA","2025-01-04","","16.52676842"
"TANQUES EPM - GIRARDOTA","2025-01-03","","19.07864963"
"TANQUES EPM - GIRARDOTA","2025-01-02","","15.5626954"
"TANQUES EPM - GIRARDOTA","2025-01-01","","11.2010675"
"TANQUES EPM - GIRARDOTA","2024-12-31","","15.04272013"
"TANQUES EPM - GIRARDOTA","2024-12-30","","17.85025627"
