"Estacion","Fecha inicial","Fecha final","PST"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-04-02","","111.24917536"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-03-30","","151.71159012"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-03-27","","122.4911222"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-03-24","","156.25204867"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-03-21","","168.07452866"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-03-18","","120.4545798"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-03-15","","165.56622865"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-03-12","","81.40327617"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-03-09","","110.21601917"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-03-06","","112.60269327"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-03-03","","158.64552939"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-02-28","","124.29709201"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-02-25","","138.1608409"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-02-22","","133.57527776"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-02-19","","87.98655318"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-02-16","","123.66013476"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-02-13","","100.24206552"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-02-10","","107.98842429"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-02-07","","123.89444803"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-02-04","","144.67821126"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-02-01","","151.00798448"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-01-29","","85.66320161"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-01-26","","122.20447784"
