"Estacion","Fecha inicial","Fecha final","DViento"
"UNIVERSIDAD DE MEDELLÍN","2025-04-03","","173.02756457"
"UNIVERSIDAD DE MEDELLÍN","2025-04-02","","183.58630135"
"UNIVERSIDAD DE MEDELLÍN","2025-04-01","","159.38918295"
"UNIVERSIDAD DE MEDELLÍN","2025-03-31","","210.08883957"
"UNIVERSIDAD DE MEDELLÍN","2025-03-30","","212.01041964"
"UNIVERSIDAD DE MEDELLÍN","2025-03-29","","202.83870094"
"UNIVERSIDAD DE MEDELLÍN","2025-03-28","","202.26087919"
"UNIVERSIDAD DE MEDELLÍN","2025-03-27","","209.57556315"
"UNIVERSIDAD DE MEDELLÍN","2025-03-26","","205.69802283"
"UNIVERSIDAD DE MEDELLÍN","2025-03-25","","184.81719361"
"UNIVERSIDAD DE MEDELLÍN","2025-03-24","","179.58955805"
"UNIVERSIDAD DE MEDELLÍN","2025-03-23","","194.76069751"
"UNIVERSIDAD DE MEDELLÍN","2025-03-22","","182.17183857"
"UNIVERSIDAD DE MEDELLÍN","2025-03-21","","176.65736292"
"UNIVERSIDAD DE MEDELLÍN","2025-03-20","","156.64826381"
"UNIVERSIDAD DE MEDELLÍN","2025-03-19","","169.92626909"
"UNIVERSIDAD DE MEDELLÍN","2025-03-18","","179.35533959"
"UNIVERSIDAD DE MEDELLÍN","2025-03-17","","166.63084598"
"UNIVERSIDAD DE MEDELLÍN","2025-03-16","","176.14831103"
"UNIVERSIDAD DE MEDELLÍN","2025-03-15","","198.38612384"
"UNIVERSIDAD DE MEDELLÍN","2025-03-14","","251.08286475"
"UNIVERSIDAD DE MEDELLÍN","2025-03-13","","190.51815123"
"UNIVERSIDAD DE MEDELLÍN","2025-03-12","","170.3980914"
"UNIVERSIDAD DE MEDELLÍN","2025-03-11","","192.25624632"
"UNIVERSIDAD DE MEDELLÍN","2025-03-10","","210.86340935"
"UNIVERSIDAD DE MEDELLÍN","2025-03-09","","214.59607536"
"UNIVERSIDAD DE MEDELLÍN","2025-03-08","","218.25610157"
"UNIVERSIDAD DE MEDELLÍN","2025-03-07","","180.43821061"
"UNIVERSIDAD DE MEDELLÍN","2025-03-06","","190.40634372"
"UNIVERSIDAD DE MEDELLÍN","2025-03-05","","171.39474842"
"UNIVERSIDAD DE MEDELLÍN","2025-03-04","","217.11272376"
"UNIVERSIDAD DE MEDELLÍN","2025-03-03","","143.7624242"
"UNIVERSIDAD DE MEDELLÍN","2025-03-02","","182.60934089"
"UNIVERSIDAD DE MEDELLÍN","2025-03-01","","226.73854688"
"UNIVERSIDAD DE MEDELLÍN","2025-02-28","","207.70800249"
"UNIVERSIDAD DE MEDELLÍN","2025-02-27","","165.06756119"
"UNIVERSIDAD DE MEDELLÍN","2025-02-26","","219.38106141"
"UNIVERSIDAD DE MEDELLÍN","2025-02-25","","158.95308369"
"UNIVERSIDAD DE MEDELLÍN","2025-02-24","","197.25314042"
"UNIVERSIDAD DE MEDELLÍN","2025-02-23","","175.5328097"
"UNIVERSIDAD DE MEDELLÍN","2025-02-22","","155.35047251"
"UNIVERSIDAD DE MEDELLÍN","2025-02-21","","177.97397877"
"UNIVERSIDAD DE MEDELLÍN","2025-02-20","","163.32222964"
"UNIVERSIDAD DE MEDELLÍN","2025-02-19","","250.88286402"
"UNIVERSIDAD DE MEDELLÍN","2025-02-18","","178.31672114"
"UNIVERSIDAD DE MEDELLÍN","2025-02-16","","175.37997858"
"UNIVERSIDAD DE MEDELLÍN","2025-02-15","","187.35115075"
"UNIVERSIDAD DE MEDELLÍN","2025-02-14","","185.49235998"
"UNIVERSIDAD DE MEDELLÍN","2025-02-13","","239.71214601"
"UNIVERSIDAD DE MEDELLÍN","2025-02-12","","112.77774268"
"UNIVERSIDAD DE MEDELLÍN","2025-02-11","","207.56529353"
"UNIVERSIDAD DE MEDELLÍN","2025-02-10","","178.27616032"
"UNIVERSIDAD DE MEDELLÍN","2025-02-09","","192.98177072"
"UNIVERSIDAD DE MEDELLÍN","2025-02-08","","217.98441574"
"UNIVERSIDAD DE MEDELLÍN","2025-02-07","","160.64918755"
"UNIVERSIDAD DE MEDELLÍN","2025-02-06","","154.94274045"
"UNIVERSIDAD DE MEDELLÍN","2025-02-05","","200.596093"
"UNIVERSIDAD DE MEDELLÍN","2025-02-04","","222.97954208"
"UNIVERSIDAD DE MEDELLÍN","2025-02-03","","142.12225971"
"UNIVERSIDAD DE MEDELLÍN","2025-02-01","","173.29565226"
"UNIVERSIDAD DE MEDELLÍN","2025-01-31","","136.48543733"
"UNIVERSIDAD DE MEDELLÍN","2025-01-30","","103.46848613"
"UNIVERSIDAD DE MEDELLÍN","2025-01-29","","164.54015894"
"UNIVERSIDAD DE MEDELLÍN","2025-01-28","","152.78615355"
"UNIVERSIDAD DE MEDELLÍN","2025-01-27","","134.94448337"
"UNIVERSIDAD DE MEDELLÍN","2025-01-26","","169.65902679"
"UNIVERSIDAD DE MEDELLÍN","2025-01-25","","122.46339321"
"UNIVERSIDAD DE MEDELLÍN","2025-01-24","","260.67154418"
"UNIVERSIDAD DE MEDELLÍN","2025-01-23","","178.14018634"
"UNIVERSIDAD DE MEDELLÍN","2025-01-22","","187.89905964"
"UNIVERSIDAD DE MEDELLÍN","2025-01-21","","232.54065812"
"UNIVERSIDAD DE MEDELLÍN","2025-01-20","","272.08609362"
"UNIVERSIDAD DE MEDELLÍN","2025-01-18","","75.88231227"
"UNIVERSIDAD DE MEDELLÍN","2025-01-17","","173.2762134"
"UNIVERSIDAD DE MEDELLÍN","2025-01-16","","228.252665"
"UNIVERSIDAD DE MEDELLÍN","2025-01-15","","188.04793981"
"UNIVERSIDAD DE MEDELLÍN","2025-01-14","","187.59038248"
"UNIVERSIDAD DE MEDELLÍN","2025-01-13","","233.2148366"
