"Estacion","Fecha inicial","Fecha final","NO"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-06","","2.84372046"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-05","","4.28960642"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-04","","4.35688666"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-03","","4.45888305"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-02","","10.98704872"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-07-01","","2.28561585"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-30","","2.35027787"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-29","","5.2233398"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-28","","5.63895831"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-27","","5.44509725"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-26","","10.28304226"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-25","","6.06152458"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-24","","4.28354892"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-23","","1.29967593"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-22","","2.24164176"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-21","","4.25196788"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-20","","4.66278955"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-19","","5.7189116"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-18","","4.68596092"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-17","","5.21925955"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-16","","3.05481479"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-15","","6.8233797"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-14","","6.04471012"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-13","","5.81806666"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-12","","3.8633566"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-11","","5.48630852"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-10","","1.2525926"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-09","","1.39129627"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-08","","6.09136565"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-07","","3.83532433"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-06","","6.80635439"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-05","","3.24747676"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-04","","7.82799872"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-03","","1.0070255"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-02","","4.07002344"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-06-01","","11.16071756"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-31","","5.40784708"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-30","","7.10916698"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-29","","8.06865702"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-28","","5.9110481"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-27","","7.76065693"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-26","","4.47550899"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-25","","6.52841434"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-24","","8.49172408"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-23","","11.16821082"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-22","","8.46787033"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-21","","11.356775"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-20","","6.72984939"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-19","","2.88003478"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-18","","3.96186367"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-17","","9.23831739"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-16","","25.7772575"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-15","","6.66966434"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-14","","4.62620694"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-13","","3.39527761"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-12","","2.57305556"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-11","","4.75629637"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-10","","5.92941555"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-09","","8.66651631"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-08","","4.43237253"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-07","","7.10248826"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-06","","7.89519303"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-05","","4.72325256"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-04","","11.16106488"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-03","","8.74841401"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-02","","11.14984942"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-05-01","","3.05062148"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-30","","6.43607621"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-29","","9.40597267"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-28","","4.02296318"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-27","","3.26571405"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-26","","6.69569469"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-25","","4.07045129"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-24","","6.26380788"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-23","","3.76311883"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-22","","5.34096043"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-21","","3.02056732"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-20","","9.53091528"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-19","","14.40029007"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-18","","5.84028966"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-17","","2.66930574"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-16","","4.28154389"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-15","","4.85601372"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-14","","1.96690499"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-13","","3.47378022"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-12","","4.26996555"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-11","","2.43434019"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-10","","2.02741206"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-09","","2.78495756"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-08","","3.6540385"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-07","","1.24243192"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-06","","2.83925602"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-05","","2.46404712"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-04","","3.79137992"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-03","","2.93859396"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-02","","2.77493022"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-04-01","","3.8024401"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-31","","1.79166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-30","","0.6875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-29","","0.625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-28","","0.66666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-27","","2.04166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-26","","3.54166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-25","","1.35"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-24","","4.0"
