"Estacion","Fecha inicial","Fecha final","RGlobal"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-03","","223.60416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-02","","174.95416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-01","","129.64166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-30","","128.85454545"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-29","","125.7125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-28","","131.8375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-27","","153.13333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-26","","169.57083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-25","","160.5375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-24","","195.15416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-23","","124.55833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-22","","141.65833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-21","","186.39166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-20","","121.43478261"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-19","","174.525"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-18","","222.225"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-17","","190.21666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-16","","137.77083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-15","","221.35833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-14","","176.1"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-13","","190.4875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-12","","141.79166667"
