"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-11","","21.95"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-10","","22.6125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-09","","21.51666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-08","","19.5875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-07","","19.78333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-06","","19.71818182"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-05","","19.92083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-04","","20.70416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-03","","21.025"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-02","","20.14166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-05-01","","19.71818182"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-30","","20.59166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-29","","20.00416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-28","","20.68636364"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-27","","20.025"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-26","","20.69166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-25","","20.39166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-24","","20.8375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-23","","21.43333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-22","","20.08333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-21","","20.525"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-20","","20.30833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-19","","22.89166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-18","","23.55833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-17","","21.98333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-16","","22.96666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-15","","23.01666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-14","","23.2625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-13","","23.70833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-12","","22.2"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-11","","20.62083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-10","","19.4875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-09","","20.60416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-08","","21.35416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-07","","21.11666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-06","","19.72083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-05","","20.79166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-04","","19.89166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-03","","20.55"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-02","","20.86086957"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-04-01","","21.72083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-31","","20.65833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-30","","20.12083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-29","","20.52083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-28","","20.41666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-27","","21.425"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-26","","22.075"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-25","","21.025"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-24","","22.68333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-23","","23.3875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-22","","22.8125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-21","","22.32916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-20","","22.65416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-19","","22.16666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-18","","20.85833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-17","","20.76666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-16","","21.1875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-15","","21.97083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-14","","21.25"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-13","","20.49583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-12","","20.44347826"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-11","","20.47916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-10","","22.1625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-09","","23.01666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-08","","22.49583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-07","","20.16666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-06","","20.95416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-05","","21.26666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-04","","20.525"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-03","","21.86666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-02","","21.29545455"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-03-01","","21.5875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-28","","20.67826087"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-27","","22.4125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-26","","21.87083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-25","","19.925"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-24","","20.27916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-23","","21.46666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-22","","20.55833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-21","","21.25416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-20","","22.29166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-19","","21.325"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-18","","20.37083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-17","","20.24166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-16","","19.57083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-15","","21.12083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-14","","20.63333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-13","","20.4"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-12","","20.365"
