"Estacion","Fecha inicial","Fecha final","NOx"
"ESTACIÓN TRÁFICO CENTRO","2013-03-12","","46.08333333"
"ESTACIÓN TRÁFICO CENTRO","2013-03-11","","43.75"
"ESTACIÓN TRÁFICO CENTRO","2013-03-10","","22.04166667"
"ESTACIÓN TRÁFICO CENTRO","2013-03-09","","39.75"
"ESTACIÓN TRÁFICO CENTRO","2013-03-08","","40.16666667"
"ESTACIÓN TRÁFICO CENTRO","2013-03-07","","42.95833333"
"ESTACIÓN TRÁFICO CENTRO","2013-03-06","","45.65217391"
"ESTACIÓN TRÁFICO CENTRO","2013-03-05","","41.66666667"
"ESTACIÓN TRÁFICO CENTRO","2013-03-04","","43.70833333"
"ESTACIÓN TRÁFICO CENTRO","2013-03-03","","23.29166667"
"ESTACIÓN TRÁFICO CENTRO","2013-03-02","","50.41666667"
"ESTACIÓN TRÁFICO CENTRO","2013-03-01","","59.91666667"
"ESTACIÓN TRÁFICO CENTRO","2013-02-28","","49.16666667"
"ESTACIÓN TRÁFICO CENTRO","2013-02-27","","48.95833333"
"ESTACIÓN TRÁFICO CENTRO","2013-02-26","","49.625"
"ESTACIÓN TRÁFICO CENTRO","2013-02-25","","54.0"
"ESTACIÓN TRÁFICO CENTRO","2013-02-24","","22.70833333"
"ESTACIÓN TRÁFICO CENTRO","2013-02-23","","39.70833333"
"ESTACIÓN TRÁFICO CENTRO","2013-02-22","","49.5"
"ESTACIÓN TRÁFICO CENTRO","2013-02-21","","46.83333333"
"ESTACIÓN TRÁFICO CENTRO","2013-02-20","","42.41666667"
"ESTACIÓN TRÁFICO CENTRO","2013-02-19","","43.625"
"ESTACIÓN TRÁFICO CENTRO","2013-02-18","","53.75"
"ESTACIÓN TRÁFICO CENTRO","2013-02-17","","30.5"
"ESTACIÓN TRÁFICO CENTRO","2013-02-16","","44.66666667"
"ESTACIÓN TRÁFICO CENTRO","2013-02-15","","54.125"
"ESTACIÓN TRÁFICO CENTRO","2013-02-14","","49.75"
"ESTACIÓN TRÁFICO CENTRO","2013-02-13","","63.20833333"
"ESTACIÓN TRÁFICO CENTRO","2013-02-12","","48.75"
"ESTACIÓN TRÁFICO CENTRO","2013-02-11","","49.95833333"
"ESTACIÓN TRÁFICO CENTRO","2013-02-10","","26.04166667"
"ESTACIÓN TRÁFICO CENTRO","2013-02-09","","50.83333333"
"ESTACIÓN TRÁFICO CENTRO","2013-02-08","","62.31818182"
"ESTACIÓN TRÁFICO CENTRO","2013-02-07","","46.04166667"
"ESTACIÓN TRÁFICO CENTRO","2013-02-06","","64.41666667"
"ESTACIÓN TRÁFICO CENTRO","2013-02-05","","74.20833333"
"ESTACIÓN TRÁFICO CENTRO","2013-02-04","","71.0"
"ESTACIÓN TRÁFICO CENTRO","2013-02-03","","66.45833333"
"ESTACIÓN TRÁFICO CENTRO","2013-02-02","","75.41666667"
"ESTACIÓN TRÁFICO CENTRO","2013-02-01","","75.20833333"
"ESTACIÓN TRÁFICO CENTRO","2013-01-31","","44.91666667"
"ESTACIÓN TRÁFICO CENTRO","2013-01-30","","43.625"
"ESTACIÓN TRÁFICO CENTRO","2013-01-29","","41.95833333"
"ESTACIÓN TRÁFICO CENTRO","2013-01-28","","36.66666667"
"ESTACIÓN TRÁFICO CENTRO","2013-01-27","","23.875"
"ESTACIÓN TRÁFICO CENTRO","2013-01-26","","69.45833333"
"ESTACIÓN TRÁFICO CENTRO","2013-01-25","","53.375"
"ESTACIÓN TRÁFICO CENTRO","2013-01-24","","46.375"
"ESTACIÓN TRÁFICO CENTRO","2013-01-23","","43.5"
"ESTACIÓN TRÁFICO CENTRO","2013-01-22","","52.625"
"ESTACIÓN TRÁFICO CENTRO","2013-01-21","","49.08333333"
"ESTACIÓN TRÁFICO CENTRO","2013-01-20","","28.83333333"
"ESTACIÓN TRÁFICO CENTRO","2013-01-19","","42.91666667"
"ESTACIÓN TRÁFICO CENTRO","2013-01-18","","46.04166667"
"ESTACIÓN TRÁFICO CENTRO","2013-01-17","","43.29166667"
"ESTACIÓN TRÁFICO CENTRO","2013-01-16","","47.83333333"
"ESTACIÓN TRÁFICO CENTRO","2013-01-15","","47.25"
"ESTACIÓN TRÁFICO CENTRO","2013-01-14","","40.625"
"ESTACIÓN TRÁFICO CENTRO","2013-01-13","","27.41666667"
"ESTACIÓN TRÁFICO CENTRO","2013-01-12","","47.83333333"
"ESTACIÓN TRÁFICO CENTRO","2013-01-11","","44.04166667"
"ESTACIÓN TRÁFICO CENTRO","2013-01-10","","43.70833333"
"ESTACIÓN TRÁFICO CENTRO","2013-01-09","","57.875"
"ESTACIÓN TRÁFICO CENTRO","2013-01-08","","46.54166667"
"ESTACIÓN TRÁFICO CENTRO","2013-01-07","","24.875"
"ESTACIÓN TRÁFICO CENTRO","2013-01-06","","21.0"
"ESTACIÓN TRÁFICO CENTRO","2013-01-05","","39.16666667"
