"Estacion","Fecha inicial","Fecha final","NO"
"ESTACIÓN TRÁFICO CENTRO","2025-02-18","","29.75018002"
"ESTACIÓN TRÁFICO CENTRO","2025-02-17","","27.71930166"
"ESTACIÓN TRÁFICO CENTRO","2025-02-16","","10.87078041"
"ESTACIÓN TRÁFICO CENTRO","2025-02-15","","22.26970745"
"ESTACIÓN TRÁFICO CENTRO","2025-02-14","","50.55480311"
"ESTACIÓN TRÁFICO CENTRO","2025-02-13","","51.19621892"
"ESTACIÓN TRÁFICO CENTRO","2025-02-12","","51.47228604"
"ESTACIÓN TRÁFICO CENTRO","2025-02-11","","34.81028462"
"ESTACIÓN TRÁFICO CENTRO","2025-02-10","","41.82385361"
"ESTACIÓN TRÁFICO CENTRO","2025-02-09","","21.32872749"
"ESTACIÓN TRÁFICO CENTRO","2025-02-08","","27.84897992"
"ESTACIÓN TRÁFICO CENTRO","2025-02-07","","25.08736024"
"ESTACIÓN TRÁFICO CENTRO","2025-02-06","","31.06944276"
"ESTACIÓN TRÁFICO CENTRO","2025-02-05","","40.55981603"
"ESTACIÓN TRÁFICO CENTRO","2025-02-04","","23.25524387"
"ESTACIÓN TRÁFICO CENTRO","2025-02-03","","23.69964336"
"ESTACIÓN TRÁFICO CENTRO","2025-02-02","","13.80422482"
"ESTACIÓN TRÁFICO CENTRO","2025-02-01","","26.97312016"
"ESTACIÓN TRÁFICO CENTRO","2025-01-31","","25.87514398"
"ESTACIÓN TRÁFICO CENTRO","2025-01-30","","27.30029512"
"ESTACIÓN TRÁFICO CENTRO","2025-01-29","","26.66685644"
"ESTACIÓN TRÁFICO CENTRO","2025-01-28","","27.28083009"
"ESTACIÓN TRÁFICO CENTRO","2025-01-27","","27.97482038"
"ESTACIÓN TRÁFICO CENTRO","2025-01-26","","22.57345181"
"ESTACIÓN TRÁFICO CENTRO","2025-01-25","","28.56761705"
"ESTACIÓN TRÁFICO CENTRO","2025-01-24","","37.08635486"
"ESTACIÓN TRÁFICO CENTRO","2025-01-23","","45.05607704"
"ESTACIÓN TRÁFICO CENTRO","2025-01-22","","44.53373228"
"ESTACIÓN TRÁFICO CENTRO","2025-01-21","","41.17493223"
"ESTACIÓN TRÁFICO CENTRO","2025-01-20","","37.00041438"
"ESTACIÓN TRÁFICO CENTRO","2025-01-19","","9.73065315"
"ESTACIÓN TRÁFICO CENTRO","2025-01-18","","35.95427014"
"ESTACIÓN TRÁFICO CENTRO","2025-01-17","","25.00156184"
"ESTACIÓN TRÁFICO CENTRO","2025-01-16","","32.70466341"
"ESTACIÓN TRÁFICO CENTRO","2025-01-15","","38.99816818"
"ESTACIÓN TRÁFICO CENTRO","2025-01-14","","31.8807649"
