"Estacion","Fecha inicial","Fecha final","PLiquida"
"ESTACIÓN TRÁFICO CENTRO","2012-08-07","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-08-06","","0.19166667"
"ESTACIÓN TRÁFICO CENTRO","2012-08-05","","0.125"
"ESTACIÓN TRÁFICO CENTRO","2012-08-04","","0.01666667"
"ESTACIÓN TRÁFICO CENTRO","2012-08-03","","0.29583333"
"ESTACIÓN TRÁFICO CENTRO","2012-08-02","","0.27083333"
"ESTACIÓN TRÁFICO CENTRO","2012-08-01","","0.05"
"ESTACIÓN TRÁFICO CENTRO","2012-07-31","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-07-30","","0.04166667"
"ESTACIÓN TRÁFICO CENTRO","2012-07-29","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-07-28","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-07-27","","0.0125"
"ESTACIÓN TRÁFICO CENTRO","2012-07-26","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-07-25","","0.00416667"
"ESTACIÓN TRÁFICO CENTRO","2012-07-24","","0.00416667"
"ESTACIÓN TRÁFICO CENTRO","2012-07-23","","0.02916667"
"ESTACIÓN TRÁFICO CENTRO","2012-07-22","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-07-21","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-07-20","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-07-19","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-07-18","","0.00833333"
"ESTACIÓN TRÁFICO CENTRO","2012-07-17","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-07-16","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-07-15","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-07-14","","0.04166667"
"ESTACIÓN TRÁFICO CENTRO","2012-07-13","","0.62916667"
"ESTACIÓN TRÁFICO CENTRO","2012-07-12","","0.38333333"
"ESTACIÓN TRÁFICO CENTRO","2012-07-11","","1.17083333"
"ESTACIÓN TRÁFICO CENTRO","2012-07-10","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-07-09","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-07-08","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-07-07","","0.0"
