"Estacion","Fecha inicial","Fecha final","SO2"
"ESTACIÓN TRÁFICO CENTRO","2024-12-25","","3.4510129"
"ESTACIÓN TRÁFICO CENTRO","2024-12-24","","5.4861491"
"ESTACIÓN TRÁFICO CENTRO","2024-12-23","","5.74318462"
"ESTACIÓN TRÁFICO CENTRO","2024-12-22","","7.55802827"
"ESTACIÓN TRÁFICO CENTRO","2024-12-21","","8.55144057"
"ESTACIÓN TRÁFICO CENTRO","2024-12-20","","12.3514686"
"ESTACIÓN TRÁFICO CENTRO","2024-12-19","","16.02889931"
"ESTACIÓN TRÁFICO CENTRO","2024-12-18","","8.45292039"
"ESTACIÓN TRÁFICO CENTRO","2024-12-17","","8.38632448"
"ESTACIÓN TRÁFICO CENTRO","2024-12-16","","7.83028205"
"ESTACIÓN TRÁFICO CENTRO","2024-12-15","","4.2108746"
"ESTACIÓN TRÁFICO CENTRO","2024-12-14","","8.08025889"
"ESTACIÓN TRÁFICO CENTRO","2024-12-13","","10.07419632"
"ESTACIÓN TRÁFICO CENTRO","2024-12-12","","12.27626943"
"ESTACIÓN TRÁFICO CENTRO","2024-12-11","","12.05466857"
"ESTACIÓN TRÁFICO CENTRO","2024-12-10","","11.64675856"
"ESTACIÓN TRÁFICO CENTRO","2024-12-09","","14.3522559"
"ESTACIÓN TRÁFICO CENTRO","2024-12-08","","15.0571212"
"ESTACIÓN TRÁFICO CENTRO","2024-12-07","","12.63690927"
"ESTACIÓN TRÁFICO CENTRO","2024-12-06","","13.61898512"
"ESTACIÓN TRÁFICO CENTRO","2024-12-05","","9.33815917"
"ESTACIÓN TRÁFICO CENTRO","2024-12-04","","4.35324203"
"ESTACIÓN TRÁFICO CENTRO","2024-12-03","","10.16608544"
"ESTACIÓN TRÁFICO CENTRO","2024-12-02","","11.8848574"
"ESTACIÓN TRÁFICO CENTRO","2024-12-01","","4.9957642"
"ESTACIÓN TRÁFICO CENTRO","2024-11-30","","6.12349943"
"ESTACIÓN TRÁFICO CENTRO","2024-11-29","","6.24918446"
"ESTACIÓN TRÁFICO CENTRO","2024-11-28","","7.39305293"
"ESTACIÓN TRÁFICO CENTRO","2024-11-27","","6.13699616"
"ESTACIÓN TRÁFICO CENTRO","2024-11-26","","6.14844575"
"ESTACIÓN TRÁFICO CENTRO","2024-11-25","","9.85920377"
"ESTACIÓN TRÁFICO CENTRO","2024-11-24","","4.10296851"
"ESTACIÓN TRÁFICO CENTRO","2024-11-23","","4.59691114"
"ESTACIÓN TRÁFICO CENTRO","2024-11-22","","8.11420558"
"ESTACIÓN TRÁFICO CENTRO","2024-11-21","","5.48844191"
"ESTACIÓN TRÁFICO CENTRO","2024-11-20","","8.26321544"
"ESTACIÓN TRÁFICO CENTRO","2024-11-19","","9.69604881"
"ESTACIÓN TRÁFICO CENTRO","2024-11-18","","6.4575209"
"ESTACIÓN TRÁFICO CENTRO","2024-11-17","","7.31909869"
"ESTACIÓN TRÁFICO CENTRO","2024-11-16","","9.80487436"
"ESTACIÓN TRÁFICO CENTRO","2024-11-15","","9.0657695"
"ESTACIÓN TRÁFICO CENTRO","2024-11-14","","5.31871603"
"ESTACIÓN TRÁFICO CENTRO","2024-11-13","","5.58466012"
"ESTACIÓN TRÁFICO CENTRO","2024-11-12","","7.20173742"
"ESTACIÓN TRÁFICO CENTRO","2024-11-11","","2.55657715"
"ESTACIÓN TRÁFICO CENTRO","2024-11-10","","2.22247676"
"ESTACIÓN TRÁFICO CENTRO","2024-11-09","","4.29561843"
"ESTACIÓN TRÁFICO CENTRO","2024-11-08","","7.95900253"
"ESTACIÓN TRÁFICO CENTRO","2024-11-07","","8.68268916"
"ESTACIÓN TRÁFICO CENTRO","2024-11-06","","8.53462138"
"ESTACIÓN TRÁFICO CENTRO","2024-11-05","","6.99816828"
"ESTACIÓN TRÁFICO CENTRO","2024-11-04","","3.66662935"
"ESTACIÓN TRÁFICO CENTRO","2024-11-03","","4.99616026"
"ESTACIÓN TRÁFICO CENTRO","2024-11-02","","5.00367822"
"ESTACIÓN TRÁFICO CENTRO","2024-11-01","","7.6176113"
"ESTACIÓN TRÁFICO CENTRO","2024-10-31","","5.83020641"
"ESTACIÓN TRÁFICO CENTRO","2024-10-30","","8.29721344"
"ESTACIÓN TRÁFICO CENTRO","2024-10-29","","7.48408417"
"ESTACIÓN TRÁFICO CENTRO","2024-10-28","","9.72206874"
"ESTACIÓN TRÁFICO CENTRO","2024-10-27","","4.42768654"
"ESTACIÓN TRÁFICO CENTRO","2024-10-26","","5.84556758"
"ESTACIÓN TRÁFICO CENTRO","2024-10-25","","3.85293335"
"ESTACIÓN TRÁFICO CENTRO","2024-10-24","","4.75638683"
"ESTACIÓN TRÁFICO CENTRO","2024-10-23","","4.80418137"
"ESTACIÓN TRÁFICO CENTRO","2024-10-22","","5.01113551"
