"Estacion","Fecha inicial","Fecha final","PLiquida"
"MEDELLÍN - SANTA ELENA","2025-01-30","","0.2025"
"MEDELLÍN - SANTA ELENA","2025-01-29","","0.02166667"
"MEDELLÍN - SANTA ELENA","2025-01-28","","4.1667E-4"
"MEDELLÍN - SANTA ELENA","2025-01-27","","0.00375"
"MEDELLÍN - SANTA ELENA","2025-01-26","","0.05"
"MEDELLÍN - SANTA ELENA","2025-01-25","","0.15166667"
"MEDELLÍN - SANTA ELENA","2025-01-24","","0.00416667"
"MEDELLÍN - SANTA ELENA","2025-01-23","","0.0"
"MEDELLÍN - SANTA ELENA","2025-01-22","","0.0"
"MEDELLÍN - SANTA ELENA","2025-01-21","","0.0"
"MEDELLÍN - SANTA ELENA","2025-01-20","","0.0"
"MEDELLÍN - SANTA ELENA","2025-01-19","","0.0"
"MEDELLÍN - SANTA ELENA","2025-01-18","","0.0"
"MEDELLÍN - SANTA ELENA","2025-01-17","","0.0"
"MEDELLÍN - SANTA ELENA","2025-01-16","","0.01208333"
"MEDELLÍN - SANTA ELENA","2025-01-15","","0.0"
"MEDELLÍN - SANTA ELENA","2025-01-14","","0.0"
"MEDELLÍN - SANTA ELENA","2025-01-13","","4.1667E-4"
"MEDELLÍN - SANTA ELENA","2025-01-12","","4.1667E-4"
"MEDELLÍN - SANTA ELENA","2025-01-11","","0.0"
"MEDELLÍN - SANTA ELENA","2025-01-10","","0.0"
"MEDELLÍN - SANTA ELENA","2025-01-09","","0.07208333"
"MEDELLÍN - SANTA ELENA","2025-01-08","","4.3478E-4"
"MEDELLÍN - SANTA ELENA","2025-01-07","","0.4075"
"MEDELLÍN - SANTA ELENA","2025-01-06","","4.1667E-4"
"MEDELLÍN - SANTA ELENA","2025-01-05","","0.07458333"
"MEDELLÍN - SANTA ELENA","2025-01-04","","0.35666667"
"MEDELLÍN - SANTA ELENA","2025-01-03","","0.05458333"
"MEDELLÍN - SANTA ELENA","2025-01-02","","0.01083333"
"MEDELLÍN - SANTA ELENA","2025-01-01","","0.00125"
"MEDELLÍN - SANTA ELENA","2024-12-31","","0.0"
"MEDELLÍN - SANTA ELENA","2024-12-30","","0.31083333"
