"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-07","","21.4625"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-06","","22.025"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-05","","20.34583333"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-04","","21.23478261"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-03","","22.425"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-02","","23.47083333"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-01","","23.91666667"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-31","","24.22173913"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-30","","23.71666667"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-29","","24.31666667"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-28","","23.64166667"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-27","","23.175"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-26","","22.375"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-25","","22.52916667"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-24","","21.35416667"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-23","","22.49583333"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-22","","22.60416667"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-21","","22.62916667"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-20","","21.94583333"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-19","","21.47916667"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-18","","22.5125"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-17","","22.83181818"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-16","","22.60416667"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-15","","22.39166667"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-14","","22.69166667"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-13","","23.0875"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-12","","23.225"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-11","","23.1"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-10","","22.49166667"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-09","","21.62916667"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-08","","22.7625"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-07","","22.05833333"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-06","","22.85"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-05","","20.65833333"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-04","","20.125"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-03","","20.02916667"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-02","","21.67083333"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-01","","21.44166667"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-31","","21.36086957"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-30","","20.0"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-29","","21.72916667"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-28","","21.45909091"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-27","","20.53181818"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-26","","20.98695652"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-25","","22.19090909"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-24","","21.37727273"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-23","","22.09545455"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-22","","22.8"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-21","","21.50833333"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-20","","22.45909091"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-19","","21.50416667"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-18","","23.64583333"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-17","","23.00416667"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-16","","20.7875"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-15","","20.87272727"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-14","","21.89166667"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-13","","22.54166667"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-12","","22.475"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-11","","22.79166667"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-10","","22.88333333"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-09","","22.5375"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-08","","21.83913043"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-07","","22.05416667"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-06","","22.20416667"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-05","","22.66666667"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-04","","23.14166667"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-03","","22.65416667"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-02","","22.5875"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-01","","23.63333333"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-30","","23.7"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-29","","22.56666667"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-28","","22.55"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-27","","21.7125"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-26","","23.35416667"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-25","","23.27083333"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-24","","22.94736842"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-23","","20.49583333"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-22","","20.34583333"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-21","","21.09583333"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-20","","20.31666667"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-19","","20.86521739"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-18","","21.16818182"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-17","","21.44583333"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-16","","20.72916667"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-15","","20.83333333"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-14","","19.76666667"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-13","","21.22083333"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-12","","21.52916667"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-11","","20.07083333"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-10","","20.5125"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-09","","20.22916667"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-08","","18.8375"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-07","","21.3375"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-06","","22.68333333"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-05","","21.80416667"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-04","","20.455"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-03","","22.3047619"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-02","","22.31666667"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-01","","20.6"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-31","","21.89130435"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-30","","21.62083333"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-29","","23.25416667"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-28","","23.71666667"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-27","","23.25652174"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-26","","23.95833333"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-25","","24.7625"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-24","","21.87826087"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-23","","22.47083333"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-22","","21.12727273"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-21","","21.58461538"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-18","","23.48571429"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-17","","22.94583333"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-16","","21.8125"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-15","","22.50833333"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-14","","22.5"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-13","","23.39166667"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-12","","24.17083333"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-11","","23.05"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-10","","19.88333333"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-09","","21.27083333"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-08","","19.84166667"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-07","","20.83333333"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-06","","21.52916667"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-05","","21.39583333"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-04","","22.96"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-03","","23.60416667"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-02","","21.60416667"
"CASA DE JUSTICIA ITAGÜÍ","2024-10-01","","20.85416667"
"CASA DE JUSTICIA ITAGÜÍ","2024-09-30","","20.47391304"
"CASA DE JUSTICIA ITAGÜÍ","2024-09-29","","19.81666667"
"CASA DE JUSTICIA ITAGÜÍ","2024-09-28","","20.29166667"
"CASA DE JUSTICIA ITAGÜÍ","2024-09-27","","20.98636364"
"CASA DE JUSTICIA ITAGÜÍ","2024-09-26","","20.80454545"
