"Estacion","Fecha inicial","Fecha final","NO"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-17","","15.34136401"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-16","","2.99914717"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-15","","6.85861888"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-14","","11.76781714"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-13","","16.78638034"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-12","","13.51725749"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-11","","15.80585842"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-10","","10.427984"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-09","","15.01240558"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-08","","16.41850718"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-07","","13.65409013"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-06","","17.82184682"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-05","","21.20694971"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-04","","24.96177466"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-03","","17.33519135"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-02","","5.48926947"
"CASA DE JUSTICIA ITAGÜÍ","2025-03-01","","34.32291796"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-28","","28.40934126"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-27","","12.49921196"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-26","","21.10388574"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-25","","28.0706482"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-24","","19.65506737"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-23","","7.04567528"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-22","","9.56337443"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-21","","14.4878828"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-20","","11.21315843"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-19","","10.7550583"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-18","","13.93194585"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-17","","15.03109384"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-16","","5.30996113"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-15","","9.06908754"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-14","","12.64294614"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-13","","18.98607143"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-12","","16.60991242"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-11","","13.8851096"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-10","","16.63722171"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-09","","9.32394192"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-08","","10.24670376"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-07","","17.14130918"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-06","","9.40961052"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-05","","16.99335658"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-04","","8.3871115"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-03","","15.42321524"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-02","","6.84276682"
"CASA DE JUSTICIA ITAGÜÍ","2025-02-01","","12.43634805"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-31","","8.14340973"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-30","","9.77987529"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-29","","8.51608966"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-28","","9.27044759"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-27","","11.2362773"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-26","","4.58607575"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-25","","6.91179126"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-24","","16.64990541"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-23","","16.90945613"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-22","","15.33800657"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-21","","15.5909368"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-20","","24.43361642"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-19","","17.59175922"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-18","","15.64526168"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-17","","13.42688232"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-16","","15.72245234"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-15","","18.90828287"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-14","","15.60344943"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-13","","13.76697604"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-12","","7.94108695"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-11","","8.47055713"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-10","","13.35386164"
