"Estacion","Fecha inicial","Fecha final","NOx"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-07","","37.14015663"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-06","","45.21215583"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-05","","57.19398833"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-04","","60.32998042"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-03","","17.5562802"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-02","","23.65168379"
"CASA DE JUSTICIA ITAGÜÍ","2013-06-01","","41.36998383"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-31","","53.73143667"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-30","","39.93771382"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-29","","40.53814258"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-28","","18.36291634"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-27","","24.51274479"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-26","","14.26971667"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-25","","17.91648724"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-24","","27.708535"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-23","","38.92474678"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-22","","38.79542233"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-21","","35.00122104"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-20","","28.8975475"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-19","","9.81350818"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-18","","30.64044513"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-17","","39.76250467"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-16","","52.02818833"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-15","","33.66709513"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-14","","27.1473896"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-13","","6.55539016"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-12","","9.11768857"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-11","","13.04261533"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-10","","22.68046275"
