Fecha,DViento,HAire10,NO,NO2,P,PLiquida,PM10,PM2.5,VViento
2022-01-05,,,19.08179909,43.30900461,,,,23.70833333,
2022-01-06,,,28.58674838,42.17248553,,,,23.16666667,
2022-01-07,,,41.44039921,40.02114982,,,,21.45833333,
2022-01-08,,,44.61374151,40.12540354,,,,29.79166667,
2022-01-09,,,34.30200796,27.4724027,,,,27.08333333,
2022-01-10,,,15.36302697,27.86618887,,,,18.375,
2022-01-11,,,48.38035165,37.19702349,,,,22.75,
2022-01-12,,,22.81501335,40.958971,,,,18.91666667,
2022-01-13,,,30.55850917,29.36540167,,,,17.65217391,
2022-01-14,,,28.7686291,38.76057774,,,,20.25,
2022-01-15,,,38.22333215,39.74532328,,,,21.625,
2022-01-16,,,28.93827633,31.09076512,,,,23.33333333,
2022-01-17,,,67.04345745,45.26606924,,,,38.16666667,
2022-01-18,,,40.28774514,44.42081965,,,,26.29166667,
2022-01-19,,,44.14393809,44.76131703,,,,27.59090909,
2022-01-20,,,51.88952749,45.1466938,,,,30.95833333,
2022-01-21,,,55.37895775,49.23789611,,,,37.54166667,
2022-01-22,,,37.04858228,44.21720132,,,,34.08333333,
2022-01-23,,,14.78333788,30.37952222,,,,21.54166667,
2022-01-24,,,22.48368119,39.66106472,,,,25.79166667,
2022-01-25,,,23.93941426,42.26180556,,,,24.16666667,
2022-01-26,,,27.80356851,45.52673488,,,,27.20833333,
2022-01-27,,,22.56647001,45.54357092,,,,28.625,
2022-01-28,,,47.04747515,49.61035282,,,,37.08333333,
2022-01-29,,,53.51581283,46.15465472,,,,36.29166667,
2022-01-30,,,13.44287676,29.14301955,,,,19.75,
2022-01-31,,,34.36646139,42.09965938,,,,26.43478261,
2022-02-01,,,17.50680584,44.38136997,,,,26.75,
2022-02-02,,,29.15661058,48.63188319,,,,30.75,
2022-02-03,,,46.31363864,50.77415369,,,,42.29166667,
2022-02-04,,,50.22503776,48.06670675,,,,43.04166667,
2022-02-05,,,33.68739583,49.11530045,,,,33.41666667,
2022-02-06,,,28.88483045,41.23083298,,,,23.95833333,
2022-02-07,,,26.1543728,55.96918709,,,,28.54166667,
2022-02-08,,,61.16002158,55.02473742,,,,37.52380952,
2022-02-09,,,72.00977987,42.41538901,,,,35.83333333,
2022-02-10,,,49.05500413,43.9664978,,,,37.65217391,
2022-02-11,,,43.63827102,43.46442617,,,,26.83333333,
2022-02-12,,,32.80212448,44.0298643,,,,27.58333333,
2022-02-13,,,18.44637456,35.42268806,,,,24.125,
2022-02-14,,,39.9343458,49.41291637,,,,34.20833333,
2022-02-15,,,50.64013648,47.26135501,,,,33.16666667,
2022-02-16,,,44.66661979,50.75131013,,,,31.95833333,
2022-02-17,,,64.29494418,53.11577241,,,,45.58333333,
2022-02-18,,,49.84572597,56.47741332,,,,36.85714286,
2022-02-19,,,46.50600093,34.99824351,,,,22.9047619,
2022-02-20,,,,,,,,23.41666667,
2022-02-21,,,,,,,,28.26315789,
2022-02-22,,,37.74305283,53.85261284,,,,34.70833333,
2022-02-23,,,50.80410698,50.5007482,,,,39.95833333,
2022-02-24,,,39.13166143,48.69937205,,,,47.125,
2022-02-25,,,21.18044345,50.72944633,,,,47.0,
2022-02-26,,,34.87156421,50.10087651,,,,42.0,
2022-02-27,,,11.83790248,42.74297415,,,,32.75,
2022-02-28,,,33.41679015,58.32841058,,,,28.30434783,
2022-03-01,,,36.48813669,49.94683863,,,,26.25,
2022-03-02,,,52.82470679,45.63822038,,,,28.25,
2022-03-03,,,53.68644738,39.67967306,,,,28.56521739,
2022-03-04,,,56.06625716,46.54371398,,,,35.58333333,
2022-03-05,,,40.2605963,42.75935733,,,,24.54166667,
2022-03-06,,,32.54458261,22.97900167,,,,16.16666667,
2022-03-07,,,52.79414911,39.67358754,,,,24.79166667,
2022-03-08,,,56.76570011,37.19314434,,,,36.41666667,
2022-03-09,,,85.47105758,34.47349816,,,,38.0,
2022-03-10,,,54.11648342,37.63071065,,,,33.25,
2022-03-11,,,48.53595331,46.88987612,,,,38.69565217,
2022-03-12,,,24.02120059,35.5748322,,,,21.20833333,
2022-03-13,,,13.32088475,30.34578432,,,,20.33333333,
2022-03-14,,,49.78220764,43.00333422,,,,32.72727273,
2022-03-15,,,42.6039906,46.02685655,,,,33.79166667,
2022-03-16,,,41.16382971,49.21099757,,,,31.7826087,
2022-03-17,,,47.60654449,48.94469491,,,,33.54545455,
2022-03-18,,,37.47439315,58.45351415,,,,47.0,
2022-03-19,,,20.35318318,45.40379212,,,,39.66666667,
2022-03-20,,,16.61190185,33.18380305,,,,22.375,
2022-03-21,,,20.7035368,34.99155984,,,,30.625,
2022-03-22,,,50.68909032,49.23649363,,,,39.41666667,
2022-03-23,,,49.88204038,48.73608989,,,,43.33333333,
2022-03-24,,,54.69736754,50.33808388,,,,45.54166667,
2022-03-25,,,76.23213214,59.59375379,,,,46.79166667,
2022-03-26,,,63.13505194,41.12426008,,,,42.30434783,
2022-03-27,,,,,,,,,
2022-03-28,,,48.80569697,41.80894828,,,,34.08333333,
2022-03-29,,,37.45496441,46.93321985,,,,21.75,
2022-03-30,,,51.52830535,46.35213034,,,,24.25,
2022-03-31,,,51.68715858,56.9032798,,,,30.90909091,
2022-04-01,,,54.01064866,43.33650343,,,,28.08333333,
2022-04-02,,,53.80721852,40.12022454,,,,28.20833333,
2022-04-03,,,33.26407826,33.10249596,,,,22.70833333,
2022-04-04,,,42.52546227,44.32978374,,,,26.29166667,
2022-04-05,,,48.52168041,46.89757802,,,,26.75,
2022-04-06,,,59.19516436,35.98154405,,,,27.875,
2022-04-07,,,34.18892407,52.79923475,,,,22.16666667,
2022-04-08,,,54.54064966,48.94513123,,,,27.20833333,
2022-04-09,,,41.88223692,40.70690046,,,,24.91666667,
2022-04-10,,,30.99078824,32.03413668,,,,20.875,
2022-04-11,,,51.0582477,46.72612273,,,,33.91666667,
2022-04-12,,,25.08648252,47.32402634,,,,25.625,
2022-04-13,,,40.72909226,47.54824313,,,,36.91304348,
2022-04-14,,,31.06060919,34.34597729,,,,32.83333333,
2022-04-15,,,21.06343254,24.99225494,,,,20.08333333,
2022-04-16,,,18.21556201,25.77638997,,,,18.79166667,
2022-04-17,,,22.46045909,23.24778132,,,,13.75,
2022-04-18,,,63.00873049,39.43959491,,,,26.83333333,
2022-04-19,,,36.69661893,32.12361342,,,,16.625,
2022-04-20,,,51.41599053,43.57989297,,,,21.77272727,
2022-04-21,,,47.77984409,45.72149956,,,,25.16666667,
2022-04-22,,,32.759444,36.64874656,,,,16.41666667,
2022-04-23,,,36.69951646,33.56338421,,,,18.95833333,
2022-04-24,,,25.06997561,30.37923468,,,,14.26086957,
2022-04-25,,,39.31451251,42.73734856,,,,22.625,
2022-04-26,,,56.05927091,56.95120602,,,,37.41666667,
2022-04-27,,,40.46490294,59.07228261,,,,30.91666667,
2022-04-28,,,45.66815137,33.0907065,,,,24.16666667,
2022-04-29,,,33.1481594,42.97338615,,,,22.45833333,
2022-04-30,,,50.56360532,33.79036989,,,,22.30434783,
2022-05-01,,,25.09277538,31.28175643,,,,15.29166667,
2022-05-02,,,46.06266438,37.23117587,,,,26.45833333,
2022-05-03,,,40.32341739,42.1171643,,,,21.75,
2022-05-04,,,29.28741265,46.32413103,,,,27.20833333,
2022-05-05,,,37.66158599,42.39424993,,,,27.54166667,
2022-05-06,,,41.60043429,38.52453545,,,,22.29166667,
2022-05-07,,,48.89005173,38.65054408,,,,22.75,
2022-05-08,,,23.59311141,20.73949306,,,,16.75,
2022-05-09,,,53.00999048,43.32899663,,,,30.45833333,
2022-05-10,,,44.30097334,35.27578372,,,,24.08333333,
2022-05-11,,,46.33534441,57.28020462,,,,32.20833333,
2022-05-12,,,55.33754489,48.68051559,,,,32.54166667,
2022-05-13,,,40.94315951,43.681524,,,,30.08333333,
2022-05-14,,,39.91553382,41.81274517,,,,26.41666667,
2022-05-15,,,27.05110872,26.01870123,,,,18.75,
2022-05-16,,,39.49882049,39.03860253,,,,23.41666667,
2022-05-17,,,52.99142964,36.29917473,,,,28.875,
2022-05-18,,,45.05164319,41.63447789,,,,29.69565217,
2022-05-19,,,48.30374356,36.19554925,,,,27.875,
2022-05-20,,,39.26061263,36.19047994,,,,24.41666667,
2022-05-21,,,40.98296996,41.98872131,,,,24.58333333,
2022-05-22,,,34.40481723,34.46092253,,,,23.54166667,
2022-05-23,,,40.51279734,33.86266801,,,,19.95652174,
2022-05-24,,,60.66506085,47.34243062,,,,31.29166667,
2022-05-25,,,49.19958189,46.71398617,,,,27.375,
2022-05-26,,,52.85722212,41.79561766,,,,31.45833333,
2022-05-27,,,64.12988522,43.55850132,,,,26.16666667,
2022-05-28,,,26.21282205,37.35212616,,,,22.08333333,
2022-05-29,,,6.52253812,22.03070782,,,,11.41666667,
2022-05-30,,,13.72450019,23.69918284,,,,14.28571429,
2022-05-31,,,59.63855786,31.09971707,,,,22.43478261,
2022-06-01,,,53.33512291,31.63865954,,,,29.29166667,
2022-06-02,,,42.02161925,21.62166413,,,,19.0,
2022-06-03,,,32.30473863,38.54471943,,,,28.16666667,
2022-06-04,,,49.35624099,40.89679281,,,,35.75,
2022-06-05,,,27.24592463,18.46930287,,,,24.70833333,
2022-06-06,,,48.01766006,31.66958754,,,,31.25,
2022-06-07,,,47.28578757,27.74120429,,,,23.45833333,
2022-06-08,,,51.72617458,26.65426767,,,,26.0,
2022-06-09,,,55.08487047,29.48535446,,,,28.16666667,
2022-06-10,,,45.81228076,28.98678904,,,,27.79166667,
2022-06-11,,,39.18209198,27.55717254,,,,23.75,
2022-06-12,,,25.06253803,22.0922283,,,,18.54166667,
2022-06-13,,,43.11842401,23.57736413,,,,20.83333333,
2022-06-14,,,40.51523094,14.40362885,,,,24.13636364,
2022-06-15,,,53.36814345,24.64880452,,,,27.25,
2022-06-16,,,38.14607362,33.20968449,,,,22.04166667,
2022-06-17,,,64.83731362,37.57756915,,,,28.16666667,
2022-06-18,,,32.40334296,13.70451389,,,,18.5,
2022-06-19,,,15.55523146,11.53549833,,,,12.45833333,
2022-06-20,,,20.01595632,13.75363958,,,,17.5,
2022-06-21,,,51.32326386,33.32024287,,,,28.33333333,
2022-06-22,,,39.57856946,33.02100777,,,,27.16666667,
2022-06-23,,,50.13849837,31.44718653,,,,28.41666667,
2022-06-24,,,51.92563519,27.274386,,,,30.20833333,
2022-06-25,,,24.63432542,22.38438041,,,,21.95833333,
2022-06-26,,,18.40804241,21.11613598,,,,13.29166667,
2022-06-27,,,17.28666298,14.37705902,,,,10.875,
2022-06-28,,,49.11289974,19.47433771,,,,18.58333333,
2022-06-29,,,34.04173444,38.21446173,,,,19.33333333,
2022-06-30,,,42.8718085,20.12778695,,,,23.60869565,
2022-07-01,,,64.84855775,27.35602966,,,,34.08333333,
2022-07-02,,,47.72219408,32.0170507,,,,27.70833333,
2022-07-03,,,32.54644326,12.62576105,,,,17.16666667,
2022-07-04,,,27.3710177,9.05498583,,,,16.25,
2022-07-05,,,50.73924962,24.77686514,,,,24.33333333,
2022-07-06,,,41.88672615,28.812531,,,,24.08333333,
2022-07-07,,,39.42654334,31.20572888,,,,24.40909091,
2022-07-08,,,26.95740319,44.81969914,,,,25.375,
2022-07-09,,,,,,,,29.375,
2022-07-10,,,,,,,,19.29166667,
2022-07-11,,,42.11297848,53.12088089,,,,29.41666667,
2022-07-12,,,41.57186965,41.78807247,,,,34.33333333,
2022-07-13,,,43.29298292,39.20658886,,,,27.75,
2022-07-14,,,44.75844117,39.75135559,,,,30.30434783,
2022-07-15,,,37.8336785,35.82637544,,,,31.70833333,
2022-07-16,,,38.74546654,40.50142521,,,,31.08333333,
2022-07-17,,,17.52965329,23.26911079,,,,17.58333333,
2022-07-18,,,26.15674841,36.63663195,,,,16.70833333,
2022-07-19,,,28.64824606,34.51914004,,,,19.61904762,
2022-07-20,,,17.17474959,23.59418165,,,,19.33333333,
2022-07-21,,,45.45279497,34.6005722,,,,28.33333333,
2022-07-22,,,35.13746723,37.28616253,,,,25.70833333,
2022-07-23,,,33.74866084,41.38593095,,,,22.33333333,
2022-07-24,,,19.7342168,26.73634607,,,,17.08333333,
2022-07-25,,,35.3196377,39.13403656,,,,18.16666667,
2022-07-26,,,37.89406147,41.52425713,,,,24.04166667,
2022-07-27,,,38.97644164,42.75782948,,,,24.95833333,
2022-07-28,,,26.84225339,46.35478756,,,,19.54166667,
2022-07-29,,,47.29788154,45.25356444,,,,18.0,
2022-07-30,,,33.70268577,34.32777879,,,,,
2022-07-31,,,26.35957738,31.04547734,,,,,
2022-08-01,,,38.58399544,43.61752922,,,,,
2022-08-02,,,42.3267013,39.87256516,,,,20.0625,
2022-08-03,,,42.15246964,42.64825261,,,,29.41666667,
2022-08-04,,,40.32321758,41.09427675,,,,30.0952381,
2022-08-05,,,44.01218928,45.74565821,,,,23.58333333,
2022-08-06,,,49.33653715,43.7362492,,,,22.58333333,
2022-08-07,,,31.45831803,23.26756649,,,,17.91666667,
2022-08-08,,,34.03438688,36.93674883,,,,19.14285714,
2022-08-09,,,37.80503082,40.7002093,,,,30.16666667,
2022-08-10,,,48.74546373,47.73752325,,,,38.08333333,
2022-08-11,,,48.06863016,39.78934083,,,,33.5,
2022-08-12,,,46.14362846,45.31905013,,,,39.375,
2022-08-13,,,42.44821424,36.47579477,,,,21.125,
2022-08-14,,,15.52553005,27.50812523,,,,13.0,
2022-08-15,,,15.66796662,17.92042264,,,,11.0,
2022-08-16,,,39.45042551,33.29858321,,,,18.125,
2022-08-17,,,50.91276234,34.36444153,,,,25.75,
2022-08-18,,,58.73327753,38.48380003,,,,30.16666667,
2022-08-19,,,59.47492469,41.09476096,,,,33.54166667,
2022-08-20,,,19.53065167,38.11415142,,,,21.04166667,
2022-08-21,,,11.75048792,28.70075163,,,,11.16666667,
2022-08-22,,,44.9431913,46.09130801,,,,26.41666667,
2022-08-23,,,47.30736519,42.35976535,,,,35.20833333,
2022-08-24,,,31.22793479,42.7791566,,,,33.58333333,
2022-08-25,,,28.7347066,46.38661258,,,,34.79166667,
2022-08-26,,,46.68993366,47.20331212,,,,33.20833333,
2022-08-27,,,46.6478212,38.10568168,,,,36.20833333,
2022-08-28,,,17.31395461,27.73896032,,,,19.25,
2022-08-29,,,38.3499325,45.28483664,,,,25.33333333,
2022-08-30,,,33.60591509,43.2090837,,,,26.29166667,
2022-08-31,,,32.06108841,42.77245794,,,,22.13043478,
2022-09-01,,,50.89477126,38.10360426,,,,27.79166667,
2022-09-02,,,36.27175908,38.69651916,,,,27.79166667,
2022-09-03,,,36.63648125,40.9509322,,,,20.70833333,
2022-09-04,,,15.30909785,27.58799692,,,,15.125,
2022-09-05,,,38.9744471,42.41028836,,,,36.77272727,
2022-09-06,,,29.39773375,50.66852883,,,,32.875,
2022-09-07,,,23.19044825,38.42912848,,,,28.16666667,
2022-09-08,,,26.59124332,38.74629437,,,,21.25,
2022-09-09,,,30.41844826,45.65232354,,,,22.95833333,
2022-09-10,,,31.05544113,41.90929699,,,,26.58333333,
2022-09-11,,,24.44985157,27.34457673,,,,21.83333333,
2022-09-12,,,38.47230921,41.4484683,,,,25.70833333,
2022-09-13,,,43.65673804,42.24022537,,,,25.66666667,
2022-09-14,,,47.97016799,47.43890444,,,,23.47826087,
2022-09-15,,,50.58119562,45.50548446,,,,32.375,
2022-09-16,,,46.85751202,39.71088258,,,,23.29166667,
2022-09-17,,,35.07515717,41.31415917,,,,30.5,
2022-09-18,,,20.0485661,30.303095,,,,13.5,
2022-09-19,,,41.67635783,33.12210641,,,,20.5,
2022-09-20,,,58.64297391,36.83825469,,,,30.25,
2022-09-21,,,43.39953957,49.6665696,,,,27.29166667,
2022-09-22,,,37.38080107,54.75241317,,,,22.79166667,
2022-09-23,,,53.01616493,61.78018399,,,,35.79166667,
2022-09-24,,,43.10706899,45.72191482,,,,26.41666667,
2022-09-25,,,24.21286648,35.68051739,,,,21.95833333,
2022-09-26,,,47.49991802,35.81286161,,,,30.54166667,
2022-09-27,,,53.98358415,52.04954976,,,,31.79166667,
2022-09-28,,,30.80269167,35.68220194,,,,22.375,
2022-09-29,,,,,,,,,
2022-09-30,,,33.07275461,62.66093959,,,,21.11111111,
2022-10-01,,,45.16635331,49.31120122,,,,27.08333333,
2022-10-02,,,24.32070597,32.26969869,,,,15.33333333,
2022-10-03,,,43.10329403,41.35095276,,,,23.70833333,
2022-10-04,,,24.59531207,38.75917526,,,,20.54166667,
2022-10-05,,,35.38635806,45.07296766,,,,24.04347826,
2022-10-06,,,36.97371628,41.7479568,,,,22.08333333,
2022-10-07,,,32.52110602,40.94483415,,,,20.45833333,
2022-10-08,,,31.39030653,26.56015446,,,,18.91666667,
2022-10-09,,,23.61441884,36.74476325,,,,18.33333333,
2022-10-10,,,62.77838856,44.20942891,,,,29.70833333,
2022-10-11,,,60.84195467,43.62664702,,,,25.29166667,
2022-10-12,,,49.91584943,42.47456745,,,,33.41666667,
2022-10-13,,,43.70716109,43.15215393,,,,29.25,
2022-10-14,,,56.9441968,45.60367547,,,,29.83333333,
2022-10-15,,,41.93732565,45.85147588,,,,32.66666667,
2022-10-16,,,20.79373959,25.61845883,,,,19.625,
2022-10-17,,,20.52499973,21.27215066,,,,11.83333333,
2022-10-18,,,49.76769549,46.33898854,,,,28.08695652,
2022-10-19,,,45.92358832,49.51315069,,,,29.70833333,
2022-10-20,,,43.90818957,31.06659659,,,,22.70833333,
2022-10-21,,,71.24390339,46.04189209,,,,36.60869565,
2022-10-22,,,46.21039059,38.56777966,,,,23.29166667,
2022-10-23,,,26.86313024,29.85726093,,,,17.375,
2022-10-24,,,54.73985894,36.7407697,,,,24.70833333,
2022-10-25,,,45.90627983,31.43988658,,,,20.79166667,
2022-10-26,,,47.53128096,32.37955449,,,,19.0,
2022-10-27,,,39.58046303,31.1008481,,,,18.16666667,
2022-10-28,,,53.99356441,39.27223267,,,,20.29166667,
2022-10-29,,,27.502574,26.58025696,,,,12.5,
2022-10-30,,,15.58155089,21.00471003,,,,9.625,
2022-10-31,,,37.85006816,42.28059411,,,,19.58333333,
2022-11-01,,,48.17574466,40.1559982,,,,24.375,
2022-11-02,,,51.48990625,35.29859851,,,,28.75,
2022-11-03,,,49.53199747,31.18513848,,,,24.19047619,
2022-11-04,,,34.89235218,18.78074381,,,,15.78947368,
2022-11-05,,,20.01225904,21.64957111,,,,12.89473684,
2022-11-06,,,22.17689033,17.86262924,,,,9.58333333,
2022-11-07,,,24.50048593,18.184183,,,,16.16666667,
2022-11-08,,,40.86765575,37.39476853,,,,19.16666667,
2022-11-09,,,46.54096387,37.81753055,,,,20.66666667,
2022-11-10,,,61.32046415,43.65079774,,,,22.75,
2022-11-11,,,57.73452645,45.46794036,,,,26.70833333,
2022-11-12,,,31.42645353,28.42422519,,,,15.95833333,
2022-11-13,,,11.24380528,13.69406131,,,,7.5,
2022-11-14,,,15.33916931,26.84633194,,,,11.66666667,
2022-11-15,,,55.81953986,34.09099687,,,,23.20833333,
2022-11-16,,,58.65906974,35.00961424,,,,30.66666667,
2022-11-17,,,60.96833719,39.18517769,,,,35.41666667,
2022-11-18,,,53.3268038,46.25351789,,,,18.66666667,
2022-11-19,,,43.34628032,37.07470127,,,,28.5,
2022-11-20,,,35.1342263,24.39595276,,,,23.91666667,
2022-11-21,,,38.31843292,38.94151349,,,,25.70833333,
2022-11-22,,,32.58135919,27.12070663,,,,17.33333333,
2022-11-23,,,35.59420072,34.81975893,,,,19.79166667,
2022-11-24,,,56.7202627,39.52339065,,,,23.66666667,
2022-11-25,,,63.25820398,38.57218435,,,,31.04166667,
2022-11-26,,,65.00313619,38.86017243,,,,30.95833333,
2022-11-27,,,38.98032391,29.04362287,,,,21.0,
2022-11-28,,,44.38223241,31.18368916,,,,19.79166667,
2022-11-29,,,51.44376761,27.1613258,,,,29.0,
2022-11-30,,,50.64621481,35.89230616,,,,26.08695652,
2022-12-01,,,29.66614717,37.26262592,,,,23.04166667,
2022-12-02,,,32.82872345,32.93094005,,,,16.125,
2022-12-03,,,32.78096387,32.42564833,,,,18.83333333,
2022-12-04,,,22.08796267,25.45672218,,,,18.4,
2022-12-05,,,34.40989373,35.09921212,,,,20.08333333,
2022-12-06,,,64.5114816,40.45890747,,,,30.08333333,
2022-12-07,,,50.56624705,41.44143239,,,,28.45833333,
2022-12-08,,,20.35284948,24.21707215,,,,15.83333333,
2022-12-09,,,31.70097837,46.26842807,,,,23.5,
2022-12-10,,,23.09025261,41.41561576,,,,23.20833333,
2022-12-11,,,20.31187941,27.58095396,,,,19.54166667,
2022-12-12,,,49.75302826,38.19602797,,,,28.0,
2022-12-13,,,62.28306236,44.56630498,,,,34.125,
2022-12-14,,,58.76441442,39.96194787,,,,30.5,
2022-12-15,,,77.15407415,42.81907639,,,,32.29166667,
2022-12-16,,,50.95776442,38.56931534,,,,26.58333333,
2022-12-17,,,48.5899556,35.17119732,,,,27.29166667,
2022-12-18,,,34.36087349,22.45775189,,,,22.625,
2022-12-19,,,50.98332089,40.02024095,,,,24.66666667,
2022-12-20,,,68.65454404,43.65420922,,,,35.91666667,
2022-12-21,,,76.64938726,44.67249844,,,,40.70833333,
2022-12-22,,,49.88672403,39.1280779,,,,32.83333333,
2022-12-23,,,56.15617547,39.83305279,,,,36.75,
2022-12-24,,,40.41880624,34.06686479,,,,29.04166667,
2022-12-25,,,15.6084161,19.7760064,,,,20.75,
2022-12-26,,,29.55763008,38.58231376,,,,26.95833333,
2022-12-27,,,51.09365882,36.86796457,,,,27.375,
2022-12-28,,,41.09893951,39.86728431,,,,30.41666667,
2022-12-29,,,44.53022765,39.68188256,,,,27.625,
2022-12-30,,,50.36261089,36.02720214,,,,26.91304348,
2022-12-31,,,39.97066613,25.70464619,,,,21.95652174,
