Fecha,CO,DViento,HAire10,HAire2,O3,P,PLiquida,PM10,PM2.5,RGlobal,TAire10,TAire2,VViento
2013-02-13,,,,70.1,62.00997859,,0.02083333,63.90909091,,,,18.97916667,
2013-02-14,,,,74.99583333,42.50890946,,0.5,70.5,,,,18.19166667,
2013-02-15,,,,69.875,50.20669991,,0.0,67.375,,,,19.2125,
2013-02-16,,,,68.22083333,57.47683533,,0.0,70.91666667,,,,20.18333333,
2013-02-17,,,,79.15,39.42979328,,0.10416667,66.375,,,,17.9375,
2013-02-18,,,,65.52083333,52.25944403,,0.0,55.20833333,,,,20.1875,
2013-02-19,,,,63.2375,50.63435493,,0.0,52.79166667,,,,21.16666667,
2013-02-20,,,,61.8,54.82537418,,0.04166667,38.5,,,,20.87916667,
2013-02-21,,,,69.82916667,57.47683533,,0.0,61.66666667,34.06666667,,,20.2625,
2013-02-22,,,,69.225,47.81183177,,0.1875,48.09090909,29.22727273,,,20.9,
2013-02-23,,,,67.0,52.08838202,,0.04166667,51.95652174,31.52173913,,,21.53333333,
2013-02-24,,,,75.52083333,47.29864574,,1.27083333,38.52173913,23.47826087,,,19.76666667,
2013-02-25,,,,66.875,58.07555237,,0.0,56.375,34.25,,,20.98333333,
2013-02-26,,,,71.69166667,51.91732001,,0.0625,58.75,35.54166667,,,20.82916667,
2013-02-27,,,,65.27083333,52.00285101,,0.04166667,46.66666667,26.83333333,,,21.5625,
2013-02-28,,,,68.125,57.64789734,,0.0,51.58333333,28.79166667,,,21.22083333,
2013-03-01,,,,,35.92302208,,,48.83333333,27.33333333,191.83333333,,,
2013-03-02,,,,,54.31218815,,,40.69565217,23.08695652,173.225,,,
2013-03-03,,,,,46.44333569,,,40.83333333,24.04166667,,,,
2013-03-04,,,,,42.76550248,,,49.20833333,31.29166667,178.63912054,21.0456525,,
2013-03-05,,,,,54.56878116,,,51.08333333,27.45833333,179.580907,19.16230917,,
2013-03-06,,,,,61.66785457,,,52.38095238,28.875,186.10300213,20.46446833,,
2013-03-07,,,,,51.48966498,,,56.04166667,34.95833333,,19.29567667,,
2013-03-08,,,,,52.94369207,,,59.66666667,35.95833333,195.07877417,20.30237333,,
2013-03-09,,,,,61.15466854,,,59.29166667,37.5,222.767075,17.87233875,,
2013-03-10,,,,,52.00285101,,,48.95833333,28.16666667,162.70037417,18.72509833,,
2013-03-11,,,,,59.44404844,,,50.04347826,27.39130435,180.87205958,18.78024875,,
2013-03-12,,,,,59.35851744,,,44.41666667,21.75,,,,
2013-03-13,,,,,36.48286139,,,58.75,36.08333333,,,,
2013-03-14,,,,,29.16607269,,,58.43478261,38.04347826,,,,
2013-03-15,,,,,38.74554525,,,49.08333333,30.875,,,,
2013-03-16,,,,,46.69992871,,,43.875,26.83333333,,,,
2013-03-17,,,,,44.04846755,,,41.0,25.625,,,,
2013-03-18,,,,,31.81753384,,,43.45454545,23.81818182,,,,
2013-03-19,,,,,34.12687098,,,49.58333333,30.125,,,,
2013-03-20,,,,,33.27156093,,,49.20833333,32.70833333,,,,
2013-03-21,,,,,17.96151104,,,31.25,19.45833333,,,,
2013-03-22,,,,,40.19957233,,,46.82608696,29.82608696,,,,
2013-03-23,,,,,45.50249464,,,59.43478261,39.43478261,,,,
2013-03-24,,,,,50.46329292,,,50.25,34.58333333,,,,
2013-03-25,,,,,49.60798287,,,45.79166667,34.25,,,,
2013-03-26,,,,,50.80541694,,,48.16666667,28.29166667,,,,
2013-03-27,,,,,50.20669991,,,65.04166667,44.95833333,,,,
2013-03-28,,,,,48.41054881,,,49.79166667,34.375,,,,
2013-03-29,,,,,48.15395579,,,38.33333333,26.5,,,,
2013-03-30,,,,,54.48325016,,,37.875,25.26666667,,,,
2013-03-31,,,,,39.00213826,,,36.33333333,,,,,
2013-04-01,973.7625,167.40522025,61.39945583,,34.94040197,,,42.125,,182.89166667,,,1.53086561
2013-04-02,1188.55,211.6645475,72.24559083,,35.83443068,,,50.625,,186.0375,,,1.38908929
2013-04-03,1026.26666667,222.66064567,69.41177625,,36.69463293,,,44.125,,,,,1.69521875
2013-04-04,988.08333333,177.82640508,66.66047583,,28.65369752,,,54.75,,218.791895,21.4397975,,1.72208829
2013-04-05,1140.8125,206.43131,69.78718167,,26.69542026,,,65.58333333,,260.32847817,19.5217475,,1.57017181
2013-04-06,1069.225,223.20817839,67.29939167,,29.56692526,,,52.95454545,,226.30173442,21.4547675,,2.13074544
2013-04-07,1097.875,169.08358463,63.80086292,,27.80460865,,,48.91666667,,,15.23765,,1.61975
2013-04-08,1102.625,196.93690225,66.3059425,,29.48151409,,,55.66666667,,251.73332125,21.71953208,,1.72790353
2013-04-09,1231.50833333,208.94494367,67.46019125,,30.86480883,,,64.91666667,,164.65915042,18.22679917,,1.58278435
2013-04-10,1279.24583333,217.16622246,73.38209958,,23.32249678,,,53.625,,196.72565458,18.19074667,,1.59697423
2013-04-11,1255.37916667,210.72599625,77.14195708,,24.19791822,,,43.125,,173.46664292,17.74627417,,1.78376476
2013-04-12,1432.00416667,224.84374458,72.68421875,,26.64576743,,,67.41666667,,,,,1.394381
2013-04-13,1293.5875,225.41816625,68.91729125,,27.6463727,,,51.54166667,,,,,1.58861653
2013-04-14,1279.26666667,234.44076792,72.90727958,,22.25290865,,,47.79166667,,,,,1.61508331
2013-04-15,1303.12916667,218.26354958,72.63613292,,21.90208248,,3.0,47.73913043,,,,,1.47199614
2013-04-16,1331.76666667,212.8623525,68.04356458,,27.11637965,,,49.04166667,,,,,1.58210644
2013-04-17,1365.17916667,210.87456,71.45767833,,22.61833348,,,46.70833333,,,,,1.45102964
2013-04-18,1317.4375,185.4438125,77.61822208,,14.25958809,,11.75,43.625,,,,,1.50970243
2013-04-19,1541.78333333,197.71186958,79.44752875,,15.92599683,,3.16666667,58.73913043,,,,,1.449475
2013-04-20,1322.21666667,203.85640958,77.10281,,18.47356609,,3.5,39.95454545,,,,,1.76750936
2013-04-21,1322.23333333,216.54110458,81.11230792,,18.08759174,,2.375,34.1,,,,,1.47639575
2013-04-22,1494.05833333,208.17783826,78.4922225,,19.01964839,,2.0,44.79166667,,,,,1.7223167
2013-04-23,1374.71818182,244.134925,76.04635542,,24.19787468,,5.75,39.5,,,,,1.70646436
2013-04-24,,212.06516167,70.39951208,,24.35332183,,,56.83333333,,,,,1.55581584
2013-04-25,,229.77171083,69.93833833,,19.08306026,,4.0,42.30434783,,,,,1.56253068
2013-04-26,,196.02981009,74.55495958,,16.09624226,,1.75,43.625,,,,,1.58858331
2013-04-27,,234.0916,75.93429542,,13.46270604,,,45.56521739,,,,,1.6625
2013-04-28,,205.41493333,69.81581625,,17.5335407,,,43.58333333,,,,,1.95630882
2013-04-29,,175.43983796,74.92322917,,16.77841009,,,52.29166667,,,,,1.49257335
2013-04-30,,230.69110042,74.30607667,,25.20440535,,4.0,56.91666667,,,,,1.93535246
2013-05-01,749.4125,218.0595105,78.89781292,,13.98136983,,2.0,45.625,,209.41666667,,,1.85346863
2013-05-02,725.525,229.33147833,77.7327025,,12.39946709,,,48.33333333,,141.75833333,,,1.76197233
2013-05-03,754.18333333,220.23529667,74.88889042,,16.17774391,,5.625,48.58333333,,,,,1.56948327
2013-05-04,892.60833333,215.08777167,72.41657333,,24.20708535,,4.5,55.5,,179.64641817,21.09429375,,1.71141071
2013-05-05,649.17916667,207.69997792,79.0270475,,14.41107096,,2.16666667,35.08333333,,148.71515579,18.17714167,,1.46144281
2013-05-06,548.92083333,195.28789,68.89879696,,24.30305261,,,38.73913043,,193.03773804,20.08357083,,1.89257841
2013-05-07,768.50416667,183.71610208,76.66633708,,18.04847164,,,48.45833333,,,19.41368083,,1.49044606
2013-05-08,801.92083333,220.89824667,76.33582125,,,,2.5,52.08333333,,267.33728,21.56835667,,1.64627227
2013-05-09,637.55652174,227.5167725,73.89254667,,,,2.25,55.17391304,,208.37856333,19.02506375,,1.60971107
2013-05-10,797.15416667,208.12220042,75.56229167,,,,2.0,69.08333333,,275.71722333,20.60366417,,1.661374
2013-05-11,582.35,239.46519583,72.53601792,,25.13399233,,1.5,55.83333333,,184.89645667,18.25525333,,1.76095319
2013-05-12,482.1125,174.02223496,69.45223542,,19.92626674,,,45.45833333,,,,,1.94263595
2013-05-13,477.33333333,194.37089333,72.21932292,,19.16260465,,,45.95833333,,,,,1.61613333
2013-05-14,572.79565217,220.47218542,74.09073542,,18.11381645,,2.16666667,56.83333333,,,,,1.86769425
2013-05-15,744.62916667,210.56255167,80.58979667,,10.19985752,,,62.45833333,,,,,1.59260721
2013-05-16,811.45833333,186.27722375,78.44646917,,10.53422039,,3.0,69.33333333,,,,,1.74753782
2013-05-17,844.875,229.2649125,81.25109833,,13.79999065,,3.16666667,72.04166667,,,,,1.3789964
2013-05-18,806.69166667,206.04423875,75.14091375,,18.77786578,,,78.70833333,,,,,1.57675593
2013-05-19,510.74583333,183.32329042,71.55262208,,20.84333526,,,51.66666667,,,,,1.58995319
2013-05-20,510.74583333,236.92160583,78.52978625,,11.46655057,,4.0,47.625,,,,,1.52931489
2013-05-21,768.52083333,182.29678121,81.86516292,,10.01147861,,2.0,61.33333333,,,,,1.671625
2013-05-22,525.0625,198.93130875,81.03902208,,11.38187657,,8.7,50.70833333,,,,,1.48171113
2013-05-23,486.875,202.45962279,81.02837333,,10.47908583,,2.625,46.33333333,,,,,1.80151538
2013-05-24,553.70833333,216.4479345,79.76732167,,19.304385,,2.58333333,53.375,,,,,1.55284717
2013-05-25,491.65,181.6869725,69.43574167,,19.38303365,,,56.25,,,,,1.98225525
2013-05-26,400.95416667,204.49635258,73.8159425,,16.91775113,,3.5,46.5,,,,,1.58871082
2013-05-27,548.93333333,211.62999125,75.7661275,,12.56692139,,,58.39130435,,,,,1.45498214
2013-05-28,558.47083333,219.49492667,75.74762792,,13.87398735,,,57.33333333,,,,,1.59778495
2013-05-29,892.61666667,214.46788542,77.24227917,,18.89740535,,2.5,79.33333333,,,,,1.5389917
2013-05-30,572.8,210.4350625,76.85522083,,19.73338704,,5.75,53.25,,,,,1.67109575
2013-05-31,515.525,183.90301992,80.81189833,,10.79462787,,4.875,46.875,,,,,1.58029164
2013-06-01,572.80833333,201.24443167,74.28604833,,21.2025263,,3.5,48.125,,218.44583333,,,1.5374405
2013-06-02,467.77916667,224.94228958,67.62138292,,21.58532257,,,43.41666667,,129.59166667,,,1.46392194
2013-06-03,386.63333333,214.82358042,66.95517875,,18.86933609,,,36.70833333,,,,,1.53196071
2013-06-04,463.0125,188.59110042,54.02935708,,16.64540735,,,49.70833333,,218.71203771,21.34748833,,1.8586708
2013-06-05,458.24166667,214.72957208,61.17305042,,21.95403387,,,54.70833333,,219.81213017,19.32976435,,1.41735089
2013-06-06,458.23333333,171.497695,67.07240167,,18.77687243,,,65.66666667,,178.99757358,19.88246417,,1.76079418
2013-06-07,448.69583333,192.66279417,62.66438708,,17.62890739,,,47.65217391,,,19.87238333,,1.72217659
2013-06-08,467.78333333,195.26092125,58.37734875,,15.18344922,,,46.875,,229.91940292,20.97112292,,1.81175442
2013-06-09,310.275,201.547965,54.54115667,,17.14469435,,,36.52173913,,131.67067417,17.39609375,,1.96826255
2013-06-10,278.93043478,220.13001983,63.268195,,22.26727878,,,35.16666667,,289.87914875,21.15700292,,1.79745582
2013-06-11,429.59583333,215.02098375,71.92854333,,18.62384835,,5.75,50.65217391,,246.78027792,18.63800917,,1.7902665
2013-06-12,424.82083333,191.97172213,72.42728708,,21.05196448,,4.0,49.04166667,,,,,1.55546082
2013-06-13,348.45416667,174.24910246,68.1438025,,22.38645835,,2.5,39.79166667,,,,,1.93814817
2013-06-14,493.09565217,242.53111,77.22618174,,14.21038582,,6.83333333,48.54166667,,,,,1.53188887
2013-06-15,687.4,217.6756,90.912015,,2.274167,,3.5,49.0,,,,,
2013-06-16,336.94117647,168.55657863,61.19358625,,21.676908,,,35.52941176,,,,,1.7714778
2013-06-17,357.99166667,190.98339,70.78579833,,22.47939696,,2.25,42.82608696,,,,,1.72588095
2013-06-18,577.7826087,218.94313,72.56305875,,28.94511673,,11.375,52.0,,,,,1.60904538
2013-06-19,644.39166667,214.33143417,68.25616958,,21.102039,,,55.56521739,,,,,1.48985974
2013-06-20,548.92916667,208.97185458,62.34645833,,18.32540591,,,47.45833333,,,,,1.6358
2013-06-21,515.525,188.19872163,60.31795833,,20.04965548,,,41.5,,,,,1.82155078
2013-06-22,534.6,199.73328348,63.44856304,,18.86761796,,,41.13043478,,,,,1.64173864
2013-06-23,491.65,223.48723708,61.53364,,21.26480457,,,35.09090909,,,,,1.63826675
2013-06-24,491.65,230.82907821,74.02125708,,20.93318848,,2.2,39.91666667,,,,,1.86077778
2013-06-25,443.29565217,167.65848965,72.16141304,,18.44414932,,4.4,35.76190476,,,,,2.04734253
2013-06-26,410.50416667,257.7593,78.4897225,,25.30126783,,,52.30434783,,,,,1.127667
2013-06-27,391.40416667,,,,16.72220639,,3.0,48.0,,,,,
2013-06-28,467.78333333,195.33828429,68.63272929,,16.00493722,,2.5,53.04166667,,,,,1.44598491
2013-06-29,472.55833333,214.33926208,71.48914333,,19.970634,,,50.0,,,,,1.53129447
2013-06-30,272.08333333,201.86084833,75.48828167,,20.67946539,,7.5,35.34782609,,,,,1.60722053
2013-07-01,1097.85416667,189.61241625,77.67848417,,18.86931057,,7.5,,,247.05833333,,,1.7216222
2013-07-02,941.37826087,223.11699792,67.75223292,,22.25980317,,,,,172.80416667,,,1.57090368
2013-07-03,682.5875,222.95346025,71.41960708,,16.59725548,,,,,,,,1.47068426
2013-07-04,773.28333333,259.6917,84.35137111,,21.11752452,,,,,214.25335696,21.98303958,,1.138464
2013-07-05,749.40416667,216.64803083,72.71939583,,19.85850461,,13.5,,,123.76724596,18.66033583,,1.89479545
2013-07-06,706.45416667,237.107655,70.45326333,,22.56276552,,,,,241.57360721,21.00275458,,1.82443754
2013-07-07,610.9875,232.0306075,69.11819917,,20.06019087,,1.5,,,,19.89315958,,2.07534729
2013-07-08,501.19166667,216.88321333,64.099745,,19.72882713,,2.75,,,160.33433333,19.31515,,2.16073263
2013-07-09,587.11666667,226.23971125,67.56609458,,20.84994987,,1.75,,,160.64509,18.32437042,,1.93538396
2013-07-10,677.80833333,254.59477208,70.17609833,,16.88895591,,7.75,,,205.39559167,20.63611625,,2.58581613
2013-07-11,606.21666667,200.20873792,66.24069375,,17.50189339,,,,,136.29817875,17.48042208,,2.93581246
2013-07-12,591.9,175.32346883,63.26239042,,21.85139743,,1.5,,,,,,3.29911458
2013-07-13,596.675,191.52652625,63.78780167,,21.10045035,,,,,,,,3.05322208
2013-07-14,467.77916667,214.09361517,63.19993125,,27.54059109,,,,,,,,3.09435417
2013-07-15,653.9375,199.12516946,66.592165,,20.35151017,,,,,,,,2.72701396
2013-07-16,505.95833333,161.40805435,58.89861391,,18.1709303,,,,,,,,3.59919686
2013-07-17,771.76315789,213.61468474,60.63685263,,13.53514824,,,,,,,,3.03791063
2013-07-18,825.80416667,229.83468375,62.93695625,,19.79166035,,,,,,,,2.85795829
2013-07-19,597.71304348,200.096455,69.10990208,,22.97132165,,,,,,,,2.92573625
2013-07-20,381.85416667,178.58756288,65.358535,,21.98505787,,,,,,,,3.7376145
2013-07-21,463.23043478,186.80730696,59.84120783,,20.464625,,,,,,,,3.1228297
2013-07-22,568.025,213.90903738,69.58194417,,18.79212522,,,,,,,,3.08033333
2013-07-23,510.75416667,161.28953538,60.51967125,,23.9683443,,,,,,,,3.22017363
2013-07-24,439.14166667,151.21712821,56.5738825,,26.47916648,,,,,,,,3.43478817
2013-07-25,405.74166667,147.78748808,55.49943917,,27.88265465,,,,,,,,3.61793063
2013-07-26,673.03333333,218.59147792,66.34839667,,17.82851735,,,,,,,,2.80014588
2013-07-27,477.325,203.00124792,60.05714125,,21.31373252,,,,,,,,3.22754167
2013-07-28,372.31666667,178.87167042,50.52738458,,19.49587396,,,,,,,,3.61959367
2013-07-29,443.92083333,174.8505,50.96149417,,20.27414809,,,,,,,,2.83306246
2013-07-30,400.95833333,208.26067167,56.92192083,,24.51660278,,,,,,,,2.92361688
2013-07-31,572.8,226.75816609,64.92056792,,23.26035996,,,,,,,,2.41073109
2013-08-01,548.93490116,222.70587,73.46703125,,17.43547604,,,,,222.24583333,,,2.6316097
2013-08-02,548.93490116,174.86257825,69.68794083,,22.7846253,,,,,139.175,,,2.85170438
2013-08-03,639.62849352,202.73157958,66.43878458,,22.12035813,,,,,,,,2.43963887
2013-08-04,458.24130879,167.90051833,55.91930542,,18.54246478,,,,,201.46573408,22.01063,,2.80534725
2013-08-05,443.92126789,127.7085095,61.62192667,,19.37014843,,,,,207.91990438,19.4277775,,3.52247986
2013-08-06,525.06816633,190.17829278,63.41469792,,19.62527795,,450.0,,,194.86886392,20.98175917,,2.52556195
2013-08-07,610.98841172,207.15815588,76.66202625,,17.25849496,,48.75,,,,20.31434042,,2.03824513
2013-08-08,606.21506476,234.75979167,80.90723333,,12.31124483,,77.5,,,126.78155917,18.07354042,,1.84857925
2013-08-09,544.16155419,206.14419417,72.14630292,,27.60920535,,24.0,,,219.06177333,20.04298,,2.00158591
2013-08-10,701.68200409,226.09548042,78.84617583,,14.6775793,,7.85714286,,,250.69610833,20.61333958,,2.70193069
2013-08-11,716.00204499,171.82731833,76.1207525,,14.97852057,,9.0,,,177.01198,18.66635417,,2.47160553
2013-08-12,501.20143149,210.53791333,75.59763833,,15.28697426,,10.0,,,,,,2.42832233
2013-08-13,744.64212679,200.82476933,82.2785875,,14.17324909,,28.63636364,,,,,,1.84920056
2013-08-14,520.29481936,181.30609708,65.34302625,,21.20995652,,,,,,,,2.19837038
2013-08-15,572.80163599,209.46543125,64.06681667,,22.87782309,,19.5,,,,,,2.20344563
2013-08-16,673.04192229,220.38776125,70.25865208,,19.4883157,,,,,,,,1.9525505
2013-08-17,510.74812543,204.66235142,72.93850833,,19.68636213,,3.2,,,,,,2.71500538
2013-08-18,563.25494206,196.79082546,77.32365667,,17.46573609,,3.5,,,,,,2.32195378
2013-08-19,525.06816633,210.20786083,79.695365,,14.00420752,,1.75,,,,,,2.06910973
2013-08-20,610.98841172,207.46851796,75.05390042,,22.3745257,,,,,,,,2.40302969
2013-08-21,653.94853442,212.84579208,69.30607708,,26.59840326,,,,,,,,2.17967942
2013-08-22,513.0310305,183.24030542,69.32608708,,19.18361736,,2.25,,,,,,2.96275289
2013-08-23,653.94853442,217.0541825,65.59575167,,23.74680109,,,,,,,,2.136684
2013-08-24,496.42808453,206.95045652,70.40762625,,22.53522365,,,,,,,,2.068867
2013-08-25,381.86775733,159.42791408,69.14942125,,21.28349313,,2.0,,,,,,1.82416755
2013-08-26,420.05453306,199.8220765,72.83437583,,22.6378527,,2.75,,,,,,1.499139
2013-08-27,577.57498296,185.4523475,75.44693875,,19.43260883,,,,,,,,1.4702375
2013-08-28,410.50783913,200.12766167,62.88146458,,20.80875617,,,,,,,,1.22096744
2013-08-29,491.65473756,225.37798417,74.1244675,,15.48862279,,,,,,,,1.1801344
2013-08-30,537.93544945,225.74427625,72.32521458,,17.7571525,,,,,,,,1.44080429
2013-08-31,491.65473756,221.104815,61.22969875,,23.86634788,,,,,,,,1.29849189
2013-09-01,396.18779823,236.89785404,67.09938625,,26.35660254,,,,,195.825,,,1.46121614
2013-09-02,405.73449216,183.22612648,69.65172375,,27.13569408,,2.5,,,187.14583333,,,1.58093217
2013-09-03,596.66837082,243.4318625,79.56730375,,19.36678288,,3.9,,,,,,1.645089
2013-09-04,854.42910702,200.85201958,74.15769542,,22.78492438,,,,,200.22626975,21.68111125,,1.11916125
2013-09-05,821.01567825,190.13427667,75.66504083,,17.60938138,,1.5,,,163.38587838,19.32483875,,1.50493171
2013-09-06,682.58861622,219.6281325,83.8153875,,14.47970538,,2.75,,,265.27476904,21.58815458,,1.1428475
2013-09-07,687.36196319,195.62785458,79.05457667,,19.12094038,,1.5,,,,20.04855375,,1.39473
2013-09-08,463.01465576,230.13552875,71.88847708,,19.86764408,,,,,204.47729042,18.38293542,,1.23497429
2013-09-09,572.80163599,206.48237083,73.82031292,,18.65686313,,,,,207.3968675,19.59644125,,1.345406
2013-09-10,410.50783913,214.00396542,75.00981958,,18.01807775,,3.0,,,256.74073375,21.42731542,,1.43799471
2013-09-11,514.41232013,212.57522909,77.94877409,,17.4112155,,9.5,,,200.41745042,18.99336875,,1.623915
2013-09-12,577.25952698,,,,,,,,,,,,
2013-09-13,615.30351738,169.383396,78.591385,,11.86493,,,,,,,,
2013-09-14,861.69289588,218.68633625,75.24489375,,15.64438796,,,,,,,,1.42016457
2013-09-15,706.45535106,203.71284583,64.41244958,,18.16443342,,,,,,,,1.366263
2013-09-16,587.12167689,200.62264708,56.2595025,,19.49349538,,,,,,,,1.47694267
2013-09-17,692.34284698,205.11420292,72.55669625,,19.48464013,,8.25,,,,,,1.82271267
2013-09-18,677.81526926,214.45627708,70.24785042,,15.846607,,,,,,,,1.42978044
2013-09-19,625.30845262,236.22226,66.08837875,,21.46967671,,,,,,,,1.223598
2013-09-20,591.89502386,199.45471542,56.14375542,,27.70990158,,,,,,,,1.5743523
2013-09-21,630.08179959,202.47261667,60.86158583,,30.92063121,,,,,,,,1.5065557
2013-09-22,591.89502386,207.84361375,61.390145,,25.52635404,,,,,,,,1.61627063
2013-09-23,577.57498296,217.33591458,59.30815083,,24.98444038,,,,,,,,1.61196889
2013-09-24,735.09543286,244.11345279,65.70470333,,29.26327596,,,,,,,,1.39898158
2013-09-25,668.26857532,241.82631917,64.07814333,,28.05537596,,,,,,,,1.5534054
2013-09-26,1026.26959782,229.05373792,76.76788125,,17.48405713,,8.0,,,,,,1.299969
2013-09-27,1107.41649625,207.83220125,77.72083333,,19.04220421,,3.3,,,,,,1.47737757
2013-09-28,797.14894342,212.32750904,77.24615208,,22.06946783,,3.0,,,,,,
2013-09-29,887.84253579,229.42894174,77.65493167,,16.28662,,1.5,,,,,,1.95349833
2013-09-30,642.81072484,217.47223682,77.99602955,,18.02613045,,5.9,,,,,,1.54192533
2013-10-01,880.03160439,183.39352333,72.18064143,,20.70959643,,,,,232.28333333,,,1.178508
2013-10-02,693.3914541,227.46216053,77.16256316,,12.65672658,,3.5,,,104.675,,,1.888971
2013-10-03,926.02931152,222.02550042,78.99631417,,15.24160313,,4.0,,,,,,1.2084324
2013-10-04,658.72188139,206.73629792,77.40997083,,25.90017358,,4.5,,,154.42071767,20.61392917,,1.44645014
2013-10-05,644.40184049,201.20625417,63.61688167,,17.30320617,,,,,205.8602875,19.54930875,,1.86747186
2013-10-06,587.12167689,194.65645208,61.27785875,,22.78447304,,,,,210.85532242,21.35413792,,1.46884044
2013-10-07,591.89502386,201.18795583,65.1940575,,20.23509308,,,,,,19.57861625,,1.65344929
2013-10-08,708.19111359,213.73936583,64.9149475,,19.07284241,,,,,220.55038958,18.38242375,,1.5881077
2013-10-09,606.21506476,209.307555,60.59853667,,23.84833346,,,,,230.46013958,19.10864083,,1.70660357
2013-10-10,653.94853442,202.16843667,65.73067792,,30.00833263,,2.5,,,242.739505,20.87053792,,1.533839
2013-10-11,768.50886162,206.66503542,75.78986583,,24.80969908,,4.0,,,164.24359125,18.67844333,,1.242454
2013-10-12,863.97580095,174.53519358,73.40639833,,17.27082692,,,,,,,,1.63972667
2013-10-13,787.60224949,195.1547525,77.09608833,,17.12779013,,7.33333333,,,,,,1.45300883
2013-10-14,749.41547376,214.70962125,85.79909667,,11.51937479,,2.0,,,,,,1.090724
2013-10-15,926.02931152,232.5442375,75.25936875,,16.41725746,,,,,,,,1.31426975
2013-10-16,825.78902522,199.9619525,75.28706583,,15.76200233,,1.5,,,,,,1.392733
2013-10-17,778.05555556,211.06428458,77.73143,,18.60777229,,5.33333333,,,,,,1.41332314
2013-10-18,897.38922972,198.46230083,74.03756917,,19.21806733,,1.5,,,,,,1.59632757
2013-10-19,778.05555556,209.63007958,66.76667167,,27.72798592,,,,,,,,1.39011644
2013-10-20,653.94853442,211.75767179,71.58140625,,23.31660838,,,,,,,,1.4904135
2013-10-21,668.26857532,212.15551542,79.54266792,,16.31380217,,4.5,,,,,,1.4036414
2013-10-22,696.90865712,183.40190125,78.94098375,,15.45398138,,4.25,,,,,,1.628211
2013-10-23,769.19076833,202.94927417,77.83133125,,17.25551638,,16.25,,,,,,1.71190375
2013-10-24,916.48261759,263.2286,87.213895,,3.0465275,,,,,,,,
2013-10-25,964.21608725,209.10937909,68.80136909,,28.10864791,,,,,,,,1.2401998
2013-10-26,658.72188139,233.21009625,71.02987833,,26.74506979,,,,,,,,1.29370122
2013-10-27,639.62849352,197.67299979,74.56196292,,19.64952054,,,,,,,,1.3638924
2013-10-28,572.80163599,200.05934138,71.81085167,,21.58116408,,2.0,,,,,,1.790602
2013-10-29,711.22869802,232.34651333,76.43529417,,15.57281829,,,,,,,,1.991226
2013-10-30,711.22869802,233.41935053,75.63598105,,20.34368012,,3.5,,,,,,1.4834904
2013-10-31,615.76175869,234.29435833,74.4023725,,15.67459508,,,,,,,,1.54624814
2013-11-01,433.98385534,241.01831,69.956488,,12.3257146,,,,,231.29583333,,,1.79307375
2013-11-02,386.51687117,231.88685542,61.76202583,,17.59430408,,,,,141.32916667,,,1.55623775
2013-11-03,357.88599182,235.932795,70.206365,,15.32232,,4.33333333,,,,,,1.3915953
2013-11-04,510.584015,184.04969417,83.2915275,,13.26339713,,6.14285714,,,211.99247754,19.39516292,,1.287269
2013-11-05,677.59747785,163.13767667,80.90092042,,15.23227967,,3.16666667,,,204.78021304,20.61340333,,1.409
2013-11-06,653.73841172,216.25263042,77.8321175,,18.73604746,,13.375,,,213.51756104,19.95135708,,1.42858189
2013-11-07,625.10753238,234.78118333,80.40561833,,14.75925946,,5.0,,,,20.59004542,,
2013-11-08,668.0538514,250.30732083,75.49044083,,14.418785,,,,,200.75054917,18.53960042,,1.17691575
2013-11-09,825.5236878,229.64901375,76.04606458,,17.35296821,,,,,182.38493545,18.79209636,,1.379123
2013-11-10,691.91291752,226.23420875,77.92998292,,13.49342054,,2.0,,,209.25250167,19.12230333,,1.3820058
2013-11-11,691.91291752,206.18882208,72.5041075,,17.93225708,,,,,231.72617042,20.00589125,,1.37663429
2013-11-12,629.8793456,223.08579125,75.509155,,17.06199683,,2.75,,,,,,1.477139
2013-11-13,746.89250467,218.57452917,72.56254625,,12.93167876,,,,,,,,1.60107914
2013-11-14,648.9665985,225.42884958,68.49679375,,18.78710736,,7.5,,,,,,1.432733
2013-11-15,701.45654397,229.85236625,74.90982,,17.49651613,,4.66666667,,,,,,1.417326
2013-11-16,691.91291752,188.41938375,69.65094292,,12.54263171,,,,,,,,1.4631325
2013-11-17,691.91291752,196.48866,73.94594333,,,,13.5,,,,,,1.4300327
2013-11-18,629.8793456,224.5814875,73.31794542,,6.10453138,,6.0,,,,,,1.58140338
2013-11-19,553.53033401,219.166413,72.05686833,,8.5960757,,4.0,,,,,,1.3547565
2013-11-20,925.73176551,204.99577958,82.8931825,,9.39278346,,12.375,,,,,,1.33122025
