Fecha,CO,NO,NO2,NOx,PM10
2013-03-31,,14.78333333,14.55,29.27916667,47.70833333
2013-04-01,,16.62596644,17.66636279,41.95919725,54.78836465
2013-04-02,,10.30668661,18.30230023,31.3517518,46.36345379
2013-04-03,,11.06083482,12.59489348,23.17247922,46.22100385
2013-04-04,,10.25641054,13.87616946,35.07835163,58.2173419
2013-04-05,,21.42856993,22.99552392,53.27890275,76.12535906
2013-04-06,,15.94085043,16.62342271,32.53459785,65.87912313
2013-04-07,,13.26451273,11.59951189,26.14535413,55.91778882
2013-04-08,,8.80138315,14.84626477,32.73115848,58.36465836
2013-04-09,,17.07053722,14.74104679,34.36609471,63.2743214
2013-04-10,,10.66195801,17.70451814,29.34565514,54.11681286
2013-04-11,,17.11945502,36.31206867,75.70208029,77.14286025
2013-04-12,,17.39926585,19.68864542,45.69851533,75.52503506
2013-04-13,,7.04850681,18.21326767,33.85734704,65.83842468
2013-04-14,,13.86345224,18.45492483,35.96866083,64.58689753
2013-04-15,,15.12163092,19.86670813,46.39805054,61.33089542
2013-04-16,,17.6739932,18.72201842,51.09126763,57.37281553
2013-04-17,,15.91117245,25.27218226,68.82007535,62.10419559
2013-04-18,,24.42002492,32.19118821,81.98515138,75.7997582
2013-04-19,,12.34567926,27.28174583,104.20482833,82.92226648
2013-04-20,,27.24359,21.74908542,98.11254583,87.5518961
2013-04-21,,,,,
2013-04-22,,20.03205144,25.09411929,67.14235458,59.25519196
2013-04-23,,14.53461055,28.51546679,76.68141708,92.7309761
2013-04-24,,11.77394046,18.93879096,51.78638148,54.42206236
2013-04-25,,12.53222018,10.1877285,26.60986426,79.7374866
2013-04-26,,17.57369694,30.08623369,69.99771706,
2013-04-27,,,,,
2013-04-28,,,,,
2013-04-29,,,,,
2013-04-30,,,,,
2013-05-01,,,,,
2013-05-02,,,,,
2013-05-03,,,,,
2013-05-04,,,,,
2013-05-05,,,,,
2013-05-06,,,,,
2013-05-07,,,,,
2013-05-08,,,,,
2013-05-09,,,,,
2013-05-10,,,,,
2013-05-11,,4.17175411,12.99009556,18.11151889,25.49789831
2013-05-12,,13.20539377,15.92389083,31.35175042,34.05169042
2013-05-13,,10.07325965,16.85236063,29.57112454,35.32356763
2013-05-14,,12.2914122,18.75593556,41.58187444,49.5923232
2013-05-15,,,,,
2013-05-16,,,,,
2013-05-17,,,,,
2013-05-18,,,,,
2013-05-19,,,,,
2013-05-20,,,,,
2013-05-21,,,,,
2013-05-22,,,,,
2013-05-23,,,,,
2013-05-24,,,,,
2013-05-25,,,,,
2013-05-26,,,,,
2013-05-27,,,,,
2013-05-28,,,,,
2013-05-29,,,,,
2013-05-30,,,,,
2013-05-31,,,,,
2013-06-01,,,,,
2013-06-02,,,,,
2013-06-03,,,,,
2013-06-04,,,,,
2013-06-05,,,,,
2013-06-06,,,,,
2013-06-07,,,,,
2013-06-08,,,,,
2013-06-09,,,,,
2013-06-10,,,,,
2013-06-11,,,,,
2013-06-12,,,,,
2013-06-13,,,,,
2013-06-14,,,,,
2013-06-15,,,,,
2013-06-16,,,,,
2013-06-17,,,,,
2013-06-18,,,,,
2013-06-19,,,,,
2013-06-20,,,,,
2013-06-21,,,,,
2013-06-22,,,,,
2013-06-23,,,,,
2013-06-24,,,,,
2013-06-25,,,,,
2013-06-26,,,,,
2013-06-27,,,,,
2013-06-28,,,,,
2013-06-29,,,,,
2013-06-30,,,,,
2013-07-01,,,,,
2013-07-02,,,,,
2013-07-03,,,,,
2013-07-04,,,,,
2013-07-05,,,,,
2013-07-06,,16.50895558,25.89931462,47.54861077,35.52503147
2013-07-07,,11.69663769,13.48188775,30.90659721,39.86365724
2013-07-08,,17.39926799,16.90323583,40.82723125,44.07611156
2013-07-09,,12.64608436,22.04161596,47.02126688,54.63777228
2013-07-10,,15.61137282,21.50742833,57.66687167,62.06552982
2013-07-11,,10.18572037,16.40720346,42.87495154,60.24420333
2013-07-12,,12.84826336,16.82692358,33.9082225,56.43874955
2013-07-13,,10.94322396,17.48829867,38.37250708,60.93610414
2013-07-14,,10.16304037,14.00335721,24.34371275,47.91209126
2013-07-15,,8.69963302,17.41198708,38.53785046,53.55922167
2013-07-16,,17.07705968,20.33730071,53.31705446,73.68716227
2013-07-17,,15.07936545,16.44536071,43.46001113,50.59829291
2013-07-18,,11.63003665,16.76332854,38.34706938,56.41839918
2013-07-19,,9.36100997,17.08129888,36.74450771,49.6316665
2013-07-20,,5.42182726,9.80616575,17.09401738,36.49572889
2013-07-21,,10.88283719,12.87138788,25.7046195,41.88848448
2013-07-22,,6.54761972,13.271752,33.25900926,48.61947416
2013-07-23,,9.92961249,16.10889145,40.20978841,53.86447178
2013-07-24,,11.27630531,20.24826988,40.42022833,60.75295401
2013-07-25,,12.29722716,20.93739582,44.58042309,62.31158048
2013-07-26,,15.28431966,21.55332652,54.08239739,62.69815113
2013-07-27,,15.59683674,16.08923421,39.13563279,58.536129
2013-07-28,,11.43961894,14.67976391,28.42990409,45.67266386
2013-07-29,,14.69017003,15.27523375,33.71744229,54.23077202
2013-07-30,,10.22588527,16.15172222,51.08297578,47.54711748
2013-07-31,,14.14924922,17.32882492,36.86484406,51.52991692
2013-08-01,,15.56776558,22.60124229,49.34880354,32.30507687
2013-08-02,,7.93650731,18.4167675,36.42653671,47.1693143
2013-08-03,,16.7887676,23.66961775,50.08648483,56.92228334
2013-08-04,,12.58794047,14.04151371,27.21815254,44.29996173
2013-08-05,,9.31740201,14.67745271,36.37565858,46.49776375
2013-08-06,,7.35375706,16.50386647,43.54904447,54.96868142
2013-08-07,,10.04273458,14.93182688,28.7189665,56.82539988
2013-08-08,,17.38400535,22.0034595,48.16595625,60.36630376
2013-08-09,,10.63288559,16.83964079,38.10541333,44.26943604
2013-08-10,,25.56471344,26.23880767,72.47151058,65.26048447
2013-08-11,,28.167821,21.88899083,56.78927792,
2013-08-12,,13.65147185,20.2228325,49.37423917,58.87996982
2013-08-13,,6.76638217,34.73217774,84.96576483,74.02691874
2013-08-14,,7.03871277,15.0335775,39.68254317,52.8266197
2013-08-15,,16.65310026,16.71245421,36.08312925,102.2418253
2013-08-16,,9.85522489,22.81746029,48.30586154,
2013-08-17,,10.95687975,14.67745146,35.42175558,44.48311194
2013-08-18,,15.70048366,17.61548608,35.29456792,37.64550495
2013-08-19,,14.58842179,13.12576263,28.31196592,35.33710447
2013-08-20,,9.55253916,15.08445225,41.46316788,50.9951179
2013-08-21,,14.51326533,12.0115991,31.5628828,43.06878507
2013-08-22,,6.12196457,13.65995117,35.18009538,54.82003734
2013-08-23,,11.12637351,15.93660967,35.49806721,49.37331034
2013-08-24,,11.54863691,15.28795292,31.80962463,38.03585503
2013-08-25,,8.7859001,9.94607183,21.30392746,39.3956066
2013-08-26,,9.46275932,13.55820117,31.88593975,
2013-08-27,,16.71245488,16.012922,38.06725733,53.10134641
2013-08-28,,15.42240868,14.05423304,31.28815771,53.55656723
2013-08-29,,20.50727148,23.2498985,54.99593475,72.60684117
2013-08-30,,10.12145727,13.67266933,26.18793321,56.05209994
2013-08-31,,13.73626478,16.25789635,31.1753467,64.08902998
2013-09-01,,3.54671784,8.62332042,11.98107396,34.87790183
2013-09-02,,13.76533518,13.25295033,25.55199554,42.37688466
2013-09-03,,34.13716134,29.43121625,63.51750042,70.39886403
2013-09-04,,33.76831325,24.75071167,58.50631208,79.75987315
2013-09-05,,35.30728623,27.59971667,62.84341042,87.26903009
2013-09-06,,50.15008125,34.68406708,84.8850275,78.3542693
2013-09-07,,45.21520023,24.0639,69.30454208,55.8624734
2013-09-08,,12.00651231,10.93813563,22.95736704,43.62841018
2013-09-09,,21.32770733,15.87301592,36.37566225,47.09808886
2013-09-10,,24.48361705,23.03367992,47.56817617,62.35043144
2013-09-11,,30.55046879,26.14977696,56.35683958,70.52096407
2013-09-12,,44.96082967,20.52808375,65.450755,62.12481117
2013-09-13,,27.24358992,18.18782958,45.46957958,60.0000027
2013-09-14,,26.41687054,16.85236108,43.26923083,55.23809799
2013-09-15,,12.00651237,12.92226117,24.95421154,35.89540295
2013-09-16,,50.55708568,24.77615213,75.23148333,54.15954733
2013-09-17,,23.89855529,14.19413888,38.75407183,55.37037289
2013-09-18,,28.490031,22.65211654,51.86711458,67.45828581
2013-09-19,,12.71876302,14.56298308,27.87952842,38.0321552
2013-09-20,,21.63461767,19.43426996,41.33597917,54.51567245
2013-09-21,,13.45645158,16.50895325,30.23250167,48.2275153
2013-09-22,,12.1591367,15.03357771,27.45981042,45.99918828
2013-09-23,,14.92622412,13.95248246,30.39784121,50.41381629
2013-09-24,,18.57816597,20.985959,41.11976342,53.96622213
2013-09-25,,23.22533792,23.16086675,48.58567558,58.2494584
2013-09-26,,33.56378171,29.68559271,65.959509,83.14815307
2013-09-27,,62.45144055,26.00987083,92.57987667,86.74603825
2013-09-28,,24.16214073,30.55046875,56.35684292,66.26780995
2013-09-29,,29.58804557,21.25305333,51.80352125,49.60114264
2013-09-30,,64.63748224,32.03856458,100.54182167,93.63858747
2013-10-01,,41.19518394,22.87402182,66.14056,69.04475527
2013-10-02,,38.53449209,25.66646417,65.78144292,75.99511925
2013-10-03,,47.75015292,27.05280833,76.57967292,87.87953154
2013-10-04,,24.65223874,21.07498958,46.81776754,56.09280014
2013-10-05,,27.43157984,19.892145,48.61111583,63.08303094
2013-10-06,,11.52091389,14.67745242,26.39143196,41.82743367
2013-10-07,,15.75091537,16.10195338,32.92887625,54.97354778
2013-10-08,,21.2361709,17.10673692,39.40272788,44.91046154
2013-10-09,,17.5010166,14.10510696,32.560035,44.95647165
2013-10-10,,18.30577015,17.23392263,36.66819088,44.98168739
2013-10-11,,22.38814448,21.78723946,45.31695375,57.47660009
2013-10-12,,28.44515723,23.09727292,52.73199083,62.78308935
2013-10-13,,20.69597152,18.72201875,39.74613375,42.80885965
2013-10-14,,23.76906948,18.92551875,42.90038792,53.13187218
2013-10-15,,60.95828951,22.80420898,86.31455934,48.90811058
2013-10-16,,17.51094496,17.89436976,35.51699043,45.27499236
2013-10-17,,29.546713,28.55362267,59.51109563,80.09565
2013-10-18,,26.13541812,19.17776156,46.06903419,60.08515143
2013-10-19,,31.96734025,24.85246267,58.82427333,75.45584432
2013-10-20,,9.19450924,12.61516195,21.77082152,37.84966108
2013-10-21,,43.84399097,27.04009021,72.78947646,80.78199985
2013-10-22,,21.56041132,20.10836433,42.90039104,59.65405337
2013-10-23,,41.72751854,16.09863526,60.49265435,63.54090738
2013-10-24,,43.84760231,23.703349,70.47301,71.66667099
2013-10-25,,25.563255,18.65842529,44.45207667,71.86097012
2013-10-26,,17.90127699,18.81105017,37.69841292,79.81074905
2013-10-27,,11.62495007,16.06379688,27.8159345,34.38950046
2013-10-28,,16.15051762,13.0367315,30.32153308,42.81440926
2013-10-29,,37.37492538,24.97965033,64.11528458,75.7305692
2013-10-30,,37.29642835,25.66110855,68.42828237,88.22435174
2013-10-31,,37.33366864,21.18945875,61.68599704,57.53765035
2013-11-01,,28.39521555,20.0244208,53.2722856,62.11640616
2013-11-02,,24.26739917,18.8873625,46.56338917,61.70011379
2013-11-03,,14.33404489,12.65516829,27.090965,43.98453657
2013-11-04,,17.81898695,15.35154708,33.18325292,39.63980617
2013-11-05,,41.81929562,21.5583025,63.4539075,58.66353811
2013-11-06,,43.28195158,22.49949167,65.98494333,70.52096462
2013-11-07,,40.81632405,25.13227571,65.87592905,75.85311226
2013-11-08,,32.54731325,20.03205154,52.52849167,67.89581092
2013-11-09,,30.57590646,15.79670325,46.29629958,59.96947805
2013-11-10,,20.8897381,14.32132742,34.35337892,48.04436549
2013-11-11,,20.32458269,10.95085383,31.32631275,43.92348568
2013-11-12,,25.78093468,17.79354854,43.67623067,60.73260379
2013-11-13,,25.76821353,17.831704,43.80342042,59.77615213
2013-11-14,,22.96645506,14.57570142,35.10378596,48.86367474
2013-11-15,,21.36752325,16.0383595,37.1769445,56.08262396
2013-11-16,,17.39926728,14.53754554,32.47100208,53.7118458
2013-11-17,,20.09564575,16.34361046,36.83353771,52.66382011
2013-11-18,,27.26902966,18.3277365,45.92745825,68.96418667
2013-11-19,,28.56081121,16.95411083,44.51567188,50.3901675
2013-11-20,,49.47709618,22.70299113,70.30932675,68.98453871
2013-11-21,,26.27750528,12.93092234,39.5981083,51.98519168
2013-11-22,,46.18182733,17.08129833,63.55565833,67.84493653
2013-11-23,,38.63112324,21.76095598,60.79907778,68.91331232
2013-11-24,,51.02767888,20.96052167,72.30616833,69.0862867
2013-11-25,,30.33424928,18.136956,48.86548625,58.10745088
2013-11-26,,46.17242761,24.5599315,69.12647767,69.16414816
2013-11-27,,42.79864108,23.936712,67.078755,75.51689315
2013-11-28,,21.90170854,11.66310475,33.95909988,41.51200807
2013-11-29,,36.68091158,22.81746042,59.71459208,72.07774107
2013-11-30,,33.73626533,17.6556768,51.4529924,35.06105423
2013-12-01,,65.01832,12.21001,76.61783,
