Fecha,PM10
2012-08-20,43.875
2012-08-21,65.36111111
2012-08-22,72.98611111
2012-08-23,71.375
2012-08-24,75.63888889
2012-08-25,79.56944444
2012-08-26,44.484375
2012-08-27,63.94029851
2012-08-28,88.63636364
2012-08-29,97.42622951
2012-08-30,85.02777778
2012-08-31,82.03636364
2012-09-01,81.76744186
2012-09-02,64.85416667
2012-09-03,88.19148936
2012-09-04,74.97674419
2012-09-05,68.4375
2012-09-06,81.91111111
2012-09-07,73.58536585
2012-09-08,65.12765957
2012-09-09,55.90697674
2012-09-10,57.2195122
2012-09-11,66.37209302
2012-09-12,70.19148936
2012-09-13,80.36170213
2012-09-14,79.04651163
2012-09-15,76.13953488
2012-09-16,65.1875
2012-09-17,80.35416667
2012-09-18,81.83333333
2012-09-19,65.87234043
2012-09-20,69.46666667
2012-09-21,66.34042553
2012-09-22,70.61702128
2012-09-23,55.60416667
2012-09-24,69.02083333
2012-09-25,74.89130435
2012-09-26,77.88636364
2012-09-27,69.39473684
2012-09-28,76.4375
2012-09-29,75.68421053
2012-09-30,54.38888889
2012-10-01,77.88888889
2012-10-02,75.425
2012-10-03,77.14705882
2012-10-04,76.13513514
2012-10-05,84.04347826
2012-10-06,66.68181818
2012-10-07,57.94736842
2012-10-08,59.08333333
2012-10-09,85.44444444
2012-10-10,81.2
2012-10-11,64.04166667
2012-10-12,65.875
2012-10-13,57.29166667
2012-10-14,63.875
2012-10-15,64.13043478
2012-10-16,46.60869565
2012-10-17,49.08333333
2012-10-18,54.29166667
2012-10-19,50.20833333
2012-10-20,60.5
2012-10-21,35.79166667
2012-10-22,38.625
2012-10-23,45.60869565
2012-10-24,43.13043478
2012-10-25,50.0
2012-10-26,71.54166667
2012-10-27,57.35
2012-10-28,54.45
2012-10-29,73.0
2012-10-30,67.0
2012-10-31,54.8
2012-11-01,63.08695652
2012-11-02,79.5
2012-11-03,58.88235294
2012-11-04,51.0952381
2012-11-05,46.82608696
2012-11-06,67.68181818
2012-11-07,68.25
2012-11-08,59.0
2012-11-09,74.52173913
2012-11-10,77.0
2012-11-11,55.75
2012-11-12,59.33333333
2012-11-13,74.47619048
2012-11-14,69.34782609
2012-11-15,56.45833333
2012-11-16,69.1
2012-11-17,50.16666667
2012-11-18,49.95833333
2012-11-19,58.73913043
2012-11-20,77.0
2012-11-21,76.54545455
2012-11-22,64.0
2012-11-23,84.14285714
2012-11-24,75.15
2012-11-25,62.66666667
2012-11-26,75.25
2012-11-27,62.625
2012-11-28,60.04166667
2012-11-29,44.33333333
2012-11-30,56.73913043
2012-12-01,59.27027027
2012-12-02,46.56521739
2012-12-03,63.28571429
2012-12-04,75.25
2012-12-05,71.31818182
