Fecha,DViento,HAire10,HAire2,P,PLiquida,PM10,PST,RGlobal,TAire10,TAire2,TMPR_AIR_10CM,VViento
2009-07-31,,,,,,75.16890738,,,,,,
2009-08-01,,,,,,32.83068979,,,,,,
2009-08-02,,,,,,31.08058779,,,,,,
2009-08-03,,,,,,45.00000325,,,,,,
2009-08-04,,,,,,52.36671029,,,,,,
2009-08-05,,,,,,42.02889979,,,,,,
2009-08-06,,,,,,29.95116146,,,,,,
2009-08-07,,,,,,26.70533288,,,,,,
2009-08-08,,,,,,27.41758392,,,,,,
2009-08-09,,,,,,26.54253283,,,,,,
2009-08-10,,,,,,39.14937158,,,,,,
2009-08-11,,,,,,50.11803342,,,,,,
2009-08-12,,,,,,49.74155738,,,,,,
2009-08-13,,,,,,36.19861863,,,,,,
2009-08-14,,,,,,41.65242363,,,,,,
2009-08-15,,,,,,30.36833725,,,,,,
2009-08-16,,,,,,29.09646067,,,,,,
2009-08-17,,,,,,27.18355858,,,,,,
2009-08-18,,,,,,33.29365156,,,,,,
2009-08-19,,,,,,,,,,,,
2009-08-20,,,,,,,,,,,,
2009-08-21,,,,,,,,,,,,
2009-08-22,,,,,,,,,,,,
2009-08-23,,,,,,,,,,,,
2009-08-24,,,,,,,,,,,,
2009-08-25,,,,,,,,,,,,
2009-08-26,,,,,,,,,,,,
2009-08-27,,,,,,,,,,,,
2009-08-28,,,,,,,,,,,,
2009-08-29,,,,,,,,,,,,
2009-08-30,,,,,,,,,,,,
2009-08-31,,,,,,,,,,,,
2009-09-01,,,,,,,,,,,,
2009-09-02,,,,,,,,,,,,
2009-09-03,,,,,,,,,,,,
2009-09-04,,,,,,,,,,,,
2009-09-05,,,,,,,,,,,,
2009-09-06,,,,,,,,,,,,
2009-09-07,,,,,,,,,,,,
2009-09-08,,,,,,,,,,,,
2009-09-09,,,,,,,,,,,,
2009-09-10,,,,,,,,,,,,
2009-09-11,,,,,,193.22082814,,,,,,
2009-09-12,,,,,,48.4900315,,,,,,
2009-09-13,,,,,,23.80501213,,,,,,
2009-09-14,,,,,,48.51037988,,,,,,
2009-09-15,,,,,,59.06186638,,,,,,
2009-09-16,,,,,,82.98331475,,,,,,
2009-09-17,,,,,,122.83882992,,,,,,
2009-09-18,,,,,,96.25152825,,,,,,
2009-09-19,,,,,,,,,,,,
2009-09-20,,,,,,,,,,,,
2009-09-21,,,,,,,,,,,,
2009-09-22,,,,,,143.3516515,,,,,,
2009-09-23,,,,,,83.79731588,,,,,,
2009-09-24,,,,,,59.11195862,,,,,,
2009-09-25,,,,,,79.44241321,,,,,,
2009-09-26,,,,,,92.41555113,,,,,,
2009-09-27,,,,,,37.70452004,,,,,,
2009-09-28,,,,,,52.37688492,,,,,,
2009-09-29,,,,,,57.07773871,,,,,,
2009-09-30,,,,,,66.43875021,,,,,,
2009-10-01,,,,,,81.11111571,,,,,,
2009-10-02,,,,,,,,,,,,
2009-10-03,,,,,,,,,,,,
2009-10-04,,,,,,,,,,,,
2009-10-05,,,,,,,,,,,,
2009-10-06,,,,,,39.22059633,,,,,,
2009-10-07,,,,,,164.53602163,,,,,,
2009-10-08,,,,,,84.18396583,,,,,,
2009-10-09,,,,,,63.79324779,,,,,,
2009-10-10,,,,,,57.56614071,,,,,,
2009-10-11,,,,,,40.30932175,,,,,,
2009-10-12,,,,,,24.66015558,,,,,,
2009-10-13,,,,,,45.41717783,,,,,,
2009-10-14,,,,,,67.53765017,,,,,,
2009-10-15,,,,,,39.59707175,,,,,,
2009-10-16,,,,,,48.4391555,,,,,,
2009-10-17,,,,,,65.68579838,,,,,,
2009-10-18,,,,,,30.90761213,,,,,,
2009-10-19,,,,,,39.19007113,,,,,,
2009-10-20,,,,,,58.99064196,,,,,,
2009-10-21,,,,,,38.956047,,,,,,
2009-10-22,,,,,,42.55800029,,,,,,
2009-10-23,,,,,,148.49095618,,,,,,
2009-10-24,,,,,,38.29467058,,,,,,
2009-10-25,,,,,,36.41229375,,,,,,
2009-10-26,,,,,,49.62963188,,,,,,
2009-10-27,,,,,,92.08995008,,,,,,
2009-10-28,,,,,,39.89214654,,,,,,
2009-10-29,,,,,,,,,,,,
2009-10-30,,,,,,47.00447846,,,,,,
2009-10-31,,,,,,49.68050746,,,,,,
2009-11-01,,,,,,37.35856896,,,,,,
2009-11-02,,,,,,25.13838146,,,,,,
2009-11-03,,,,,,42.06959904,,,,,,
2009-11-04,,,,,,28.07896,,,,,,
2009-11-05,,,,,,39.51567163,,,,,,
2009-11-06,,,,,,61.89052,,,,,,
2009-11-07,,,,,,77.59055908,,,,,,
2009-11-08,,,,,,20.71225208,,,,,,
2009-11-09,,,,,,38.48799546,,,,,,
2009-11-10,,,,,,43.22955196,,,,,,
2009-11-11,,,,,,50.07733296,,,,,,
2009-11-12,,,,,,93.23972571,,,,,,
2009-11-13,,,,,,95.51892767,,,,,,
2009-11-14,,,,,,30.368337,,,,,,
2009-11-15,,,,,,34.54009129,,,,,,
2009-11-16,,,,,,29.37118629,,,,,,
2009-11-17,,,,,,54.58486254,,,,,,
2009-11-18,,,,,,49.09035646,,,,,,
2009-11-19,,,,,,50.6267825,,,,,,
2009-11-20,,,,,,70.16280379,,,,,,
2009-11-21,,,,,,50.78958321,,,,,,
2009-11-22,,,,,,39.251121,,,,,,
2009-11-23,,,,,,62.38909454,,,,,,
2009-11-24,,,,,,55.14448742,,,,,,
2009-11-25,,,,,,72.79813258,,,,,,
2009-11-26,,,,,,64.39727264,,,,,,
2009-11-27,,,,,,,,,,,,
2009-11-28,,,,,,,,,,,,
2009-11-29,,,,,,,,,,,,
2009-11-30,,,,,,,,,,,,
2009-12-01,,,,,,,,,,,,
2009-12-02,,,,,,,,,,,,
2009-12-03,,,,,,,,,,,,
2009-12-04,,,,,,,,,,,,
2009-12-05,,,,,,,,,,,,
2009-12-06,,,,,,,,,,,,
2009-12-07,,,,,,,,,,,,
2009-12-08,,,,,,,,,,,,
2009-12-09,,,,,,,,,,,,
2009-12-10,,,,,,,,,,,,
2009-12-11,,,,,,,,,,,,
2009-12-12,,,,,,,,,,,,
2009-12-13,,,,,,,,,,,,
2009-12-14,,,,,,,,,,,,
2009-12-15,,,,,,56.538467,,,,,,
2009-12-16,,,,,,56.538467,,,,,,
2009-12-17,,,,,,136.39194413,,,,,,
2009-12-18,,,,,,61.41229475,,,,,,
2009-12-19,,,,,,76.06430775,,,,,,
2009-12-20,,,,,,41.95767346,,,,,,
2009-12-21,,,,,,54.1473365,,,,,,
2009-12-22,,,,,,94.54740291,,,,,,
2009-12-23,,,,,,63.34782887,,,,,,
2009-12-24,,,,,,71.04166975,,,,,,
2009-12-25,,,,,,33.37500175,,,,,,
2009-12-26,,,,,,33.3333355,,,,,,
2009-12-27,,,,,,32.00000122,,,,,,
2009-12-28,,,,,,64.33333633,,,,,,
2009-12-29,,,,,,89.5416735,,,,,,
2009-12-30,,,,,,71.83333517,,,,,,
2009-12-31,,,,,,64.70833758,,,,,,
2010-01-01,,,,,,59.50000392,,,,,,
2010-01-02,,,,,,46.41666958,,,,,,
2010-01-03,,,,,,42.91666833,,,,,,
2010-01-04,,,,,,64.1000018,,,,,,
2010-01-05,,,,,,76.95833742,,,,,,
2010-01-06,,,,,,74.29167133,,,,,,
2010-01-07,,,,,,89.13043765,,,,,,
2010-01-08,,,,,,60.50000292,,,,,,
2010-01-09,,,,,,64.41667042,,,,,,
2010-01-10,,,,,,43.12500183,,,,,,
2010-01-11,,,,,,38.26315968,,,,,,
2010-01-12,,,,,,,,,,,,
2010-01-13,,,,,,88.92308185,,,,,,
2010-01-14,,,,,,88.000002,,,,,,
2010-01-15,,,,,,95.62500675,,,,,,
2010-01-16,,,,,,63.16666983,,,,,,
2010-01-17,,,,,,53.79166967,,,,,,
2010-01-18,,,,,,69.04166992,,,,,,
2010-01-19,,,,,,86.25000467,,,,,,
2010-01-20,,,,,,86.25000567,,,,,,
2010-01-21,,,,,,120.87500625,,,,,,
2010-01-22,,,,,,105.1250055,,,,,,
2010-01-23,,,,,,87.62500692,,,,,,
2010-01-24,,,,,,50.66666975,,,,,,
2010-01-25,,,,,,85.58333767,,,,,,
2010-01-26,,,,,,56.2083365,,,,,,
2010-01-27,,,,,,70.54167067,,,,,,
2010-01-28,,,,,,69.83333558,,,,,,
2010-01-29,,,,,,67.20833633,,,,,,
2010-01-30,,,,,,65.31818618,,,,,,
2010-01-31,,,,,,54.54166892,,,,,,
2010-02-01,,,,,,77.04167033,,,,,,
2010-02-02,,,,,,78.17391696,,,,,,
2010-02-03,,,,,,91.87500308,,,,,,
2010-02-04,,,,,,87.25000245,,,,,,
2010-02-05,,,,,,93.12500413,,,,,,
2010-02-06,,,,,,90.17391819,,,,,,
2010-02-07,,,,,,59.54166857,,,,,,
2010-02-08,,,,,,85.87500334,,,,,,
2010-02-09,,,,,,90.41666969,,,,,,
2010-02-10,,,,,,90.70833604,,,,,,
2010-02-11,,,,,,76.45833762,,,,,,
2010-02-12,,,,,,76.8750027,,,,,,
2010-02-13,,,,,,83.62500191,,,,,,
2010-02-14,,,,,,56.29166937,,,,,,
2010-02-15,,,,,,88.54167175,,,,,,
2010-02-16,,,,,,87.45833651,,,,,,
2010-02-17,,,,,,93.75000429,,,,,,
2010-02-18,,,,,,91.59091187,,,,,,
2010-02-19,,,,,,100.4583381,,,,,,
2010-02-20,,,,,,80.65217706,,,,,,
2010-02-21,,,,,,50.95652381,,,,,,
2010-02-22,,,,,,66.41666921,,,,,,
2010-02-23,,,,,,57.5833354,,,,,,
2010-02-24,,,,,,54.50000302,,,,,,
2010-02-25,,,,,,45.33333492,,,,,,
2010-02-26,,,,,,48.20833548,,,,,,
2010-02-27,,,,,,64.66666953,,,,,,
2010-02-28,,,,,,,,,,,,
2010-03-01,,,,,,59.27272831,,,,,,
2010-03-02,,,,,,67.41667032,,,,,,
2010-03-03,,,,,,43.54166905,,,,,,
2010-03-04,,,,,,47.25000183,,,,,,
2010-03-05,,,,,,50.70833524,,,,,,
2010-03-06,,,,,,45.08000137,,,,,,
2010-03-07,,,,,,42.04348017,,,,,,
2010-03-08,,,,,,43.3913065,,,,,,
2010-03-09,,,,,,44.33333484,,,,,,
2010-03-10,,,,,,60.43478427,,,,,,
2010-03-11,,,,,,46.12500215,,,,,,
2010-03-12,,,,,,49.44444582,,,,,,
2010-03-13,,,,,,64.72727793,,,,,,
2010-03-14,,,,,,55.54166794,,,,,,
2010-03-15,,,,,,70.79166985,,,,,,
2010-03-16,,,,,,80.80000362,,,,,,
2010-03-17,,,,,,74.87500254,,,,,,
2010-03-18,,,,,,64.33333604,,,,,,
2010-03-19,,,,,,45.50000175,,,,,,
2010-03-20,,,,,,42.83333453,,,,,,
2010-03-21,,,,,,38.37500111,,,,,,
2010-03-22,,,,,,37.04166778,,,,,,
2010-03-23,,,,,,60.33333524,,,,,,
2010-03-24,,,,,,77.58333651,,,,,,
2010-03-25,,,,,,97.87500286,,,,,,
2010-03-26,,,,,,89.87500397,,,,,,
2010-03-27,,,,,,76.12500254,,,,,,
2010-03-28,,,,,,65.34782824,,,,,,
2010-03-29,,,,,,64.5217422,,,,,,
2010-03-30,,,,,,46.45833572,,,,,,
2010-03-31,,,,,,52.41666961,,,,,,
2010-04-01,,,,,,47.16666865,,,,,,
2010-04-02,,,,,,37.25000099,,,,,,
2010-04-03,,,,,,34.83333508,,,,,,
2010-04-04,,,,,,45.708335,,,,,,
2010-04-05,,,,,,49.33333556,,,,,,
2010-04-06,,,,,,48.16666842,,,,,,
2010-04-07,,,,,,37.80952563,,,,,,
2010-04-08,,,,,,46.08333508,,,,,,
2010-04-09,,,,,,34.86363784,,,,,,
2010-04-10,,,,,,44.75000159,,,,,,
2010-04-11,,,,,,29.45833453,,,,,,
2010-04-12,,,,,,48.79166937,,,,,,
2010-04-13,,,,,,39.09091056,,,,,,
2010-04-14,,,,,,38.91666865,,,,,,
2010-04-15,,,,,,36.20833488,,,,,,
2010-04-16,,,,,,46.27272883,,,,,,
2010-04-17,,,,,,47.86956679,,,,,,
2010-04-18,,,,,,34.0416681,,,,,,
2010-04-19,,,,,,45.04762118,,,,,,
2010-04-20,,,,,,46.3333354,,,,,,
2010-04-21,,,,,,32.75000181,,,,,,
2010-04-22,,,,,,42.20833468,,,,,,
2010-04-23,,,,,,47.33333508,,,,,,
2010-04-24,,,,,,66.31818494,,,,,,
2010-04-25,,,,,,29.82608803,,,,,,
2010-04-26,,,,,,30.47619157,,,,,,
2010-04-27,,,,,,34.09091056,,,,,,
2010-04-28,,,,,,49.00000199,,,,,,
2010-04-29,,,,,,43.50000078,,,,,,
2010-04-30,,,,,,37.8333346,,,,,,
2010-05-01,,,,,,33.6666681,,,,,,
2010-05-02,,,,,,34.2083348,,,,,,
2010-05-03,,,,,,40.33333453,,,,,,
2010-05-04,,,,,,35.12500087,,,,,,
2010-05-05,,,,,,30.50000151,,,,,,
2010-05-06,,,,,,40.12500207,,,,,,
2010-05-07,,,,,,50.04166945,,,,,,
2010-05-08,,,,,,28.95833472,,,,,,
2010-05-09,,,,,,20.20833417,,,,,,
2010-05-10,,,,,,31.25000087,,,,,,
2010-05-11,,,,,,31.29166834,,,,,,
2010-05-12,,,,,,30.62500143,,,,,,
2010-05-13,,,,,,39.87500127,,,,,,
2010-05-14,,,,,,37.50000171,,,,,,
2010-05-15,,,,,,32.41666818,,,,,,
2010-05-16,,,,,,30.79166754,,,,,,
2010-05-17,,,,,,27.50000056,,,,,,
2010-05-18,,,,,,40.82608862,,,,,,
2010-05-19,,,,,,49.70833611,,,,,,
2010-05-20,,,,,,33.79166782,,,,,,
2010-05-21,,,,,,49.00000254,,,,,,
2010-05-22,,,,,,82.58333747,,,,,,
2010-05-23,,,,,,37.20833484,,,,,,
2010-05-24,,,,,,56.16666865,,,,,,
2010-05-25,,,,,,52.26087255,,,,,,
2010-05-26,,,,,,39.91666889,,,,,,
2010-05-27,,,,,,60.50000312,,,,,,
2010-05-28,,,,,,60.33333611,,,,,,
2010-05-29,,,,,,42.87500143,,,,,,
2010-05-30,,,,,,36.00000143,,,,,,
2010-05-31,,,,,,34.29166842,,,,,,
2010-06-01,,,,,,52.2500023,,,,,,
2010-06-02,,,,,,45.79166897,,,,,,
2010-06-03,,,,,,39.66666794,,,,,,
2010-06-04,,,,,,40.62500215,,,,,,
2010-06-05,,,,,,36.45833584,,,,,,
2010-06-06,,,,,,33.20833453,,,,,,
2010-06-07,,,,,,33.87500175,,,,,,
2010-06-08,,,,,,32.95000153,,,,,,
2010-06-09,,,,,,37.3076948,,,,,,
2010-06-10,,,,,,53.58333635,,,,,,
2010-06-11,,,,,,45.37500191,,,,,,
2010-06-12,,,,,,32.75000103,,,,,,
2010-06-13,,,,,,36.62500179,,,,,,
2010-06-14,,,,,,30.79166818,,,,,,
2010-06-15,,,,,,34.54166826,,,,,,
2010-06-16,,,,,,28.83333421,,,,,,
2010-06-17,,,,,,38.91666909,,,,,,
2010-06-18,,,,,,34.75000087,,,,,,
2010-06-19,,,,,,33.33333437,,,,,,
2010-06-20,,,,,,28.12500131,,,,,,
2010-06-21,,,,,,41.83333528,,,,,,
2010-06-22,,,,,,34.04347917,,,,,,
2010-06-23,,,,,,39.21739247,,,,,,
2010-06-24,,,,,,34.83333516,,,,,,
2010-06-25,,,,,,36.00000064,,,,,,
2010-06-26,,,,,,36.41666881,,,,,,
2010-06-27,,,,,,25.12500111,,,,,,
2010-06-28,,,,,,31.66666826,,,,,,
2010-06-29,,,,,,41.16666818,,,,,,
2010-06-30,,,,,,62.20833723,,,,,,
2010-07-01,,,,,,42.50000159,,,,,,
2010-07-02,,,,,,53.04166865,,,,,,
2010-07-03,,,,,,42.7083358,,,,,,
2010-07-04,,,,,,34.50000087,,,,,,
2010-07-05,,,,,,27.79166746,,,,,,
2010-07-06,,,,,,47.16666849,,,,,,
2010-07-07,,,,,,63.40000298,,,,,,
2010-07-08,,,,,,40.87500183,,,,,,
2010-07-09,,,,,,41.33333508,,,,,,
2010-07-10,,,,,,39.87500135,,,,,,
2010-07-11,,,,,,23.34782671,,,,,,
2010-07-12,,,,,,45.76190631,,,,,,
2010-07-13,,,,,,46.25000175,,,,,,
2010-07-14,,,,,,45.87500159,,,,,,
2010-07-15,,,,,,49.83333568,,,,,,
2010-07-16,,,,,,56.79166826,,,,,,
2010-07-17,,,,,,36.04166834,,,,,,
2010-07-18,,,,,,43.50000215,,,,,,
2010-07-19,,,,,,43.37500234,,,,,,
2010-07-20,,,,,,24.41666758,,,,,,
2010-07-21,,,,,,34.60869698,,,,,,
2010-07-22,,,,,,45.4583358,,,,,,
2010-07-23,,,,,,39.95833492,,,,,,
2010-07-24,,,,,,,,,,,,
2010-07-25,,,,,,,,,,,,
2010-07-26,,,,,,36.66666778,,,,,,
2010-07-27,,,,,,36.54166778,,,,,,
2010-07-28,,,,,,41.37500207,,,,,,
2010-07-29,,,,,,34.29166778,,,,,,
2010-07-30,,,,,,43.75000151,,,,,,
2010-07-31,,,,,,58.87500207,,,,,,
2010-08-01,,,,,,34.66666758,,,,,,
2010-08-02,,,,,,44.58333556,,,,,,
2010-08-03,,,,,,38.41666818,,,,,,
2010-08-04,,,,,,46.5833354,,,,,,
2010-08-05,,,,,,44.45833572,,,,,,
2010-08-06,,,,,,40.91666802,,,,,,
2010-08-07,,,,,,47.2083354,,,,,,
2010-08-08,,,,,,37.40909238,,,,,,
2010-08-09,,,,,,36.79166746,,,,,,
2010-08-10,,,,,,46.58333564,,,,,,
2010-08-11,,,,,,54.45833588,,,,,,
2010-08-12,,,,,,64.83333683,,,,,,
2010-08-13,,,,,,50.91666897,,,,,,
2010-08-14,,,,,,38.3750023,,,,,,
2010-08-15,,,,,,34.50000091,,,,,,
2010-08-16,,,,,,30.9166681,,,,,,
2010-08-17,,,,,,49.56521946,,,,,,
2010-08-18,,,,,,44.41666929,,,,,,
2010-08-19,,,,,,42.75000183,,,,,,
2010-08-20,,,,,,48.50000095,,,,,,
2010-08-21,,,,,,50.00000199,,,,,,
2010-08-22,,,,,,45.79166842,,,,,,
2010-08-23,,,,,,61.66666842,,,,,,
2010-08-24,,,,,,49.16666897,,,,,,
2010-08-25,,,,,,34.08333421,,,,,,
2010-08-26,,,,,,60.083335,,,,,,
2010-08-27,,,,,,64.41667,,,,,,
2010-08-28,,,,,,28.83333453,,,,,,
2010-08-29,,,,,,24.58333441,,,,,,
2010-08-30,,,,,,31.00000111,,,,,,
2010-08-31,,,,,,40.87500187,,,,,,
2010-09-01,,,,,,51.70833492,,,,,,
2010-09-02,,,,,,37.583335,,,,,,
2010-09-03,,,,,,28.29166738,,,,,,
2010-09-04,,,,,,34.50000119,,,,,,
2010-09-05,,,,,,32.17391354,,,,,,
2010-09-06,,,,,,39.75000215,,,,,,
2010-09-07,,,,,,33.37500167,,,,,,
2010-09-08,,,,,,38.75000183,,,,,,
2010-09-09,,,,,,41.70833464,,,,,,
2010-09-10,,,,,,56.29166929,,,,,,
2010-09-11,,,,,,32.50000127,,,,,,
2010-09-12,,,,,,30.66666774,,,,,,
2010-09-13,,,,,,49.54166913,,,,,,
2010-09-14,,,,,,46.08333564,,,,,,
2010-09-15,,,,,,38.45454728,,,,,,
2010-09-16,,,,,,52.75000207,,,,,,
2010-09-17,,,,,,53.45833508,,,,,,
2010-09-18,,,,,,43.4166681,,,,,,
2010-09-19,,,,,,31.87500103,,,,,,
2010-09-20,,,,,,36.79166849,,,,,,
2010-09-21,,,,,,34.91666774,,,,,,
2010-09-22,,,,,,63.66666961,,,,,,
2010-09-23,,,,,,47.33333492,,,,,,
2010-09-24,,,,,,52.833335,,,,,,
2010-09-25,,,,,,29.83333484,,,,,,
2010-09-26,,,,,,31.87500075,,,,,,
2010-09-27,,,,,,33.04348004,,,,,,
2010-09-28,,,,,,56.12500215,,,,,,
2010-09-29,,,,,,46.70833532,,,,,,
2010-09-30,,,,,,33.12500143,,,,,,
2010-10-01,,,,,,56.95833596,,,,,,
2010-10-02,,,,,,42.50000175,,,,,,
2010-10-03,,,,,,42.41666889,,,,,,
2010-10-04,,,,,,25.00000083,,,,,,
2010-10-05,,,,,,36.00000171,,,,,,
2010-10-06,,,,,,36.62500103,,,,,,
2010-10-07,,,,,,41.79166881,,,,,,
2010-10-08,,,,,,32.87500072,,,,,,
2010-10-09,,,,,,28.33333496,,,,,,
2010-10-10,,,,,,30.90909199,,,,,,
2010-10-11,,,,,,34.66666766,,,,,,
2010-10-12,,,,,,48.41666857,,,,,,
2010-10-13,,,,,,40.30434957,,,,,,
2010-10-14,,,,,,40.54166873,60.57146788,,,,,
2010-10-15,,,,,,39.26087081,,,,,,
2010-10-16,,,,,,38.54166842,,,,,,
2010-10-17,,,,,,38.33333484,33.72129168,,,,,
2010-10-18,,,,,,38.41666786,,,,,,
2010-10-19,,,,,,40.25000151,,,,,,
2010-10-20,,,,,,51.04166961,57.69239617,,,,,
2010-10-21,,,,,,36.45833524,,,,,,
2010-10-22,,,,,,56.33333524,,,,,,
2010-10-23,,,,,,47.70833548,56.45222272,,,,,
2010-10-24,,,,,,43.37500139,,,,,,
2010-10-25,,,,,,42.12500191,,,,,,
2010-10-26,,,,,,35.33333492,42.52915559,,,,,
2010-10-27,,,,,,35.4166681,,,,,,
2010-10-28,,,,,,42.5833354,,,,,,
2010-10-29,,,,,,38.5833346,46.97345714,,,,,
2010-10-30,,,,,,35.52174054,,,,,,
2010-10-31,,,,,,19.70833437,,,,,,
2010-11-01,,,,,,23.12500091,,,,,,
2010-11-02,,,,,,34.79166814,,,,,,
2010-11-03,,,,,,35.70833496,,,,,,
2010-11-04,,,,,,45.83333508,55.96522688,,,,,
2010-11-05,,,,,,40.73913168,,,,,,
2010-11-06,,,,,,33.20833449,,,,,,
2010-11-07,,,,,,26.50000119,30.66510599,,,,,
2010-11-08,,,,,,61.83333484,,,,,,
2010-11-09,,,,,,33.83333409,,,,,,
2010-11-10,,,,,,30.83333405,41.29168245,,,,,
2010-11-11,,,,,,33.20833464,,,,,,
2010-11-12,,,,,,39.58333484,,,,,,
2010-11-13,,,,,,43.29166857,57.26330058,,,,,
2010-11-14,,,,,,27.45833445,,,,,,
2010-11-15,,,,,,28.12500151,,,,,,
2010-11-16,,,,,,26.54166794,43.64894563,,,,,
2010-11-17,,,,,,29.7916677,,,,,,
2010-11-18,,,,,,31.62500167,,,,,,
2010-11-19,,,,,,28.33333453,48.86991608,,,,,
2010-11-20,,,,,,32.91666786,,,,,,
2010-11-21,,,,,,32.75000167,,,,,,
2010-11-22,,,,,,41.41666853,69.65091275,,,,,
2010-11-23,,,,,,47.16666881,,,,,,
2010-11-24,,,,,,43.25000199,,,,,,
2010-11-25,,,,,,36.12500179,52.96479039,,,,,
2010-11-26,,,,,,41.16666746,,,,,,
2010-11-27,,,,,,34.4166681,,,,,,
2010-11-28,,,,,,34.70833476,73.16070841,,,,,
2010-11-29,,,,,,40.25000175,,,,,,
2010-11-30,,,,,,63.65217665,,,,,,
2010-12-01,,,,,,71.37500207,94.70310726,,,,,
2010-12-02,,,,,,33.50000135,,,,,,
2010-12-03,,,,,,39.83333556,,,,,,
2010-12-04,,,,,,32.95833516,60.20047205,,,,,
2010-12-05,,,,,,38.75000171,,,,,,
2010-12-06,,,,,,41.79166881,,,,,,
2010-12-07,,,,,,44.75000167,,,,,,
2010-12-08,,,,,,37.62500135,,,,,,
2010-12-09,,,,,,38.08333524,,,,,,
2010-12-10,,,,,,32.54166778,,,,,,
2010-12-11,,,,,,39.25000159,,,,,,
2010-12-12,,,,,,29.75000111,,,,,,
2010-12-13,,,,,,44.12500294,,,,,,
2010-12-14,,,,,,52.00000223,,,,,,
2010-12-15,,,,,,27.95833508,,,,,,
2010-12-16,,,,,,31.79166786,64.84878677,,,,,
2010-12-17,,,,,,27.37500143,,,,,,
2010-12-18,,,,,,47.87500223,,,,,,
2010-12-19,,,,,,47.37500171,94.431266,,,,,
2010-12-20,,,,,,32.95454628,,,,,,
2010-12-21,,,,,,36.20833484,,,,,,
2010-12-22,,,,,,25.37500107,62.48875775,,,,,
2010-12-23,,,,,,35.18181888,,,,,,
2010-12-24,,,,,,24.16666782,,,,,,
2010-12-25,,,,,,31.13043623,33.25047669,,,,,
2010-12-26,,,,,,15.91666746,,,,,,
2010-12-27,,,,,,22.20833437,,,,,,
2010-12-28,,,,,,26.08333425,19.55595477,,,,,
2010-12-29,,,,,,29.50000115,,,,,,
2010-12-30,,,,,,29.20833449,,,,,,
2010-12-31,,,,,,36.29411905,,,,,,
2011-01-01,,,,,,41.20833568,,,,,,
2011-01-02,,,,,,23.66666754,,,,,,
2011-01-03,,,,,,27.42857279,,,,,,
2011-01-04,,,,,,18.83333437,,,,,,
2011-01-05,,,,,,29.70833433,,,,,,
2011-01-06,,,,,,28.37500075,,,,,,
2011-01-07,,,,,,29.54166794,,,,,,
2011-01-08,,,,,,27.00000087,,,,,,
2011-01-09,,,,,,20.83333405,,,,,,
2011-01-10,,,,,,33.21739263,,,,,,
2011-01-11,,,,,,31.17391478,,,,,,
2011-01-12,,,,,,39.41176616,,,,,,
2011-01-13,,,,,,44.6086969,,,,,,
2011-01-14,,,,,,41.58333516,,,,,,
2011-01-15,,,,,,35.83333484,,,,,,
2011-01-16,,,,,,36.2916677,,,,,,
2011-01-17,,,,,,36.29166849,,,,,,
2011-01-18,,,,,,39.16666842,,,,,,
2011-01-19,,,,,,37.82608779,,,,,,
2011-01-20,,,,,,40.58333552,,,,,,
2011-01-21,,,,,,43.12500151,,,,,,
2011-01-22,,,,,,34.54166865,,,,,,
2011-01-23,,,,,,32.00000127,,,,,,
2011-01-24,,,,,,46.37500207,,,,,,
2011-01-25,,,,,,45.79166834,,,,,,
2011-01-26,,,,,,53.29166921,,,,,,
2011-01-27,,,,,,29.87500099,,,,,,
2011-01-28,,,,,,38.708335,,,,,,
2011-01-29,,,,,,37.79166857,,,,,,
2011-01-30,,,,,,38.00000127,,,,,,
2011-01-31,,,,,,44.65217599,,,,,,
2011-02-01,,,,,,45.28000145,,,,,,
2011-02-02,,,,,,41.88000187,,,,,,
2011-02-03,,,,,,45.80000244,,,,,,
2011-02-04,,,,,,51.88000153,,,,,,
2011-02-05,,,,,,45.55833458,,,,,,
2011-02-06,,,,,,42.28695831,,,,,,
2011-02-07,,,,,,45.13949474,,,,,,
2011-02-08,,,,,,53.05333458,,,,,,
2011-02-09,,,,,,41.45166809,,,,,,
2011-02-10,,,,,,36.61416878,,,,,,
2011-02-11,,,,,,41.13916855,,,,,,
2011-02-12,,,,,,47.70561783,,,,,,
2011-02-13,,,,,,48.57518315,,,,,,
2011-02-14,,,,,,46.17500244,,,,,,
2011-02-15,,,,,,53.57894938,,,,,,
2011-02-16,,,,,,51.2706541,,,,,,
2011-02-17,,,,,,43.70000151,,,,,,
2011-02-18,,,,,,44.45000181,,,,,,
2011-02-19,,,,,,48.17948962,,,,,,
2011-02-20,,,,,,42.39473825,,,,,,
2011-02-21,,,,,,45.47059037,,,,,,
2011-02-22,,,,,,58.13158201,,,,,,
2011-02-23,,,,,,59.76316071,,,,,,
2011-02-24,,,,,,45.56097752,,,,,,
2011-02-25,,,,,,55.0000024,,,,,,
2011-02-26,,,,,,55.03225997,,,,,,
2011-02-27,,,,,,45.60000191,,,,,,
2011-02-28,,,,,,51.46154096,,,,,,
2011-03-01,,,,,,48.86956679,,,,,,
2011-03-02,,,,,,33.58333381,,,,,,
2011-03-03,,,,,,33.00000142,,,,,,
2011-03-04,,,,,,39.2647079,,,,,,
2011-03-05,,,,,,35.81579098,,,,,,
2011-03-06,,,,,,27.48484953,,,,,,
2011-03-07,,,,,,45.71428768,,,,,,
2011-03-08,,,,,,49.44117821,,,,,,
2011-03-09,,,,,,41.31034595,,,,,,
