Fecha,CO,DViento,HAire10,NO,NO2,O3,P,PLiquida,PM2.5,SO2,VViento
2020-08-12,494.44520851,112.11764706,76.36332185,8.97283045,21.29569041,24.67143268,22.7317552,0.18,13.16666667,14.40241888,1.93823529
2020-08-13,648.22293438,137.95454545,83.55572986,13.20292465,25.60224803,21.67946967,21.42276648,0.42375,17.04166667,20.20703012,1.79181818
2020-08-14,665.06906276,100.88235294,81.31125337,17.1692489,26.14639294,16.44620009,21.5187853,0.08125,17.81818182,23.32850298,1.46764706
2020-08-15,432.24878045,100.23809524,81.95606205,11.54943988,18.01866371,19.79927434,21.90307134,0.20916667,13.79166667,15.46077844,1.2552381
2020-08-16,417.78277705,80.47619048,84.609187,5.91321343,13.60659093,22.66044115,21.27823363,0.01916667,13.25,9.53614704,1.47238095
2020-08-17,382.54811469,109.7826087,84.4273128,5.88722769,16.42623637,26.98489042,20.72373853,0.25416667,9.41666667,14.62063734,1.82956522
2020-08-18,448.91420781,83.625,78.79845833,16.66386156,19.72048459,15.14783458,22.14607639,0.03875,15.45833333,18.93045208,1.65833333
2020-08-19,511.55478075,116.20833333,81.51661806,10.22520995,22.9641338,23.11822784,21.46619444,0.13583333,12.20833333,16.01723554,1.70458333
2020-08-20,448.08154944,98.84210526,83.11318295,13.33681378,23.61880264,23.33894642,21.26867675,0.34375,11.66666667,14.19511133,1.99263158
2020-08-21,375.41422146,66.56521739,81.48712657,10.97905686,20.95578067,21.78574158,21.58149754,0.0175,12.20833333,16.01723554,2.12956522
2020-08-22,462.89919553,127.66666667,87.60014583,12.33370824,27.14944339,20.42873103,19.727,0.22916667,16.20833333,13.85687271,1.36333333
2020-08-23,393.29792284,99.5,84.46296528,10.01171811,20.05063181,19.47228384,20.13060417,0.065,12.0,19.85788057,1.6425
2020-08-24,650.61511622,169.35,84.1911003,21.43683019,32.34934238,20.47777961,20.43758963,0.05916667,24.17391304,23.61520583,1.192
2020-08-25,439.7154197,215.5,81.28989831,9.65345738,25.64621072,31.80800018,20.84540638,0.855,17.0,10.55086292,2.065
2020-08-26,379.40266891,153.22222222,84.44596492,14.43757662,23.43020417,17.60630549,20.29127895,0.29,14.75,15.48260029,1.88555556
2020-08-27,368.67289193,114.2173913,83.52736301,15.0148534,21.01727829,18.34416664,20.70194886,0.01208333,18.66666667,14.68610288,1.96478261
2020-08-28,346.94372808,87.16666667,77.99336806,13.96393104,22.53021864,21.82661539,21.83083333,0.21166667,14.16666667,25.83327148,2.08666667
2020-08-29,479.00573908,98.9375,74.97944374,22.34607536,28.05841577,18.07439949,21.22110499,0.00125,21.33333333,27.75738911,1.81125
2020-08-30,463.16399567,86.0,78.91984387,12.59074471,21.5921389,22.94655783,20.24005726,0.01666667,16.33333333,19.90152426,2.15181818
2020-08-31,391.79646638,196.53333333,77.51654896,18.86573985,25.18286696,24.00927693,20.05458177,0.015,18.66666667,15.53715491,1.50333333
2020-09-01,528.51930687,172.5,82.42491706,18.76412209,31.63218086,25.67692844,20.0907756,0.19458333,21.45833333,12.72213667,1.271875
2020-09-02,529.49073369,140.79166667,83.57194444,18.56864907,31.32023456,19.72570148,20.06019445,0.03125,17.91666667,9.38339412,1.16291667
2020-09-03,619.64676652,165.5,86.74778919,27.26117598,28.1677623,15.90808747,19.43707434,0.19375,20.29166667,14.09691302,1.55833333
2020-09-04,541.20065061,65.0,87.18871412,24.31597795,25.23768909,25.38932544,20.43654788,0.02458333,16.30434783,15.66808599,4.2
2020-09-05,391.3975857,131.9,73.99165886,7.95213025,22.50584368,28.68524098,22.68158762,0.24875,13.20833333,14.80612304,1.576
2020-09-06,297.70256392,161.46666667,78.52826042,3.28457631,12.84524733,39.45140295,21.34741421,0.25541667,7.20833333,8.85966979,1.91266667
2020-09-07,419.82964847,147.45833333,82.60970139,21.17782627,25.92511644,18.91491369,20.39336806,0.14333333,13.875,15.80281217,1.58291667
2020-09-08,391.90108672,183.21052632,83.72939578,11.00373947,31.84867225,18.1152733,19.28478336,0.15083333,17.95652174,10.67088308,1.06578947
2020-09-09,395.73454494,124.44444444,79.44351291,17.97227609,28.93870184,21.62224633,20.91275204,0.00083333,19.63636364,22.74927527,1.79111111
2020-09-10,418.79911742,104.54166667,78.70266667,11.52110342,25.9171795,25.34176319,22.04886111,0.24458333,16.33333333,20.58891244,1.87833333
2020-09-11,460.32222396,104.04545455,79.3607822,11.29176974,24.49677157,26.55162801,22.54803113,0.04416667,17.69565217,23.13115759,1.66181818
2020-09-12,484.80308976,178.0,84.56210204,9.06107463,20.96522979,31.16219396,20.74751379,0.32958333,19.125,13.26768284,1.79428571
2020-09-13,398.5646362,98.5,77.00080455,5.77263495,16.14065515,27.34457996,22.75383937,0.0525,18.54166667,20.55617967,2.356
2020-09-14,387.08843057,82.95833333,73.29849306,11.08702669,21.84126344,24.36079171,22.70041667,0.00208333,23.95833333,22.2037291,1.91333333
2020-09-15,456.98152504,117.34782609,79.99432352,17.89614237,22.62174034,23.15092689,21.54545441,0.11666667,28.66666667,22.37830387,1.54478261
2020-09-16,389.99938731,145.04166667,80.61304861,16.89140665,21.48844148,16.8563599,20.52502778,0.0575,19.875,11.91472834,1.46958333
2020-09-17,570.49624068,160.76190476,83.89159402,29.99994968,27.7408047,13.13684305,19.58464441,0.11166667,25.65217391,32.53637355,0.89666667
2020-09-18,521.97545382,180.0,85.45588072,20.69436897,27.23965663,19.56220623,20.46104795,0.26,23.875,19.71603857,1.3075
2020-09-19,412.85661098,88.47058824,81.85774769,10.21041061,22.35577818,24.57333553,21.11166667,0.05041667,19.20833333,17.94846898,2.05
2020-09-20,402.64129921,123.86956522,86.41275802,7.60740662,19.28426592,21.78574158,20.29403665,0.15958333,16.375,16.03905738,1.38217391
2020-09-21,528.44279103,187.79166667,78.82115972,11.70509366,28.30322318,32.31483545,21.8116875,0.0675,21.33333333,17.8175379,1.42916667
2020-09-22,453.99252237,100.0,76.02918458,10.95145006,24.85460561,28.20293,22.62937027,0.0725,15.125,29.71044439,2.32333333
2020-09-23,398.77176326,83.85,74.36011257,10.98976799,23.38685262,11.18307485,22.94128911,0.02458333,13.04166667,50.73579376,1.9015
2020-09-24,348.22617942,94.83333333,76.53818343,7.37893657,17.96419416,,22.81549809,0.07333333,14.0,,1.99083333
2020-09-25,356.558106,121.5,70.01278472,7.81874192,19.12789318,,23.10320833,0.00583333,14.375,,1.9125
2020-09-26,416.01644992,80.16666667,83.942875,11.39719977,21.2070677,,20.44094445,0.10791667,17.04166667,,1.73916667
2020-09-27,385.47374439,105.33333333,80.55829861,6.95890797,14.90444237,,21.29070833,0.00291667,14.5,,1.68541667
2020-09-28,443.45625256,101.29166667,75.55080556,15.41425694,20.66655613,24.85781726,22.08002083,0.00541667,17.45833333,25.03402263,1.83333333
2020-09-29,750.96097243,194.66666667,74.5994375,14.13624942,38.24639991,20.49412913,21.83938194,0.0175,21.08333333,23.4148416,1.82166667
2020-09-30,492.28900729,136.33333333,80.04756944,11.87533727,24.75710813,24.63873363,20.95325694,0.27375,16.875,20.59982336,1.555
2020-10-01,373.72263402,66.33333333,76.28704861,6.53028901,17.11470579,33.03421453,22.53522917,0.00875,14.70833333,21.04717122,2.21541667
2020-10-02,490.3561973,146.91666667,79.75293056,11.7180993,32.10781788,28.62801764,20.49409028,0.12958333,19.75,25.95708675,1.78583333
2020-10-03,676.87476442,117.95833333,89.58171528,23.62664312,35.90651275,13.58645497,18.70215278,0.61875,24.41666667,31.19432997,1.26625
2020-10-04,457.82048026,195.625,82.2116875,4.2227354,19.00544638,34.13780744,20.8205,0.22416667,13.08333333,15.91903723,1.33
2020-10-05,645.38208809,180.0,77.83827778,9.63098751,29.57550088,29.03675576,21.19013194,0.31791667,14.70833333,15.46077844,1.54833333
2020-10-06,529.71686705,106.25,83.40236111,9.69224945,25.24108952,26.24916181,20.37234028,0.10833333,18.0,24.02585331,1.51541667
2020-10-07,563.02615819,109.04166667,80.39390278,18.9264169,24.86361194,23.64958739,21.9005,0.0,22.33333333,32.42726432,1.74875
2020-10-08,397.17009077,56.33333333,79.37071528,5.50166695,21.42888481,37.19516855,22.03320833,0.0,18.20833333,11.73825602,2.33
2020-10-09,497.34601762,72.83333333,77.06368056,11.76581769,27.40269158,31.44831064,22.36868056,0.0175,20.04166667,19.48690918,1.98541667
2020-10-10,502.69549592,82.33333333,72.89549306,9.11696057,22.88525794,33.4102536,23.47757639,0.0,18.625,28.03016219,2.27833333
2020-10-11,520.29194557,99.5,65.43256944,9.07635945,22.14843818,35.7972842,23.69111111,0.0,19.08333333,36.91165383,1.52208333
2020-10-12,419.3586753,79.75,77.44882639,3.57747156,13.88522242,39.27973294,22.03013194,0.00083333,15.25,16.49731617,1.86208333
2020-10-13,717.90605569,181.25,82.37386806,11.1964325,36.0516578,34.05605982,19.94177778,0.1775,20.45833333,9.0015118,1.67958333
2020-10-14,545.30733134,80.79166667,81.19393056,7.4789799,23.54870137,29.87875628,21.18313194,0.0,18.375,8.71782779,2.18916667
2020-10-15,496.94138047,71.0,94.85711111,9.54646361,18.91426159,28.36642525,18.91614286,0.00291667,16.58333333,9.89620751,1.17666667
2020-10-16,511.58263942,,,7.17632961,22.44136871,28.03125999,,0.0,21.79166667,11.48920233,
2020-10-17,571.0512395,,,13.22662609,25.65019094,25.0147727,,0.0,23.79166667,24.97510364,
2020-10-18,479.67298852,,,13.41743343,28.37816582,24.8185784,,0.0,21.54166667,33.43106927,
2020-10-19,,,,24.6213116,41.00891187,17.2896223,,0.0,28.5,29.40493854,
2020-10-20,,,,20.68549754,27.62511958,23.42886881,,0.0,20.25,31.93627276,
2020-10-21,,60.0,71.54902795,14.142857,24.73038264,24.82675316,24.18479451,0.00375,21.54166667,37.22807061,2.34384615
2020-10-22,,102.08333333,78.20195139,7.21963917,22.06002701,33.37755455,22.7166875,0.0,17.54166667,21.01443845,1.71916667
2020-10-23,374.8081841,130.125,75.72134028,11.62344684,29.90786543,32.83802024,22.26646955,0.43916667,17.08333333,30.09232671,2.13041667
2020-10-24,526.46368297,184.58333333,89.51733333,15.51298228,32.81895422,24.09919932,19.09782639,0.16083333,20.54166667,28.4556882,0.96833333
2020-10-25,607.3958358,181.625,88.89846528,18.47989386,26.96448824,20.07721626,19.55874306,0.06791667,20.66666667,36.63888074,0.98708333
2020-10-26,437.23986502,129.625,81.14680556,19.72937073,20.14289784,20.55952723,21.56971528,0.0,15.16666667,29.52495869,2.04
2020-10-27,397.60011595,150.08333333,82.35940278,18.12186308,21.21829538,21.07453726,20.67851389,0.15583333,17.875,36.85709921,1.78125
2020-10-28,568.24495896,152.5,81.03365972,21.03084973,26.61263782,21.38517823,21.25364583,0.0,22.04166667,28.76119406,1.45625
2020-10-29,605.90043763,166.75,84.01826389,21.18230797,30.82415579,17.93542853,20.45670833,0.07375,16.79166667,32.77641387,1.72916667
2020-10-30,618.87955688,137.79166667,83.28286806,20.56055138,28.63963847,19.38236146,21.19333333,0.00416667,18.29166667,20.94897291,1.26166667
2020-10-31,386.2725377,129.25,85.94886111,6.3698929,17.76366285,28.20293,20.21921528,0.35875,9.875,12.49300728,1.32
2020-11-01,392.35678753,184.41666667,85.40991667,3.28110644,14.49956405,27.5734733,20.16469444,0.21208333,8.0,11.0091217,1.39916667
2020-11-02,398.8362102,172.45833333,80.02902083,4.80729432,10.9226806,27.77784236,21.84795139,0.00125,10.5,12.85306775,1.80833333
2020-11-03,364.4198704,90.91666667,84.00463889,7.81233364,15.37739978,21.25438203,20.93342361,0.15375,8.75,18.46128238,1.99916667
2020-11-04,373.05189745,83.125,81.37164583,11.74988009,15.74408203,16.79913657,21.42316667,0.02625,10.54166667,28.76119406,1.99166667
2020-11-05,465.97752712,131.91666667,86.43834028,14.55396306,20.82136185,16.64381608,20.47250694,0.05625,21.5,23.50212898,1.50125
2020-11-06,449.4719343,99.29166667,88.90505556,11.05202132,21.76240326,17.08525325,20.12795833,0.05416667,19.79166667,19.6396621,1.20083333
2020-11-07,467.36397131,113.20833333,84.71963194,17.95134352,20.50951741,21.27890632,20.9095,0.40291667,22.375,25.57520443,1.56458333
2020-11-08,479.59582075,181.54166667,83.81865278,7.88016739,19.48845622,19.99546863,20.86699306,0.0325,21.125,32.32906601,1.48708333
2020-11-09,642.48483761,134.41666667,86.60536806,18.71605998,22.62480386,15.53204841,19.76805556,0.02833333,21.95833333,18.29761853,1.31625
2020-11-10,497.03331918,109.16666667,84.56917163,15.42463568,23.46017476,14.05241643,20.45056945,0.13833333,20.625,19.47599825,1.64666667
2020-11-11,451.58024114,163.95833333,90.83498611,21.3058488,32.20892972,16.9871561,19.24427778,0.1175,20.58333333,23.3711979,1.06916667
2020-11-12,486.39289866,146.29166667,88.46625694,21.94415756,28.61296782,16.27595178,20.04145833,0.08833333,21.41666667,18.74496638,1.26708333
2020-11-13,423.36807689,121.58333333,85.59861594,14.67439085,27.47014149,25.83224893,20.49043515,0.61833333,19.20833333,20.55617967,1.46208333
2020-11-14,411.89914382,229.54166667,84.01304861,8.90026681,23.86144859,19.70117719,20.37933333,0.11291667,13.875,10.15806968,1.71833333
2020-11-15,482.52921775,199.58333333,82.99115972,14.62548205,20.21032551,25.03112222,20.40165972,0.43416667,17.16666667,13.529545,1.66583333
2020-11-16,257.86378281,118.375,85.23988889,5.25246619,14.71112158,21.8674892,20.5379375,0.07083333,16.04166667,16.2790977,1.5525
2020-11-17,348.03350641,115.91666667,89.00982639,17.13751225,24.94053544,12.64635731,19.68468056,0.01166667,20.54166667,28.04107311,1.31
2020-11-18,271.34922318,150.33333333,88.50372222,10.50536018,19.69994099,15.70371841,19.76948611,0.13458333,15.29166667,20.87259645,1.39625
2020-11-19,242.19974813,70.58333333,83.18716667,11.05235082,17.27661215,16.44762179,21.02309722,0.005,12.625,19.19231424,2.11
2020-11-20,376.31045155,148.75,84.80804861,22.78096463,19.4750347,12.65453207,20.489375,0.1,16.29166667,29.16489822,1.40833333
2020-11-21,486.25276046,150.04166667,82.44138889,10.81251309,24.53425464,27.15656042,21.30484722,0.01791667,18.125,21.55998462,1.58125
2020-11-22,260.60313586,80.41666667,82.41329167,7.72337736,15.31654225,19.08807002,21.70484028,0.035,12.875,30.6924275,2.02875
2020-11-23,283.27930254,82.20833333,80.75700695,12.19059507,17.2262148,19.18616716,22.2281875,0.00083333,16.0,29.42676038,1.96791667
2020-11-24,408.8932173,91.66666667,83.24714583,16.90263392,21.68584659,18.00900139,21.65888889,0.00666667,19.33333333,33.59473312,1.74166667
2020-11-25,402.31864551,103.0,81.6725,17.89387194,20.15732448,17.25692325,21.64476389,0.00291667,14.09090909,31.63076691,1.71125
2020-11-26,356.98371346,104.45833333,80.79346528,14.8240665,20.71380956,18.28694331,21.98157639,0.00458333,11.125,29.339473,1.89
2020-11-27,392.76422007,125.66666667,83.65846528,19.45471005,20.55882295,18.79377857,20.74777083,0.28166667,13.875,18.63585715,1.57833333
2020-11-28,634.33637737,157.83333333,85.689625,17.77266797,35.63069405,19.90554625,19.90079861,0.13791667,13.08333333,21.51634093,1.43375
2020-11-29,437.39538971,148.95833333,82.41113195,7.46427958,23.65944886,27.05028851,21.45255556,0.00708333,8.83333333,22.04006525,1.91458333
2020-11-30,557.69512234,169.25,86.62222917,19.63621865,29.7675938,21.49145014,20.50630556,0.03708333,13.125,13.55136685,1.68958333
2020-12-01,706.16824905,135.70833333,81.84378472,30.02976301,27.32210529,20.09356578,20.67335417,0.09,17.83333333,30.19052502,1.90333333
2020-12-02,677.06947412,162.33333333,88.91325,25.34929964,29.45112495,14.5347274,19.71863194,0.13333333,14.25,20.1961192,1.19791667
2020-12-03,528.18268487,111.57142857,82.53890079,13.73388703,25.01945047,19.57038099,20.78615377,0.11,8.54166667,22.50923495,1.50095238
2020-12-04,360.07990884,173.0,81.23095328,14.65669997,18.18232309,20.91921677,21.45557523,0.00041667,10.41666667,33.03827603,1.255625
2020-12-05,396.75058102,126.1,81.76524549,13.90819841,16.63180564,21.45057632,21.75137851,0.01291667,11.375,44.80025144,1.432
2020-12-06,337.12413125,78.93333333,82.67397169,6.51917506,15.79112391,22.16178065,22.11780429,0.025,9.25,22.10553079,2.04133333
2020-12-07,463.9593979,97.84615385,84.74573308,18.82047817,19.87993652,18.13979759,21.44469876,0.00208333,16.25,35.71145226,1.50307692
2020-12-08,395.93328306,98.13636364,82.79945674,12.2656663,15.70327142,19.20251669,21.72479213,0.01875,12.04166667,27.01544632,1.94954545
2020-12-09,409.08846155,104.58333333,83.72629861,16.23785395,21.4626797,14.92711599,21.39136806,0.005,12.33333333,27.41915048,1.84916667
2020-12-10,482.93548927,109.1,78.41622864,29.72282473,20.07843855,8.35460709,21.79610189,0.0,16.15789474,33.06009787,2.0885
2020-12-11,441.75901285,106.68181818,79.73945734,10.43450524,19.81394155,27.85958998,21.70842708,0.00166667,16.625,39.89033592,1.81681818
2020-12-12,456.96506746,80.79166667,81.163125,13.45733954,20.80573084,19.97911911,21.81829167,0.00166667,8.75,35.19863886,1.78458333
2020-12-13,517.83967005,130.27272727,79.59595789,15.52061703,21.17477145,20.63310009,21.35375739,0.00041667,9.0,56.69315794,1.71
2020-12-14,497.3609487,106.0,79.13801644,17.38982682,23.52556506,21.73669301,21.73010432,0.00583333,12.66666667,53.13619691,1.68541667
2020-12-15,431.13411558,81.61904762,81.99329692,9.16300923,21.39500802,23.92752931,21.67166419,0.02083333,8.0952381,33.0710088,2.12142857
2020-12-16,461.88202138,91.52173913,82.27845697,13.60324293,24.30634752,20.2407115,21.53893141,0.07041667,10.25,42.70535415,2.0073913
2020-12-17,473.52778999,80.5,94.77256224,18.35721156,26.59304226,4.43889594,19.20339783,0.0075,16.125,31.19900608,1.31833333
2020-12-18,,,,,,,,0.0,,,
2020-12-19,,,,,,,,0.0,,,
2020-12-20,,,,,,,,0.0,,,
2020-12-21,,,,,,,,0.0,,,
2020-12-22,,,,,,,,0.0,,,
2020-12-23,,59.0,50.3900303,,,,26.65644445,0.0,,,3.44
