Fecha,CO,DViento,HAire10,HAire2,NO,NO2,NOx,P,PLiquida,PM10,PM2.5,RGlobal,SO2,TAire10,TAire2,VViento
2013-01-05,3308.33333333,,,57.62083333,22.375,16.54166667,39.16666667,,0.0,,35.875,159.20416667,,,24.125,
2013-01-06,2062.5,,,56.35833333,8.5,12.5,21.0,,0.0,,31.20833333,163.42916667,,,23.90708333,
2013-01-07,2087.5,,,51.85,11.0,13.79166667,24.875,,0.0,,30.0,173.9,,,23.88625,
2013-01-08,2470.83333333,,,47.3125,27.66666667,18.95833333,46.54166667,,0.0,,30.54166667,171.7875,,,24.24125,
2013-01-09,2658.33333333,,,47.99583333,37.79166667,20.04166667,57.875,,0.0,,35.25,153.9375,,,23.98291667,
2013-01-10,2570.83333333,,,50.9625,27.375,16.54166667,43.70833333,,0.0,,34.54166667,172.16666667,,,24.54791667,
2013-01-11,2645.83333333,,,51.02916667,22.625,21.75,44.04166667,,0.0,,35.66666667,160.37083333,,,24.5825,
2013-01-12,2841.66666667,,,56.375,25.16666667,22.875,47.83333333,,0.0,,39.83333333,147.625,,,23.6275,
2013-01-13,2462.5,,,63.72916667,8.54166667,18.95833333,27.41666667,,0.0,,33.95833333,71.225,,,22.20416667,
2013-01-14,2775.0,,,64.075,21.75,18.91666667,40.625,,0.08333333,,39.17391304,133.36666667,,,22.57166667,
2013-01-15,2052.17391304,,,66.8,27.04166667,20.20833333,47.25,,0.0,,41.91666667,108.80416667,,,21.69041667,
2013-01-16,1291.66666667,,,66.88333333,27.66666667,20.29166667,47.83333333,,0.0,,44.79166667,96.94166667,,,21.91208333,
2013-01-17,1208.33333333,,,62.42916667,23.33333333,20.08333333,43.29166667,,0.0,,43.875,136.72083333,,,22.85291667,
2013-01-18,1329.16666667,,,63.2125,26.41666667,19.625,46.04166667,,0.0,,47.58333333,121.40416667,,,22.80833333,
2013-01-19,1270.83333333,,,63.4,23.25,19.79166667,42.91666667,,0.04166667,,41.25,144.225,,,22.57458333,
2013-01-20,983.33333333,,,68.12916667,12.25,16.58333333,28.83333333,,0.02083333,,39.29166667,87.3875,,,22.19291667,
2013-01-21,1383.33333333,,,66.4625,26.66666667,22.54166667,49.08333333,,0.125,,44.33333333,100.21666667,,,23.02333333,
2013-01-22,1504.16666667,,,67.19583333,25.45833333,27.125,52.625,,0.22916667,,48.375,87.88333333,,,22.89416667,
2013-01-23,1337.5,,,64.95833333,24.375,19.125,43.5,,0.02083333,,38.79166667,84.94583333,,,22.88416667,
2013-01-24,1416.66666667,,,65.80416667,29.29166667,17.20833333,46.375,,0.0,,37.875,127.92083333,,,22.76958333,
2013-01-25,1558.33333333,,,66.825,33.95833333,19.5,53.375,,0.0,,43.04166667,96.09583333,,,21.83125,
2013-01-26,1875.0,,,64.4375,49.29166667,20.25,69.45833333,,0.0,,51.04347826,103.13333333,,,22.22875,
2013-01-27,1062.5,,,59.62916667,10.16666667,13.70833333,23.875,,0.0,,33.625,175.98333333,,,24.18041667,
2013-01-28,1262.5,,,54.47083333,21.875,14.79166667,36.66666667,,0.02083333,,34.38095238,189.77083333,,,25.04125,
2013-01-29,1454.16666667,,,60.90416667,23.33333333,18.66666667,41.95833333,,0.08333333,,43.04166667,156.08333333,,,24.13375,
2013-01-30,1516.66666667,,,61.8375,26.0,17.95833333,43.625,,0.0,,44.47368421,169.63333333,,,24.42416667,
2013-01-31,1554.16666667,,,63.95833333,25.70833333,19.125,44.91666667,,0.0,,42.7826087,90.68333333,,,23.32583333,
2013-02-01,2091.66666667,,,69.75,54.20833333,21.0,75.20833333,,0.0625,,52.08333333,81.22916667,,,21.33,
2013-02-02,2233.33333333,,,80.42916667,48.45833333,27.08333333,75.41666667,,0.66666667,,54.0,47.3,,,19.57375,
2013-02-03,2016.66666667,,,77.32916667,48.625,18.125,66.45833333,,0.97916667,,52.375,115.07916667,,,20.45166667,
2013-02-04,2112.5,,,69.04166667,52.2173913,19.04347826,71.0,,0.16666667,,51.17391304,111.0,,,21.73291667,
2013-02-05,2037.5,,,72.64166667,50.75,23.70833333,74.20833333,,0.41666667,,50.42105263,75.97916667,,,21.01125,
2013-02-06,1983.33333333,,,70.50833333,42.54166667,21.625,64.41666667,,0.25,,52.76470588,98.20833333,,,21.37416667,
2013-02-07,1683.33333333,,,62.45416667,26.20833333,20.125,46.04166667,,0.0,,41.22222222,154.69583333,,,22.94166667,
2013-02-08,1913.63636364,,,77.88636364,41.18181818,21.31818182,62.31818182,,0.09375,,42.81818182,77.18636364,,,20.36409091,
2013-02-09,1779.16666667,,,64.65833333,29.58333333,21.33333333,50.83333333,,,,43.25,176.15833333,,,22.32,
2013-02-10,1270.83333333,,,73.98333333,7.0,19.33333333,26.04166667,,,,33.41666667,83.19166667,,,20.27791667,
2013-02-11,1770.83333333,,,68.94166667,30.29166667,19.66666667,49.95833333,,0.06666667,,35.66666667,125.9125,,,19.62846154,
2013-02-12,1720.83333333,,,62.225,25.83333333,23.04166667,48.75,,0.14583333,,39.875,121.60833333,,,21.54916667,
2013-02-13,1991.66666667,,,60.45833333,39.25,24.08333333,63.20833333,,0.125,,46.54166667,174.39166667,,,21.95,
2013-02-14,1870.83333333,,,65.7875,23.625,26.41666667,49.75,,0.20833333,,47.95833333,80.95,,,21.25083333,
2013-02-15,2066.66666667,,,60.19166667,26.16666667,27.91666667,54.125,,0.0,,49.29166667,116.91666667,,,22.39083333,
2013-02-16,1950.0,,,61.25833333,19.95833333,24.66666667,44.66666667,,0.0,,54.58333333,152.2125,,,23.34541667,
2013-02-17,1420.83333333,,,71.34166667,12.625,17.91666667,30.5,,0.10416667,,43.91666667,70.77083333,,,20.72041667,
2013-02-18,1812.5,,,58.45416667,33.66666667,20.29166667,53.75,,0.0,,43.58333333,157.72083333,,,22.99083333,
2013-02-19,1779.16666667,,,57.01666667,24.20833333,19.58333333,43.625,,0.0,,39.25,199.69166667,,,24.11875,
2013-02-20,1787.5,,,53.09166667,21.95833333,20.70833333,42.41666667,,0.04166667,,29.54166667,143.2875,,,23.97791667,
2013-02-21,2087.5,,,65.1625,24.58333333,22.29166667,46.83333333,,0.0,,43.0,100.05833333,,,22.98333333,
2013-02-22,2129.16666667,,,63.35,30.20833333,19.58333333,49.5,,0.41666667,,35.41666667,160.90416667,,,23.39291667,
2013-02-23,2100.0,,,60.01666667,19.83333333,19.91666667,39.70833333,,0.04166667,,41.16666667,190.15416667,,,24.57875,
2013-02-24,1704.16666667,,,68.50833333,5.75,17.58333333,22.70833333,,0.5625,,36.95833333,115.13333333,,,22.77833333,
2013-02-25,2237.5,,,59.35833333,32.125,21.875,54.0,,0.0,,44.33333333,175.0375,,,24.09708333,
2013-02-26,2408.33333333,,,64.77083333,25.33333333,24.25,49.625,,0.08333333,,49.20833333,125.79166667,,,23.7825,
2013-02-27,1509.09090909,,,61.2625,29.83333333,19.29166667,48.95833333,,0.16666667,,35.82608696,189.84166667,,,24.00458333,
2013-02-28,995.83333333,,,62.20416667,29.0,20.20833333,49.16666667,,0.02083333,,34.79166667,147.54166667,,,23.78041667,
2013-03-01,,,,,34.875,25.0,59.91666667,,,,36.75,,,,,
2013-03-02,,,,,30.875,19.625,50.41666667,,,,33.95833333,,,,,
2013-03-03,,,,,9.04166667,14.16666667,23.29166667,,,,29.04166667,,,,,
2013-03-04,,,,,25.08333333,18.70833333,43.70833333,,,,37.0,,,,,
2013-03-05,,,,,25.0,16.66666667,41.66666667,,,,38.2173913,,,,,
2013-03-06,,,,,27.52173913,18.17391304,45.65217391,,,,40.20833333,,,,,
2013-03-07,,,,,26.125,16.95833333,42.95833333,,,,45.875,,,,,
2013-03-08,,,,,23.41666667,16.79166667,40.16666667,,,,43.125,,,,,
2013-03-09,,,,,19.04166667,20.75,39.75,,,,47.83333333,,,,,
2013-03-10,,,,,9.79166667,12.29166667,22.04166667,,,,39.08333333,,,,,
2013-03-11,,,,,28.25,15.45833333,43.75,,,,36.70833333,,,,,
2013-03-12,,,,,27.25,19.0,46.08333333,,,,34.52173913,,,,,
2013-03-13,,,,,28.375,20.54166667,48.91666667,,,,41.83333333,,,,,
2013-03-14,,,,,47.5,17.54166667,64.95833333,,,,50.625,,,,,
2013-03-15,,,,,34.20833333,17.25,51.5,,,,40.75,,,,,
2013-03-16,,,,,27.58333333,16.16666667,43.83333333,,,,38.08333333,,,,,
2013-03-17,,,,,13.91666667,13.41666667,27.33333333,,,,30.66666667,,,,,
2013-03-18,,,,,43.875,25.04166667,68.875,,,,40.0,,,,,
2013-03-19,,,,,36.95833333,22.20833333,59.08333333,,,,45.25,,,,,
2013-03-20,,,,,41.375,19.45833333,60.58333333,,,,47.16666667,,,,,
2013-03-21,,,,,42.66666667,16.41666667,58.95833333,,,,39.41666667,,,,,
2013-03-22,,,,,48.41666667,19.0,67.16666667,,,,45.54166667,,,,,
2013-03-23,,,,,30.95833333,15.33333333,46.20833333,,,,44.79166667,,,,,
2013-03-24,,,,,25.38888889,9.72222222,34.66666667,,,,46.57142857,,,,,
2013-03-25,,,,,,,,,,,,,,,,
2013-03-26,,,,,,,,,,,,,,,,
2013-03-27,,,,,33.13333333,20.46666667,53.73333333,,,,42.53333333,,,,,
2013-03-28,,,,,14.41666667,12.04166667,26.58333333,,,,39.83333333,,,,,
2013-03-29,,,,,4.875,6.25,11.04166667,,,,31.95833333,,,,,
2013-03-30,,,,,19.25,16.79166667,35.95833333,,,,33.75,,,,,
2013-03-31,,,,,9.83333333,8.91666667,18.79166667,,,,26.79166667,,,,,
2013-04-01,1007.175,28.53160163,54.57317708,,31.05868054,16.23817117,47.29686196,,,,,158.07852113,,25.0058325,,3.21002171
2013-04-02,978.53333333,58.18959529,63.96140667,,25.286284,17.59476871,42.88098321,,,,,132.1974075,,23.29258083,,3.03048118
2013-04-03,911.69583333,19.02862113,62.74108708,,25.86768254,14.87607029,40.75763988,,,,,150.694746,,23.75340333,,3.17541513
2013-04-04,1050.12916667,14.22408017,60.0787975,,31.10816088,15.90652729,46.97418792,,,,,182.93778425,,24.13575708,,2.8312965
2013-04-05,1255.39166667,61.39486713,62.15009292,,29.21776413,20.44053196,49.6480075,,,,,132.1809235,,23.7949075,,2.6662555
2013-04-06,1300.25,56.0695793,66.5207575,,26.2126803,19.8956805,46.10868,,,,,80.5104491,,22.9941115,,3.09654663
2013-04-07,682.5875,78.91516538,60.61810667,,11.26130821,11.70692083,22.96710729,,,,,194.18000567,,24.3779575,,2.84578261
2013-04-08,1193.33333333,27.84494871,62.07600792,,26.70820629,17.723241,44.42942083,,,,,160.68870554,,24.30998875,,3.62004229
2013-04-09,1064.45,57.2190575,57.93564292,,21.17647075,19.1148265,40.29030167,,,,,176.02925913,,24.88611708,,2.74910167
2013-04-10,1241.05833333,48.76430079,63.69201583,,24.98244292,20.28907204,45.26892333,,,,,130.51202513,,23.60831042,,2.99931917
2013-04-11,1417.66666667,170.362351,65.89523083,,29.37652817,26.05247633,55.42871392,,,,,158.61370321,,22.84094917,,2.09527053
2013-04-12,1665.8875,73.03145867,63.48423667,,40.32155083,22.86438708,63.18463,,,,,141.91536954,,23.84429958,,3.246676
2013-04-13,1350.85833333,38.4344355,59.41132375,,24.94853358,20.4260205,45.37528208,,,,,148.79300379,,24.56279792,,3.29549296
2013-04-14,940.35,69.25459108,65.80953292,,12.41696279,14.34595771,26.74848417,,,,,115.44033425,,23.82714583,,2.83784116
2013-04-15,1434.50869565,62.73193348,65.58648957,,28.86506635,19.22764774,48.10016522,,,,,124.1482013,,23.59773652,,2.82089619
2013-04-16,1389.0375,63.88962517,59.68270875,,33.4430665,16.57053221,49.91279958,,,,,176.13926108,,24.4454575,,2.40136863
2013-04-17,1198.10416667,88.23191421,62.85443292,,23.38498883,19.06223363,42.44582258,,,,,114.92518429,,23.35980375,,2.93045917
2013-04-18,1785.22916667,170.12298146,71.94480833,,43.84482721,25.74103,69.56822271,,,,,98.20630038,,21.31170708,,1.78600423
2013-04-19,1904.55833333,187.24397942,72.95907375,,57.43982708,19.72129667,77.14639958,,,,,77.76500017,,20.55946167,,1.86578554
2013-04-20,1532.24166667,159.15807708,68.80646458,,41.80996367,20.62917721,62.45723958,,,,,131.93962813,,20.88241208,,2.0241123
2013-04-21,1050.13333333,185.51406467,73.50364625,,21.37756925,14.62343763,36.00392417,,,,,127.55573496,,20.93596083,,1.92629217
2013-04-22,1427.22083333,141.732315,69.77236167,,39.20346767,20.00575788,59.19700333,,,,,158.25594329,,21.8294025,,2.13679833
2013-04-23,1298.35,140.03309178,64.55309542,,23.25591392,21.36505833,44.60896879,,,,,150.19629204,,22.73946125,,2.17044495
2013-04-24,1432.00833333,42.64337804,62.07922417,,32.52205921,14.52435196,47.066511,,,,,146.42869588,,23.02648167,,2.95989145
2013-04-25,1309.97826087,73.15015474,59.68668522,,24.82312839,14.13875526,38.96024174,,,,,165.04464,,23.86083913,,2.670056
2013-04-26,1809.1,155.17215554,65.469705,,41.60807504,23.82395167,65.426342,,,,,132.40217288,,21.9895525,,2.226009
2013-04-27,1727.94166667,228.80559792,66.88669625,,40.58542921,19.00797442,59.59921292,,,,,172.43740625,,21.804155,,2.27872367
2013-04-28,1202.8875,81.22152954,65.91709417,,15.03098381,13.99885454,28.94151583,,,,,190.38444263,,22.25802125,,2.4893579
2013-04-29,1756.58333333,54.86746058,72.26465375,,38.56465646,15.889879,54.46408625,,,,,111.44679283,,21.15513875,,3.02741704
2013-04-30,2109.8125,181.15425258,68.05704958,,45.60540421,20.93772129,66.47514042,,,,,165.29204692,,22.07820625,,2.08385742
2013-05-01,1594.2875,252.9174665,71.54228583,,28.69136596,17.56125008,46.25813708,,,,,97.09777908,,21.64852375,,1.41427362
2013-05-02,1952.29583333,148.55529161,70.18975417,,48.77379375,21.55669025,70.33263833,,,,,82.06111029,,21.51608625,,1.91346675
2013-05-03,1985.7125,183.14248821,66.68711792,,41.04040725,21.10454875,62.20550621,,,,,159.06111017,,21.9671125,,2.37148983
2013-05-04,2510.78333333,159.36230004,65.38406208,,52.47555608,18.61754635,71.05045333,,,,,199.64611779,,22.19066083,,2.00802629
2013-05-05,1150.375,155.533762,74.56026625,,14.04401629,12.57063704,26.60802046,,,,,135.04481446,,20.28456708,,2.19363793
2013-05-06,1957.0625,106.733558,66.19730167,,43.18503096,17.27081763,60.45582583,,,,,135.47667629,,21.63548792,,2.46153705
2013-05-07,2077.02173913,99.57569139,76.01836565,,46.52004009,16.58260074,63.00860443,,,,,71.52653417,,20.44616826,,2.363754
2013-05-08,2085.94166667,85.988264,67.21366833,,43.02542833,13.345277,56.35361125,,,,,142.46573933,,22.23341958,,2.46560309
2013-05-09,1608.60833333,131.25819958,64.36880875,,35.09629967,15.98821675,51.08959708,,,,,124.86361379,,22.766315,,2.42353074
2013-05-10,1823.40833333,61.28457821,67.67024292,,41.05377213,14.58590271,55.633215,,,,,195.34722033,,22.49229125,,2.90568713
2013-05-11,2033.4375,15.82275021,66.14362833,,35.16861522,8.88881596,44.06456783,,,,,154.81852104,,23.29027208,,3.07341525
2013-05-12,1651.57083333,44.21526446,62.02786583,,14.41583379,7.015926,21.42228108,,,,,165.93185704,,23.77817208,,2.6928829
2013-05-13,1503.59166667,48.98890667,67.69576833,,11.01124146,5.61747454,16.62705933,,,,,155.61986254,,22.84084208,,3.25759643
2013-05-14,1993.35,64.0281502,60.721576,,27.4916943,9.00692995,36.4960276,,,,,171.44956545,,24.5139855,,2.72192395
2013-05-15,2443.96666667,120.50133992,74.48048542,,49.25176271,14.08564806,63.12260504,,,,,83.71462858,,21.125075,,2.24597643
2013-05-16,2658.74583333,197.61342765,69.88809,,63.60291833,18.70116467,79.19187625,,,,,117.33537617,,21.53899792,,1.76623547
2013-05-17,2720.80416667,71.96017017,76.36655833,,44.62306474,27.55538081,72.07413957,,,,,85.4512965,,20.66129042,,1.9000675
2013-05-18,2443.95416667,95.57595671,66.29523042,,34.39038583,14.80478042,49.19206125,,,,,149.66074304,,22.96122708,,2.2581641
2013-05-19,1713.63333333,58.3590337,63.35898208,,13.04410796,7.95708358,20.917223,,,,,155.97185733,,24.13271375,,2.4465087
2013-05-20,2019.12083333,113.51847425,70.36857417,,30.19107371,14.92747013,44.33496992,,,,,104.181509,,21.74553125,,2.79007235
2013-05-21,2587.15,204.67566729,76.31611625,,57.60154817,18.54821804,76.06135875,,,,,111.75388563,,20.74980333,,2.07773314
2013-05-22,2358.02916667,114.07280329,76.51718708,,47.17177,18.6302666,65.81086225,,,,,96.57944,,20.46793375,,1.96796212
2013-05-23,2211.50434783,168.45372339,74.64985,,39.06939422,19.80640596,58.85146435,,,,,129.10558657,,20.83849478,,2.42504921
2013-05-24,1957.07916667,137.58023254,69.20798042,,30.07083229,13.7807065,43.84593808,,,,,160.17889317,,21.83572292,,2.7374386
2013-05-25,2066.85833333,31.05853092,61.63586083,,33.99740788,8.84711858,42.77288208,,,,,193.80388904,,23.574405,,2.82732455
2013-05-26,1656.35,61.87146909,65.96331,,24.65065942,4.76848377,29.20976792,,,,,146.01352138,,22.78164958,,2.83979205
2013-05-27,1794.775,112.08222183,65.61161667,,40.68019891,10.41604495,50.65872522,,,,,110.42034475,,22.84799083,,2.34720025
2013-05-28,1198.1125,104.95394625,65.31854708,,36.29089042,7.69065973,43.94961838,,,,,119.55332767,,22.26900417,,2.68939788
2013-05-29,1704.07916667,110.03340213,70.71173583,,52.35467663,13.83189863,66.122085,,,,,109.24185313,,21.17999417,,2.36732743
2013-05-30,1570.42916667,179.0766275,71.08091875,,46.96852938,13.50206621,60.43845454,,,,,140.88496021,,21.39645708,,1.8895346
2013-05-31,1637.24166667,180.5191685,71.95199,,48.77275588,13.11475633,61.83145,,,,,111.09629329,,20.96104667,,2.22123443
2013-06-01,1727.94166667,122.74027454,69.48210917,,45.109595,12.6834489,57.66842,,,,,153.90943658,,21.42617333,,2.66953411
2013-06-02,1159.9125,96.2545237,59.24431417,,32.4436055,6.01620836,36.81323629,,,,,195.05297013,,23.62875667,,2.80543167
2013-06-03,816.24583333,40.48672483,56.28247667,,12.890631,4.6553849,17.46373708,,,,,148.75541108,,23.88963333,,3.19580046
2013-06-04,1451.1,91.4852797,46.40650417,,43.61513483,10.81645828,54.21826667,,,,,161.33444321,,24.5332625,,2.72358209
2013-06-05,1556.09583333,103.51525004,51.50873833,,42.0205825,15.31117429,57.30716583,,,,,155.44656438,,23.4952925,,3.17241376
2013-06-06,1489.28333333,75.88978178,61.06411542,,35.11428225,11.75144654,46.8514925,,,,,142.33814917,,22.81325792,,3.11061827
2013-06-07,1441.5375,77.54574613,56.68497542,,37.13567208,9.91608804,47.03156375,,,,,184.5164895,,23.89866917,,2.76520142
2013-06-08,1718.40833333,118.07736167,51.97887708,,41.96687375,13.1206705,55.06038417,,,,,160.43315217,,24.33658,,3.0510956
2013-06-09,983.30833333,48.56999179,50.81795125,,14.35817154,6.31722233,20.48860004,,,,,200.85870488,,24.55019708,,2.91914873
2013-06-10,968.9875,23.23822296,55.0778975,,11.230822,5.7324408,16.86736604,,,,,157.69796904,,24.25189792,,2.75641325
2013-06-11,1508.36666667,73.38183379,63.90816,,28.44382013,12.39089108,40.85019763,,,,,151.50018763,,22.85059,,3.32513875
2013-06-12,1747.03333333,101.85332567,64.82828708,,33.43917196,16.21937523,49.64090788,,,,,170.55870471,,23.14592625,,2.6454725
2013-06-13,1761.3625,84.37385763,63.10858875,,29.48050942,15.06446771,44.486132,,,,,172.19740842,,23.48241958,,2.92619877
2013-06-14,1393.81666667,88.1687785,69.06267958,,33.78053048,13.55840552,47.300544,,,,,96.91463808,,22.19196208,,2.7112047
2013-06-15,1727.9375,73.97874033,69.56559083,,57.66181,10.76820042,68.42613917,,,,,146.78259163,,22.35152708,,3.15596591
2013-06-16,821.02083333,105.75133158,61.55682208,,16.86274279,8.3162955,25.16703583,,,,,188.62407354,,23.54913167,,3.22133361
2013-06-17,1393.81666667,57.25853796,63.75061917,,38.13195208,11.28429129,49.323335,,,,,172.44747383,,23.64365333,,2.89824086
2013-06-18,1269.70833333,97.793454,63.59622083,,32.55907242,13.39591425,45.95180546,,,,,177.03166679,,23.67753458,,3.1496959
2013-06-19,1384.2625,53.37922292,61.88948583,,34.99601829,14.63609942,49.63215425,,,,,112.95814221,,23.43449,,2.72500746
2013-06-20,1112.18333333,34.91624929,56.55695042,,29.71087929,11.68603013,41.39765125,,,,,167.21629992,,24.03429333,,3.42677742
2013-06-21,1317.44166667,39.62427408,56.86996,,36.44310321,12.37202588,48.78788192,,,,,175.31000733,,24.08580375,,3.23961754
2013-06-22,1449.43913043,53.90179513,59.18297043,,30.07086152,13.61851857,43.68471565,,,,,139.65278691,,24.26286478,,3.15597168
2013-06-23,825.8,97.08570875,55.68615167,,12.46491871,9.30490679,21.74526708,,,,,178.30500088,,24.50709583,,2.83734436
2013-06-24,1532.23333333,140.90956013,64.5338475,,30.2178075,18.93344071,48.99959396,,,,,137.57441554,,22.23030708,,2.7540671
2013-06-25,1183.79166667,95.198275,66.80384625,,34.385183,17.11158767,51.50529976,,,,,148.88589329,,22.11416167,,2.99357374
2013-06-26,1159.9125,70.66241817,59.44853042,,33.43717538,20.45306667,53.891665,,,,,190.92518613,,24.3531075,,2.85598139
2013-06-27,1331.75833333,162.91579125,67.25761,,35.56122596,23.89447938,59.4557915,,,,,100.20869788,,22.91027833,,2.38255805
2013-06-28,1260.15416667,186.38521279,65.80815417,,37.47192063,30.88967525,68.36040583,,,,,82.07222338,,20.94359417,,1.99193079
2013-06-29,1331.75833333,74.55440179,64.49520292,,42.33097188,21.671805,64.00893583,,,,,153.54371029,,22.03916708,,2.84550787
2013-06-30,763.7375,105.99450717,68.52293958,,15.18563717,17.36725638,32.52979208,,,,,111.01389121,,21.40987333,,2.3943946
2013-07-01,1035.8125,91.81221429,73.5783425,,25.8025385,14.32988108,40.1332505,,,,,120.70904179,,20.27710833,,2.31583492
2013-07-02,1537.00833333,119.63316813,60.87580042,,62.91728721,22.70073542,85.64284833,,,,,199.46444517,,22.42703292,,2.60869159
2013-07-03,1541.775,69.34557579,66.57124292,,37.22822817,20.23402171,57.47134658,,,,,99.96463104,,21.80986208,,2.73805867
2013-07-04,1584.74583333,108.32911758,61.67887208,,59.21332417,25.01533625,84.23579417,,,,,150.43666692,,21.98823458,,2.45868733
2013-07-05,1360.40833333,104.23068838,64.61638958,,34.29163258,28.89849563,63.18805254,,,,,108.27480725,,21.24860542,,2.95845535
2013-07-06,1245.84583333,51.44473758,57.35692625,,26.99935321,24.74489542,51.74039083,,,,,154.11074125,,23.06791042,,2.7496589
2013-07-07,897.375,86.78864635,54.48061917,,26.25088004,14.00369213,40.25199208,,,,,182.32924829,,23.48186333,,2.84522874
2013-07-08,1069.23333333,145.32629829,56.00943708,,27.1511864,21.63105546,48.29790879,,,,,209.16460479,,22.88949583,,2.51711115
2013-07-09,1260.14583333,101.85586671,56.20060125,,28.76612288,26.56430525,55.32595333,,,,,161.93221154,,23.08679917,,2.75317905
2013-07-10,1250.625,68.94363704,59.68018458,,26.60247758,21.38479104,47.98206083,,,,,130.53556333,,23.28662542,,3.01203227
2013-07-11,1121.73333333,28.96358125,55.77057375,,26.48826279,17.76965304,44.2621425,,,,,153.10740688,,23.51472792,,2.78203542
2013-07-12,1317.44166667,28.73720554,58.604735,,28.60544021,20.63070529,49.23618042,,,,,149.31129804,,23.09224417,,3.2191515
2013-07-13,1417.68333333,42.58982925,55.818485,,28.76015042,21.36724458,50.12607667,,,,,183.70148138,,23.31859375,,2.88276942
2013-07-14,902.1625,48.26882817,56.26291083,,10.70753496,15.61923546,26.32432875,,,,,137.65869904,,23.58576375,,2.86083038
2013-07-15,1570.43333333,21.89020958,60.53281833,,36.51055629,23.73166663,60.15053083,,,,,99.47666642,,22.70059042,,3.12142478
2013-07-16,1116.96666667,69.064882,52.62258083,,27.89631867,17.95168958,45.83930667,,,,,199.870923,,24.20298042,,3.10911513
2013-07-17,1107.4125,55.42990492,49.70619875,,22.28762302,16.82979633,39.0642029,,,,,169.68795992,,24.72088083,,2.95988167
2013-07-18,1331.7625,47.79810708,53.01561333,,32.03854058,20.67112208,52.46800458,,,,,151.8637025,,24.10500542,,3.24029573
2013-07-19,1508.375,31.39438154,65.2500475,,27.33151658,20.91493121,48.24358896,,,,,104.37073958,,22.39638333,,3.10190004
2013-07-20,1202.875,16.73852983,61.32354792,,16.25793954,16.42025367,32.6800225,,,,,138.44815033,,22.85856417,,3.82970933
2013-07-21,911.7,63.18340675,55.68595542,,9.86202558,12.78119208,22.6424075,,,,,176.34092479,,24.18589667,,3.11884687
2013-07-22,1408.13333333,46.8916387,64.34233375,,30.97351046,19.43815442,50.41524108,,,,,151.00777583,,22.91602417,,3.64868536
2013-07-23,1365.16666667,86.79833408,56.27973917,,33.89147826,21.6582295,55.54512838,,,,,167.02389375,,23.63647,,2.66506461
2013-07-24,1350.85416667,81.54632567,48.47304375,,38.25864671,26.11837917,64.37663375,,,,,203.841849,,24.47915542,,3.54891005
2013-07-25,1365.175,97.60285621,47.33894625,,30.73581846,24.48967583,55.226005,,,,,186.56167021,,24.87719875,,3.24561495
2013-07-26,1579.96666667,120.19786329,55.75663083,,39.63230196,23.97125875,63.6038575,,,,,111.31676171,,23.2184475,,2.67911375
2013-07-27,1412.9125,48.01721592,50.93851333,,25.53380904,18.27377292,43.79994292,,,,,188.02537154,,23.58627333,,3.33311413
2013-07-28,1260.15416667,78.90445954,42.1437325,,15.368414,14.41626146,29.77083417,,,,,196.04814817,,24.64984917,,3.06954587
2013-07-29,1551.3375,49.79962625,42.47622125,,25.52401625,19.28040513,44.80646958,,,,,176.16962842,,24.69276125,,3.78932092
2013-07-30,1537.0125,34.37705083,49.4600225,,29.77961835,19.81402758,49.55925796,,,,,137.13852038,,23.84993667,,3.24007292
2013-07-31,1441.54583333,30.33040827,55.07075346,,20.94981788,18.77718992,39.71433585,,,,,158.44683565,,23.87026654,,3.22194476
