"Estacion","Fecha inicial","Fecha final","PLiquida"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-04","","0.05375"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-03","","0.15041667"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-02","","0.62791667"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-01","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-30","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-29","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-28","","0.05791667"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-27","","8.3333E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-26","","0.09458333"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-25","","0.30291667"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-24","","0.2575"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-23","","0.20708333"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-22","","0.00625"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-21","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-20","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-19","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-18","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-17","","0.00416667"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-16","","0.01541667"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-15","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-14","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-13","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-12","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-11","","0.24541667"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-10","","0.00791667"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-09","","0.06625"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-08","","0.22"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-07","","0.00208333"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-06","","0.055"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-05","","0.045"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-04","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-03","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-02","","0.03833333"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-01","","0.19541667"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-31","","0.13"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-30","","0.15291667"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-29","","0.21083333"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-28","","0.17625"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-27","","0.30625"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-26","","0.06833333"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-25","","0.72"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-24","","0.01083333"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-23","","0.20416667"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-22","","0.39875"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-21","","0.17"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-20","","0.2025"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-19","","0.02416667"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-18","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-17","","0.32958333"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-16","","0.41916667"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-15","","0.02208333"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-14","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-13","","0.01083333"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-12","","0.00125"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-11","","0.01375"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-10","","0.00583333"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-09","","0.13333333"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-08","","0.00125"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-07","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-06","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-05","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-04","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-03","","4.1667E-4"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-02","","0.00166667"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-01","","0.00166667"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-30","","0.18347826"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-29","","0.13625"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-28","","0.37958333"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-27","","0.00125"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-26","","0.075"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-25","","0.06875"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-24","","0.03041667"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-23","","0.185"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-22","","0.07791667"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-21","","0.0375"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-20","","0.1625"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-19","","0.0"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-18","","0.02875"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-17","","0.02625"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-16","","0.25875"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-15","","0.05875"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-14","","0.00416667"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-13","","0.00208333"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-12","","0.01125"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-11","","0.01583333"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-10","","0.0075"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-09","","0.00375"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-08","","0.03958333"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-07","","0.00708333"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-06","","0.0025"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-05","","0.00208333"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-04","","0.00833333"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-03","","0.01375"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-02","","0.05"
"MEDELLÍN - TANQUES LA YE EPM","2023-04-01","","0.00833333"
