"Estacion","Fecha inicial","Fecha final","DViento"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-25","","154.51811319"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-24","","135.86270233"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-23","","130.64433833"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-22","","151.63011341"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-21","","121.05869646"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-20","","127.44455261"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-19","","90.69581569"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-18","","128.58758067"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-17","","148.20688672"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-16","","122.03507391"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-15","","133.75094131"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-14","","134.97993387"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-13","","138.99492235"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-12","","150.85003691"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-11","","127.56118889"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-10","","145.4579422"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-09","","147.21823458"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-08","","124.29800101"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-07","","113.22171284"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-06","","112.73405085"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-05","","129.5320823"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-04","","148.07801162"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-03","","153.16362428"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-02","","128.40203384"
"MEDELLÍN - TANQUES LA YE EPM","2023-09-01","","132.64318179"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-31","","127.02073584"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-30","","113.76537421"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-29","","116.4967947"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-28","","156.34591075"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-27","","174.1843567"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-26","","123.48517072"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-25","","155.07597836"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-24","","156.6344594"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-23","","143.16942631"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-22","","151.1075792"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-21","","121.62670841"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-20","","148.26022793"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-19","","158.23403626"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-18","","150.38298972"
