"Estacion","Fecha inicial","Fecha final","NOx"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-14","","68.72083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-13","","80.85833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-12","","51.91904762"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-11","","66.85"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-10","","44.87083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-09","","63.4875"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-08","","76.04166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-07","","98.175"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-06","","145.38333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-05","","95.85909091"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-04","","92.0125"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-03","","60.51666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-02","","83.71666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-01","","69.2"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-30","","129.6625"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-29","","97.74166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-28","","77.16086957"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-27","","73.09166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-26","","51.04166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-25","","86.68333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-24","","89.21304348"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-23","","106.08333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-22","","75.84166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-21","","109.19166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-20","","123.67916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-19","","89.3"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-18","","124.02916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-17","","157.09166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-16","","140.6375"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-15","","143.18333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-14","","143.25833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-13","","96.44545455"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-12","","82.1875"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-11","","122.65416667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-10","","125.75833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-09","","133.25416667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-08","","102.6"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-07","","110.30833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-06","","100.54285714"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-05","","75.39565217"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-04","","106.45416667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-03","","56.05416667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-02","","39.6375"
