"Estacion","Fecha inicial","Fecha final","NO"
"ESTACIÓN TRÁFICO SUR","2021-12-05","","37.10131451"
"ESTACIÓN TRÁFICO SUR","2021-12-04","","49.97300169"
"ESTACIÓN TRÁFICO SUR","2021-12-03","","37.08091957"
"ESTACIÓN TRÁFICO SUR","2021-12-02","","28.72760363"
"ESTACIÓN TRÁFICO SUR","2021-12-01","","37.84442387"
"ESTACIÓN TRÁFICO SUR","2021-11-30","","45.09835194"
"ESTACIÓN TRÁFICO SUR","2021-11-29","","42.31798727"
"ESTACIÓN TRÁFICO SUR","2021-11-28","","21.81931106"
"ESTACIÓN TRÁFICO SUR","2021-11-27","","35.53021209"
"ESTACIÓN TRÁFICO SUR","2021-11-26","","63.82240131"
"ESTACIÓN TRÁFICO SUR","2021-11-25","","55.3398979"
