"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-28","","18.84469565"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-27","","20.94350694"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-26","","20.71821528"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-25","","18.95740972"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-24","","18.93727083"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-23","","20.35390972"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-22","","19.44043056"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-21","","20.0646888"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-20","","21.04629861"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-19","","19.7509853"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-18","","18.97974306"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-17","","18.53190972"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-16","","18.50290972"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-15","","18.83366667"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-14","","18.99919444"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-13","","19.14843529"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-12","","18.78766976"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-11","","18.16331044"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-10","","19.17241525"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-09","","18.62351684"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-08","","19.26820587"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-07","","19.90647365"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-06","","20.06904652"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-05","","18.52570074"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-04","","19.22778582"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-03","","20.62243989"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-02","","21.23344444"
"MEDELLIN -TANQUE MIRAFLORES","2025-02-01","","21.57988889"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-31","","21.53872464"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-30","","21.40542361"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-29","","21.84157639"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-28","","21.29791667"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-27","","20.92161806"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-26","","20.26791667"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-25","","20.23240972"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-24","","19.48459028"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-23","","20.30442361"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-22","","20.30340278"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-21","","20.30172917"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-20","","19.85665972"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-19","","19.56345139"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-18","","20.1024375"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-17","","20.09197222"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-16","","20.2184375"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-15","","20.00152778"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-14","","20.05443056"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-13","","20.77956944"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-12","","20.76272917"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-11","","20.98085417"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-10","","20.31095139"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-09","","19.82210417"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-08","","20.82314583"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-07","","19.56525"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-06","","20.47849306"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-05","","18.79413889"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-04","","18.56745139"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-03","","18.42119445"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-02","","19.36280556"
"MEDELLIN -TANQUE MIRAFLORES","2025-01-01","","19.31730556"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-31","","19.0891087"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-30","","18.01866667"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-29","","19.57897917"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-28","","19.14048611"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-27","","18.40336111"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-26","","18.94238194"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-25","","19.86956944"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-24","","19.02879861"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-23","","19.60506944"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-22","","20.42052083"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-21","","19.4450625"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-20","","19.92625"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-19","","19.56665972"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-18","","21.49136806"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-17","","20.62313195"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-16","","19.20249306"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-15","","17.94263194"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-14","","20.10107639"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-13","","20.39296528"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-12","","20.31163889"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-11","","20.72383333"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-10","","20.46288194"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-09","","20.13784028"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-08","","19.79615278"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-07","","20.01121528"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-06","","20.81252778"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-05","","20.87873611"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-04","","20.72015972"
